beats,note_index
0.0,64.0
2/3,62.0
4/3,64.0
2.0,67.0
16/3,69.0
6.0,67.0
20/3,64.0
22/3,67.0
34/3,72.0
12.0,72.0
38/3,72.0
40/3,74.0
44/3,72.0
16.0,71.0
52/3,69.0
18.0,67.0
68/3,69.0
70/3,69.0
24.0,69.0
74/3,71.0
26.0,69.0
82/3,67.0
28.0,64.0
86/3,62.0
88/3,60.0
104/3,55.0
106/3,57.0
110/3,60.0
112/3,60.0
40.0,55.0
122/3,57.0
42.0,62.0
128/3,62.0
142/3,64.0
48.0,62.0
146/3,64.0
148/3,67.0
158/3,69.0
160/3,67.0
54.0,64.0
164/3,67.0
176/3,72.0
178/3,72.0
60.0,72.0
182/3,74.0
62.0,72.0
190/3,71.0
194/3,69.0
196/3,67.0
212/3,69.0
214/3,69.0
72.0,69.0
218/3,71.0
74.0,69.0
226/3,67.0
76.0,64.0
230/3,62.0
232/3,60.0
82.0,55.0
248/3,55.0
250/3,57.0
254/3,60.0
256/3,64.0
86.0,62.0
88.0,60.0
266/3,60.0
286/3,60.0
96.0,64.0
290/3,67.0
292/3,72.0
98.0,72.0
296/3,72.0
298/3,72.0
310/3,72.0
104.0,69.0
314/3,67.0
316/3,69.0
106.0,67.0
320/3,64.0
322/3,67.0
334/3,64.0
112.0,64.0
338/3,67.0
340/3,69.0
114.0,69.0
344/3,69.0
346/3,69.0
358/3,69.0
120.0,67.0
362/3,64.0
364/3,67.0
122.0,64.0
368/3,62.0
370/3,64.0
382/3,60.0
128.0,64.0
386/3,67.0
388/3,72.0
130.0,72.0
392/3,72.0
394/3,74.0
398/3,72.0
134.0,72.0
404/3,71.0
136.0,69.0
410/3,67.0
422/3,64.0
424/3,64.0
142.0,67.0
428/3,69.0
430/3,69.0
144.0,69.0
434/3,69.0
436/3,69.0
439/3,67.0
440/3,67.0
442/3,64.0
148.0,67.0
464/3,64.0
466/3,62.0
156.0,64.0
470/3,67.0
160.0,69.0
482/3,67.0
484/3,64.0
162.0,67.0
166.0,72.0
500/3,72.0
502/3,72.0
168.0,74.0
508/3,72.0
512/3,71.0
172.0,69.0
518/3,67.0
532/3,69.0
178.0,69.0
536/3,69.0
538/3,71.0
542/3,69.0
182.0,67.0
548/3,64.0
550/3,62.0
184.0,60.0
566/3,55.0
568/3,55.0
190.0,57.0
574/3,60.0
192.0,64.0
578/3,62.0
584/3,60.0
586/3,60.0
206.0,60.0
620/3,64.0
622/3,67.0
208.0,72.0
626/3,72.0
628/3,72.0
210.0,72.0
214.0,72.0
644/3,69.0
646/3,67.0
216.0,69.0
650/3,67.0
652/3,64.0
218.0,67.0
222.0,64.0
668/3,64.0
670/3,67.0
224.0,69.0
674/3,69.0
676/3,69.0
226.0,69.0
230.0,69.0
692/3,67.0
694/3,64.0
232.0,67.0
698/3,64.0
700/3,62.0
234.0,64.0
238.0,60.0
716/3,64.0
718/3,67.0
240.0,72.0
722/3,72.0
724/3,72.0
242.0,74.0
730/3,72.0
734/3,72.0
736/3,71.0
740/3,69.0
742/3,67.0
754/3,64.0
252.0,64.0
758/3,67.0
760/3,69.0
254.0,69.0
764/3,69.0
766/3,69.0
256.0,69.0
257.0,67.0
772/3,67.0
258.0,64.0
776/3,67.0
796/3,60.0
266.0,64.0
800/3,67.0
802/3,72.0
268.0,72.0
806/3,72.0
808/3,72.0
820/3,72.0
274.0,69.0
824/3,67.0
826/3,69.0
276.0,67.0
830/3,64.0
832/3,67.0
844/3,64.0
282.0,64.0
848/3,67.0
850/3,69.0
284.0,69.0
854/3,69.0
856/3,69.0
868/3,69.0
290.0,67.0
872/3,64.0
874/3,67.0
292.0,64.0
878/3,62.0
880/3,64.0
892/3,60.0
298.0,64.0
896/3,67.0
898/3,72.0
300.0,72.0
902/3,72.0
904/3,74.0
908/3,72.0
304.0,72.0
914/3,71.0
306.0,69.0
920/3,67.0
934/3,64.0
312.0,64.0
938/3,67.0
940/3,69.0
314.0,69.0
944/3,69.0
946/3,69.0
316.0,69.0
317.0,67.0
952/3,67.0
318.0,64.0
956/3,67.0
976/3,68.0
326.0,66.0
980/3,68.0
982/3,71.0
992/3,73.0
994/3,71.0
332.0,68.0
998/3,71.0
1010/3,76.0
1012/3,76.0
338.0,76.0
1016/3,78.0
340.0,76.0
1024/3,75.0
1028/3,73.0
1030/3,71.0
348.0,73.0
1046/3,73.0
1048/3,73.0
350.0,75.0
1054/3,73.0
1058/3,71.0
1060/3,68.0
354.0,66.0
1064/3,64.0
1078/3,59.0
360.0,59.0
1082/3,61.0
362.0,64.0
1088/3,68.0
1090/3,66.0
1096/3,64.0
366.0,64.0
1130/3,73.0
1132/3,73.0
378.0,73.0
1136/3,75.0
380.0,73.0
1144/3,71.0
382.0,68.0
1148/3,66.0
1150/3,64.0
388.0,59.0
1166/3,59.0
1168/3,61.0
1172/3,64.0
1174/3,68.0
392.0,66.0
396.0,66.0
1190/3,64.0
398.0,64.0
