beats,note_index
0.0,64.0
1.0,64.0
1.75,64.0
7/3,68.0
3.25,64.0
4.25,64.0
5.0,64.0
5.5,62.0
13.0,64.0
40/3,62.0
13.75,64.0
43/3,64.0
15.25,68.0
16.25,64.0
17.0,62.0
18.0,64.0
25.75,64.0
79/3,62.0
26.75,64.0
83/3,64.0
28.25,71.0
29.0,69.0
30.0,67.0
31.0,64.0
94/3,64.0
31.75,71.0
32.75,69.0
101/3,67.0
104/3,64.0
35.5,62.0
36.5,64.0
112/3,67.0
45.25,52.0
137/3,64.0
46.25,62.0
140/3,64.0
47.5,64.0
48.0,62.0
48.5,64.0
49.0,59.0
49.75,57.0
50.75,59.0
51.25,55.0
155/3,52.0
59.0,64.0
59.5,62.0
60.0,64.0
61.0,64.0
184/3,62.0
61.75,64.0
187/3,59.0
63.25,57.0
64.25,59.0
194/3,55.0
65.0,52.0
72.0,64.0
72.5,62.0
73.0,64.0
73.75,64.0
223/3,62.0
74.75,64.0
75.25,59.0
76.25,57.0
77.0,52.0
77.5,52.0
78.0,64.0
79.0,59.0
79.75,57.0
80.75,55.0
81.25,55.0
245/3,52.0
82.25,52.0
248/3,55.0
83.5,52.0
97.0,52.0
292/3,59.0
97.75,57.0
295/3,59.0
99.25,59.0
299/3,57.0
100.25,59.0
302/3,59.0
101.0,64.0
101.5,59.0
109.0,52.0
328/3,59.0
109.75,57.0
331/3,59.0
111.25,59.0
335/3,57.0
112.25,59.0
338/3,57.0
113.0,55.0
113.5,52.0
120.5,52.0
121.0,59.0
364/3,57.0
121.75,59.0
122.75,59.0
123.25,57.0
371/3,59.0
124.25,59.0
374/3,64.0
125.0,59.0
132.5,59.0
133.0,59.0
400/3,64.0
403/3,64.0
134.75,64.0
407/3,64.0
136.25,62.0
137.5,59.0
138.0,57.0
138.5,55.0
139.0,52.0
151.75,64.0
152.75,64.0
461/3,64.0
154.25,68.0
155.0,64.0
156.0,64.0
157.0,64.0
472/3,62.0
164.75,64.0
165.25,62.0
497/3,64.0
166.25,64.0
167.0,68.0
168.0,64.0
169.0,62.0
169.75,64.0
533/3,66.0
178.25,64.0
536/3,66.0
179.5,66.0
180.0,64.0
180.5,66.0
181.0,66.0
181.75,66.0
182.75,67.0
183.25,67.0
551/3,67.0
554/3,64.0
185.5,62.0
186.5,62.0
562/3,62.0
565/3,64.0
189.25,67.0
190.25,64.0
