beats,note_index
0.0,53.0
2/3,58.0
1.25,58.0
4.75,53.0
16/3,58.0
6.0,58.0
20/3,58.0
7.25,58.0
7.75,58.0
25/3,58.0
9.0,60.0
29/3,55.0
10.25,58.0
10.75,58.0
19.25,58.0
19.75,60.0
61/3,62.0
21.0,62.0
65/3,62.0
22.25,63.0
22.75,62.0
70/3,60.0
24.0,60.0
74/3,58.0
101/3,53.0
34.25,58.0
34.75,58.0
106/3,58.0
36.0,58.0
110/3,58.0
37.25,58.0
37.75,60.0
115/3,55.0
39.0,58.0
119/3,58.0
48.0,58.0
146/3,60.0
49.25,62.0
49.75,62.0
151/3,62.0
51.0,60.0
155/3,63.0
52.25,62.0
52.75,60.0
160/3,63.0
54.0,62.0
187/3,62.0
63.0,67.0
191/3,69.0
64.25,69.0
64.75,69.0
196/3,69.0
66.0,67.0
200/3,69.0
67.75,70.0
205/3,62.0
208/3,60.0
209/3,58.0
218/3,62.0
73.25,62.0
74.0,60.0
223/3,58.0
82.75,62.0
250/3,63.0
84.0,65.0
254/3,65.0
85.25,58.0
85.75,58.0
259/3,58.0
87.0,60.0
263/3,58.0
96.0,65.0
97.25,58.0
97.75,58.0
295/3,55.0
99.0,60.0
299/3,58.0
106.75,62.0
322/3,62.0
108.0,60.0
326/3,58.0
109.25,60.0
109.75,62.0
331/3,62.0
335/3,60.0
126.0,58.0
380/3,58.0
127.25,57.0
127.75,58.0
385/3,65.0
130.75,58.0
394/3,58.0
132.0,57.0
398/3,58.0
133.25,67.0
403/3,65.0
142.75,58.0
430/3,58.0
144.0,57.0
434/3,58.0
145.25,70.0
439/3,69.0
147.0,69.0
443/3,67.0
148.25,67.0
448/3,65.0
150.0,62.0
151.25,65.0
479/3,65.0
160.25,65.0
160.75,62.0
484/3,62.0
162.0,60.0
493/3,53.0
165.0,65.0
497/3,62.0
166.25,62.0
166.75,60.0
168.0,58.0
529/3,58.0
177.0,58.0
533/3,60.0
178.25,58.0
178.75,60.0
538/3,62.0
180.0,60.0
542/3,62.0
181.25,60.0
181.75,58.0
547/3,60.0
183.0,62.0
551/3,62.0
184.75,60.0
193.25,58.0
193.75,58.0
583/3,57.0
195.0,58.0
587/3,65.0
198.0,58.0
596/3,58.0
199.25,57.0
199.75,58.0
601/3,67.0
605/3,65.0
210.0,58.0
632/3,58.0
211.25,57.0
211.75,58.0
637/3,70.0
641/3,69.0
214.25,69.0
214.75,67.0
646/3,67.0
650/3,65.0
217.25,62.0
655/3,65.0
226.75,65.0
682/3,65.0
228.0,62.0
686/3,62.0
229.25,60.0
695/3,53.0
232.25,65.0
232.75,62.0
700/3,62.0
234.0,60.0
235.25,58.0
731/3,58.0
244.25,58.0
244.75,60.0
736/3,58.0
246.0,60.0
740/3,62.0
247.25,60.0
247.75,62.0
745/3,60.0
249.0,58.0
749/3,60.0
250.25,62.0
250.75,62.0
252.0,60.0
781/3,62.0
261.0,62.0
785/3,60.0
262.25,60.0
262.75,58.0
835/3,53.0
279.0,58.0
839/3,58.0
283.25,53.0
283.75,58.0
853/3,58.0
285.0,58.0
857/3,58.0
286.25,58.0
286.75,58.0
862/3,60.0
288.0,55.0
866/3,58.0
289.25,58.0
297.0,58.0
893/3,58.0
298.25,60.0
298.75,62.0
898/3,62.0
300.0,62.0
902/3,63.0
301.25,62.0
301.75,60.0
907/3,60.0
303.0,58.0
312.0,53.0
938/3,58.0
313.25,58.0
313.75,58.0
943/3,58.0
315.0,58.0
947/3,58.0
316.25,60.0
316.75,55.0
952/3,58.0
318.0,58.0
325.75,58.0
979/3,58.0
327.0,60.0
983/3,62.0
328.25,62.0
328.75,62.0
988/3,60.0
330.0,63.0
992/3,62.0
331.25,60.0
331.75,63.0
997/3,62.0
340.75,62.0
1024/3,67.0
342.0,69.0
1028/3,69.0
343.25,69.0
343.75,69.0
1033/3,67.0
345.0,69.0
346.25,70.0
346.75,62.0
1043/3,60.0
348.0,58.0
351.0,62.0
1055/3,62.0
352.5,60.0
352.75,58.0
361.25,62.0
361.75,63.0
1087/3,65.0
363.0,65.0
1091/3,58.0
364.25,58.0
364.75,58.0
1096/3,60.0
366.0,58.0
1123/3,65.0
1127/3,58.0
376.25,58.0
376.75,55.0
1132/3,60.0
378.0,58.0
385.25,62.0
385.75,62.0
1159/3,60.0
387.0,58.0
1163/3,60.0
388.25,62.0
388.75,62.0
390.0,60.0
