beats,note_index
0.0,52.0
2/3,57.0
4/3,57.0
2.0,55.0
12.0,52.0
38/3,52.0
40/3,55.0
14.0,60.0
44/3,59.0
46/3,57.0
16.0,55.0
50/3,57.0
18.0,55.0
56/3,57.0
62/3,52.0
64/3,55.0
22.0,52.0
32.0,52.0
98/3,57.0
100/3,57.0
34.0,55.0
44.0,52.0
134/3,52.0
136/3,55.0
46.0,60.0
140/3,59.0
142/3,57.0
48.0,55.0
146/3,57.0
50.0,55.0
152/3,57.0
158/3,55.0
160/3,60.0
54.0,60.0
164/3,57.0
64.0,62.0
194/3,60.0
196/3,62.0
66.0,62.0
208/3,62.0
70.0,60.0
212/3,62.0
214/3,62.0
244/3,57.0
82.0,59.0
248/3,60.0
250/3,60.0
254/3,60.0
256/3,62.0
86.0,60.0
262/3,57.0
88.0,59.0
292/3,62.0
98.0,60.0
296/3,62.0
298/3,62.0
308/3,57.0
310/3,60.0
104.0,62.0
314/3,64.0
316/3,62.0
116.0,60.0
350/3,62.0
352/3,64.0
118.0,64.0
356/3,64.0
358/3,64.0
120.0,67.0
362/3,64.0
364/3,62.0
122.0,64.0
416/3,52.0
418/3,55.0
140.0,60.0
422/3,59.0
424/3,57.0
142.0,55.0
428/3,57.0
460/3,52.0
154.0,55.0
464/3,60.0
466/3,59.0
156.0,57.0
470/3,55.0
472/3,55.0
158.0,52.0
168.0,52.0
506/3,55.0
508/3,60.0
170.0,59.0
512/3,57.0
514/3,55.0
172.0,57.0
548/3,52.0
550/3,55.0
184.0,60.0
554/3,59.0
556/3,57.0
186.0,59.0
560/3,57.0
592/3,57.0
596/3,60.0
200.0,62.0
212.0,64.0
640/3,64.0
644/3,60.0
646/3,57.0
228.0,57.0
688/3,60.0
692/3,62.0
728/3,64.0
244.0,64.0
736/3,60.0
246.0,57.0
796/3,62.0
266.0,60.0
800/3,62.0
802/3,62.0
812/3,62.0
814/3,60.0
272.0,62.0
818/3,57.0
848/3,57.0
850/3,59.0
284.0,60.0
854/3,60.0
856/3,60.0
860/3,62.0
862/3,60.0
288.0,57.0
866/3,57.0
896/3,62.0
898/3,62.0
300.0,60.0
902/3,62.0
304.0,57.0
914/3,60.0
916/3,62.0
306.0,64.0
920/3,62.0
952/3,60.0
318.0,62.0
956/3,64.0
958/3,64.0
320.0,64.0
962/3,64.0
964/3,67.0
322.0,64.0
968/3,62.0
970/3,64.0
340.0,52.0
1022/3,55.0
1024/3,60.0
342.0,59.0
1028/3,57.0
1030/3,55.0
344.0,57.0
1064/3,52.0
1066/3,55.0
356.0,60.0
1070/3,59.0
1072/3,57.0
358.0,55.0
1076/3,55.0
1078/3,52.0
1108/3,52.0
370.0,55.0
1112/3,60.0
1114/3,59.0
372.0,57.0
1118/3,55.0
1120/3,57.0
384.0,52.0
1154/3,55.0
1156/3,60.0
386.0,59.0
1160/3,57.0
1162/3,59.0
388.0,57.0
1196/3,57.0
400.0,60.0
1204/3,62.0
1240/3,64.0
1244/3,64.0
416.0,60.0
1250/3,57.0
1288/3,57.0
1292/3,60.0
432.0,62.0
444.0,64.0
1336/3,64.0
1340/3,64.0
1396/3,62.0
466.0,62.0
1400/3,60.0
1402/3,62.0
468.0,62.0
1406/3,60.0
1408/3,62.0
480.0,62.0
1442/3,60.0
1444/3,62.0
482.0,57.0
1480/3,60.0
1484/3,57.0
496.0,60.0
1490/3,60.0
1492/3,57.0
498.0,57.0
508.0,62.0
1526/3,62.0
1528/3,60.0
510.0,62.0
1532/3,62.0
1534/3,60.0
512.0,62.0
1568/3,62.0
524.0,60.0
1574/3,62.0
1604/3,60.0
1606/3,62.0
536.0,64.0
1610/3,64.0
1612/3,64.0
538.0,64.0
1616/3,67.0
1618/3,64.0
540.0,62.0
1622/3,64.0
