beats,note_index
0.0,46.0
2/3,48.0
1.25,51.0
1.75,53.0
7/3,55.0
3.0,53.0
4.25,51.0
4.75,48.0
13.25,46.0
13.75,48.0
43/3,51.0
15.0,53.0
47/3,55.0
16.25,58.0
52/3,53.0
79/3,53.0
83/3,46.0
28.25,53.0
28.75,53.0
88/3,55.0
30.0,53.0
92/3,51.0
119/3,53.0
40.25,53.0
40.75,53.0
124/3,46.0
42.0,48.0
128/3,51.0
43.25,48.0
155/3,56.0
52.75,56.0
160/3,55.0
54.0,53.0
164/3,51.0
55.25,55.0
55.75,53.0
64.75,56.0
66.0,60.0
200/3,58.0
67.25,56.0
67.75,55.0
205/3,53.0
76.75,53.0
78.0,46.0
236/3,53.0
79.25,53.0
79.75,55.0
241/3,53.0
81.0,51.0
90.0,53.0
272/3,53.0
91.25,53.0
91.75,46.0
277/3,48.0
93.0,51.0
281/3,48.0
108.0,58.0
326/3,58.0
109.25,58.0
109.75,58.0
331/3,58.0
111.0,58.0
335/3,60.0
112.25,60.0
121.25,60.0
121.75,60.0
367/3,60.0
123.0,63.0
371/3,60.0
124.25,60.0
124.75,58.0
403/3,58.0
135.0,58.0
407/3,58.0
136.25,58.0
136.75,60.0
412/3,63.0
138.0,60.0
439/3,58.0
147.0,60.0
443/3,67.0
457/3,65.0
169.25,56.0
511/3,56.0
171.0,55.0
515/3,53.0
172.25,51.0
172.75,55.0
520/3,53.0
547/3,56.0
551/3,60.0
184.25,58.0
184.75,56.0
556/3,55.0
186.0,53.0
583/3,53.0
587/3,46.0
196.25,53.0
196.75,53.0
592/3,55.0
198.0,53.0
596/3,51.0
623/3,53.0
208.25,53.0
208.75,53.0
628/3,46.0
210.0,48.0
632/3,51.0
211.25,48.0
659/3,56.0
220.75,56.0
664/3,55.0
222.0,53.0
668/3,51.0
223.25,55.0
223.75,53.0
232.75,56.0
234.0,60.0
704/3,58.0
235.25,56.0
235.75,55.0
709/3,53.0
244.75,53.0
246.0,46.0
740/3,53.0
247.25,53.0
247.75,55.0
745/3,53.0
249.0,51.0
258.0,53.0
776/3,53.0
259.25,53.0
259.75,46.0
781/3,48.0
261.0,51.0
785/3,48.0
