beats,note_index
52.5,71.0
53.25,74.0
54.0,76.0
56.25,74.0
57.0,76.0
59.25,79.0
60.0,78.0
60.75,76.0
61.5,74.0
62.25,76.0
63.0,71.0
64.5,64.0
65.25,67.0
66.0,69.0
68.25,67.0
69.0,69.0
71.25,74.0
72.0,71.0
72.75,69.0
73.5,67.0
74.25,69.0
75.0,64.0
76.5,62.0
77.25,64.0
78.0,67.0
80.25,69.0
81.0,71.0
83.25,74.0
84.0,71.0
84.75,71.0
86.25,69.0
87.0,67.0
90.0,66.0
92.25,69.0
93.0,66.0
93.75,64.0
94.5,62.0
95.25,59.0
96.0,64.0
320/3,71.0
322/3,74.0
108.0,76.0
331/3,74.0
111.0,76.0
340/3,79.0
114.0,78.0
115.0,76.0
347/3,74.0
349/3,76.0
117.0,71.0
356/3,64.0
358/3,67.0
120.0,69.0
367/3,67.0
123.0,69.0
376/3,74.0
126.0,71.0
127.0,69.0
383/3,67.0
385/3,69.0
129.0,64.0
392/3,62.0
394/3,64.0
132.0,67.0
403/3,69.0
135.0,71.0
412/3,74.0
138.0,71.0
139.0,71.0
421/3,69.0
141.0,67.0
144.0,66.0
439/3,69.0
147.0,66.0
148.0,64.0
446/3,62.0
448/3,59.0
150.0,64.0
160.5,76.0
161.25,78.0
162.0,79.0
164.25,79.0
165.0,78.0
165.75,76.0
166.5,74.0
167.25,71.0
168.0,76.0
172.5,76.0
173.25,78.0
174.0,79.0
176.25,79.0
177.0,78.0
177.75,76.0
178.5,74.0
179.25,76.0
180.0,71.0
184.5,69.0
185.25,71.0
186.0,72.0
188.25,74.0
189.0,76.0
191.25,78.0
192.0,76.0
192.75,76.0
194.25,78.0
195.0,79.0
198.0,78.0
200.25,79.0
201.0,78.0
201.75,76.0
202.5,74.0
203.25,76.0
204.0,71.0
214.5,71.0
215.25,74.0
216.0,76.0
218.25,74.0
219.0,76.0
221.25,79.0
222.0,78.0
222.75,76.0
223.5,74.0
224.25,76.0
225.0,71.0
226.5,64.0
227.25,67.0
228.0,69.0
230.25,67.0
231.0,69.0
233.25,74.0
234.0,71.0
234.75,69.0
235.5,67.0
236.25,69.0
237.0,64.0
238.5,62.0
239.25,64.0
240.0,67.0
242.25,69.0
243.0,71.0
245.25,74.0
246.0,71.0
246.75,71.0
248.25,69.0
249.0,67.0
252.0,66.0
254.25,69.0
255.0,66.0
255.75,64.0
256.5,62.0
257.25,59.0
258.0,64.0
316.5,76.0
317.25,78.0
318.0,79.0
320.25,79.0
321.0,78.0
321.75,76.0
322.5,74.0
323.25,71.0
324.0,76.0
328.5,76.0
329.25,78.0
330.0,79.0
332.25,79.0
333.0,78.0
333.75,76.0
334.5,74.0
335.25,76.0
336.0,71.0
340.5,69.0
341.25,71.0
342.0,72.0
344.25,74.0
345.0,76.0
347.25,78.0
348.0,76.0
348.75,76.0
350.25,78.0
351.0,79.0
354.0,78.0
356.25,79.0
357.0,78.0
357.75,76.0
358.5,74.0
359.25,76.0
360.0,71.0
370.5,71.0
371.25,74.0
372.0,76.0
374.25,74.0
375.0,76.0
377.25,79.0
378.0,78.0
378.75,76.0
379.5,74.0
380.25,76.0
381.0,71.0
382.5,64.0
383.25,67.0
384.0,69.0
386.25,67.0
387.0,69.0
389.25,74.0
390.0,71.0
390.75,69.0
391.5,67.0
392.25,69.0
393.0,64.0
394.5,62.0
395.25,64.0
396.0,67.0
398.25,69.0
399.0,71.0
401.25,74.0
402.0,71.0
402.75,71.0
404.25,69.0
405.0,67.0
408.0,66.0
410.25,69.0
411.0,66.0
411.75,64.0
412.5,62.0
413.25,59.0
414.0,64.0
418.5,62.0
419.25,64.0
420.0,67.0
422.25,69.0
423.0,71.0
425.25,74.0
426.0,71.0
426.75,71.0
428.25,69.0
429.0,67.0
432.0,66.0
1307/3,69.0
436.75,66.0
438.0,64.0
439.25,62.0
441.25,59.0
443.25,64.0
