beats,note_index
4.0,69.0
4.5,69.0
5.0,69.0
17/3,69.0
6.0,69.0
20/3,69.0
7.0,69.0
8.25,68.0
26/3,68.0
9.25,68.0
29/3,68.0
10.25,68.0
16.25,68.0
16.75,68.0
17.25,68.0
17.75,68.0
55/3,68.0
18.75,68.0
58/3,68.0
19.75,68.0
61/3,69.0
64/3,69.0
67/3,69.0
28.5,69.0
29.0,69.0
29.5,69.0
30.0,69.0
30.5,69.0
31.0,69.0
31.5,69.0
32.5,68.0
33.0,68.0
33.5,68.0
34.0,68.0
34.5,68.0
122/3,68.0
41.25,68.0
125/3,68.0
42.25,68.0
42.75,68.0
43.25,68.0
43.75,68.0
44.25,68.0
44.75,69.0
45.75,69.0
46.75,69.0
51.75,69.0
157/3,73.0
53.0,76.0
163/3,76.0
55.0,76.0
55.5,74.0
56.0,73.0
56.5,69.0
57.0,64.0
63.0,64.0
63.5,68.0
64.0,71.0
64.5,74.0
65.0,74.0
200/3,74.0
67.0,76.0
203/3,74.0
68.25,73.0
206/3,71.0
69.25,73.0
209/3,73.0
70.25,73.0
212/3,73.0
71.25,73.0
76.25,73.0
76.75,74.0
77.25,76.0
78.75,76.0
238/3,76.0
79.75,74.0
241/3,73.0
80.75,69.0
244/3,64.0
87.5,64.0
88.0,68.0
88.5,71.0
89.0,74.0
89.5,74.0
95.0,74.0
286/3,74.0
287/3,76.0
96.0,74.0
290/3,73.0
97.0,68.0
293/3,74.0
98.25,68.0
296/3,73.0
99.25,68.0
299/3,69.0
113.0,73.0
340/3,76.0
114.0,78.0
117.0,80.0
117.5,81.0
118.0,76.0
125.0,74.0
377/3,73.0
126.0,74.0
383/3,81.0
128.25,80.0
386/3,80.0
129.25,78.0
389/3,76.0
130.25,73.0
131.25,74.0
132.25,76.0
137.25,76.0
137.75,76.0
415/3,77.0
139.75,81.0
421/3,83.0
140.75,81.0
424/3,80.0
141.75,78.0
427/3,76.0
430/3,73.0
144.0,78.0
150.5,75.0
151.0,75.0
151.5,75.0
152.0,81.0
152.5,81.0
153.0,80.0
153.5,78.0
154.0,80.0
154.5,76.0
