beats,note_index
0.0,67.0
2.25,65.0
2.75,67.0
10/3,68.0
4.0,67.0
4.5,63.0
40/3,67.0
14.0,63.0
17.75,67.0
55/3,63.0
29.5,67.0
30.0,67.0
30.5,70.0
31.0,70.0
94/3,67.0
95/3,67.0
32.25,67.0
33.0,67.0
100/3,68.0
101/3,67.0
34.0,63.0
34.5,63.0
35.25,65.0
35.75,63.0
36.0,65.0
109/3,63.0
110/3,65.0
37.25,63.0
37.5,67.0
115/3,67.0
39.0,67.0
39.5,70.0
40.0,70.0
40.25,67.0
40.5,67.0
41.0,67.0
42.0,67.0
42.25,68.0
42.5,67.0
42.75,63.0
130/3,63.0
44.5,65.0
45.0,65.0
45.5,65.0
46.0,63.0
139/3,63.0
155/3,67.0
52.25,67.0
52.75,70.0
160/3,70.0
161/3,67.0
54.0,67.0
54.5,67.0
55.25,67.0
55.5,68.0
55.75,67.0
56.0,63.0
170/3,63.0
57.5,65.0
58.0,63.0
175/3,65.0
176/3,63.0
59.0,65.0
59.5,67.0
59.75,72.0
60.5,67.0
61.0,67.0
185/3,70.0
62.25,70.0
62.5,67.0
62.75,67.0
190/3,67.0
64.25,67.0
64.5,68.0
64.75,67.0
65.0,63.0
65.5,63.0
200/3,65.0
67.25,65.0
67.75,65.0
205/3,63.0
206/3,63.0
75.5,63.0
77.25,65.0
79.5,58.0
80.0,62.0
80.5,60.0
81.0,58.0
244/3,60.0
245/3,60.0
89.0,63.0
90.5,65.0
280/3,67.0
94.0,68.0
94.5,67.0
95.0,65.0
96.0,62.0
102.25,63.0
104.0,65.0
320/3,58.0
107.25,60.0
107.75,62.0
325/3,63.0
109.5,65.0
110.0,67.0
110.5,68.0
114.0,70.0
114.5,70.0
115.0,65.0
115.5,65.0
122.75,67.0
370/3,67.0
124.0,70.0
124.5,70.0
124.75,67.0
125.0,67.0
125.5,67.0
379/3,67.0
380/3,68.0
127.0,67.0
127.25,63.0
127.75,63.0
386/3,65.0
129.25,63.0
129.5,65.0
129.75,63.0
130.0,65.0
130.5,63.0
130.75,67.0
395/3,67.0
132.25,67.0
132.75,70.0
400/3,70.0
401/3,67.0
134.0,67.0
134.5,67.0
135.25,67.0
135.5,68.0
135.75,67.0
136.0,63.0
410/3,63.0
137.75,65.0
415/3,65.0
139.0,65.0
139.5,63.0
139.75,63.0
145.0,67.0
145.5,67.0
146.0,70.0
440/3,70.0
147.0,67.0
147.25,67.0
147.75,67.0
446/3,67.0
149.0,68.0
149.25,67.0
149.5,63.0
150.0,63.0
150.75,65.0
454/3,63.0
455/3,65.0
152.0,63.0
152.25,65.0
152.75,67.0
153.0,72.0
154.0,67.0
154.5,67.0
155.0,70.0
155.5,70.0
155.75,67.0
156.0,67.0
470/3,67.0
157.5,67.0
157.75,68.0
158.0,67.0
475/3,63.0
159.0,63.0
160.0,65.0
160.5,65.0
161.0,65.0
485/3,63.0
162.0,63.0
169.0,67.0
171.0,65.0
515/3,67.0
172.25,68.0
172.75,67.0
174.0,65.0
182.25,67.0
184.5,65.0
185.0,67.0
185.5,68.0
186.0,65.0
195.5,63.0
197.25,65.0
199.5,58.0
200.0,62.0
200.5,63.0
201.0,62.0
605/3,62.0
202.75,60.0
209.0,63.0
210.5,65.0
640/3,67.0
214.0,68.0
214.5,67.0
215.0,65.0
216.0,62.0
222.25,63.0
224.0,65.0
680/3,58.0
227.25,60.0
227.75,62.0
685/3,63.0
229.5,65.0
230.0,67.0
230.5,68.0
