beats,note_index
0.0,66.0
1.0,66.0
1.25,64.0
5/3,61.0
2.5,64.0
10/3,66.0
4.0,66.0
14/3,64.0
5.0,61.0
6.0,64.0
20/3,66.0
7.5,66.0
8.0,64.0
25/3,61.0
9.0,64.0
10.0,66.0
35/3,64.0
12.5,66.0
40/3,69.0
15.0,69.0
50/3,69.0
55/3,73.0
19.0,76.0
20.0,78.0
65/3,76.0
22.5,73.0
70/3,73.0
25.0,69.0
26.0,73.0
80/3,71.0
85/3,71.0
30.0,73.0
95/3,69.0
32.5,73.0
100/3,71.0
35.0,73.0
110/3,64.0
115/3,64.0
39.0,66.0
40.0,69.0
125/3,69.0
130/3,69.0
45.0,73.0
46.0,76.0
140/3,78.0
145/3,76.0
49.0,73.0
50.0,73.0
155/3,69.0
52.5,73.0
160/3,71.0
55.0,69.0
56.0,66.0
170/3,66.0
175/3,64.0
59.0,66.0
60.0,69.0
185/3,69.0
190/3,69.0
