beats,note_index
2.5,67.0
4.0,72.0
19/3,74.0
7.0,79.0
23/3,76.0
10.25,69.0
11.5,72.0
40/3,74.0
14.0,69.0
46/3,67.0
18.0,67.0
19.0,72.0
21.75,74.0
67/3,81.0
23.0,76.0
24.25,74.0
25.5,72.0
26.75,74.0
203/3,67.0
69.0,72.0
71.5,74.0
72.0,79.0
72.75,76.0
226/3,69.0
230/3,72.0
78.5,74.0
79.0,69.0
241/3,67.0
83.0,67.0
84.25,72.0
86.75,74.0
87.5,81.0
88.0,76.0
268/3,74.0
272/3,72.0
92.0,74.0
98.25,67.0
299/3,72.0
102.0,74.0
102.75,79.0
310/3,76.0
106.0,69.0
107.25,72.0
109.0,74.0
109.75,69.0
111.0,67.0
341/3,76.0
115.0,79.0
117.5,79.0
118.75,84.0
121.25,72.0
122.5,74.0
125.0,76.0
379/3,74.0
129.0,67.0
130.25,72.0
132.75,74.0
400/3,79.0
134.0,76.0
410/3,69.0
138.0,72.0
139.75,74.0
421/3,69.0
141.75,67.0
144.25,76.0
145.5,79.0
146.75,76.0
148.0,74.0
448/3,72.0
452/3,74.0
152.0,76.0
153.25,74.0
155.0,72.0
155.75,74.0
157.0,72.0
218.25,60.0
222.0,60.0
226.0,53.0
229.75,52.0
701/3,60.0
237.5,57.0
241.25,62.0
242.5,60.0
244.0,57.0
245.0,59.0
245.75,57.0
739/3,55.0
291.0,60.0
294.75,60.0
896/3,53.0
907/3,52.0
306.25,60.0
310.0,57.0
314.0,62.0
315.25,60.0
316.5,57.0
317.75,59.0
955/3,57.0
319.0,55.0
