beats,note_index
37.0,65.0
112/3,67.0
38.0,70.0
39.0,72.0
40.0,74.0
125/3,77.0
44.25,70.0
45.25,67.0
139/3,70.0
142/3,72.0
48.0,74.0
161/3,67.0
54.25,70.0
54.75,70.0
169/3,67.0
57.0,77.0
58.0,74.0
59.0,72.0
59.5,70.0
60.0,67.0
62.0,72.0
63.0,72.0
64.75,70.0
70.5,74.0
71.0,77.0
215/3,77.0
218/3,77.0
73.0,77.0
221/3,79.0
74.75,74.0
75.75,77.0
232/3,77.0
78.0,79.0
79.0,82.0
79.5,82.0
80.0,79.0
81.0,77.0
82.0,74.0
84.75,74.0
85.75,70.0
259/3,72.0
87.0,70.0
89.25,74.0
90.0,74.0
90.5,72.0
91.0,70.0
275/3,67.0
101.0,65.0
305/3,67.0
102.0,70.0
308/3,72.0
103.0,74.0
105.25,74.0
107.0,74.0
322/3,77.0
325/3,74.0
109.0,72.0
110.5,74.0
338/3,74.0
113.0,74.0
341/3,74.0
114.75,74.0
115.25,79.0
117.0,74.0
118.0,72.0
119.0,70.0
121.0,72.0
365/3,72.0
122.0,72.0
371/3,70.0
124.25,72.0
125.25,70.0
125.75,69.0
385/3,72.0
129.5,74.0
130.5,75.0
395/3,72.0
398/3,74.0
134.75,65.0
135.25,67.0
135.75,70.0
409/3,72.0
137.0,74.0
144.25,74.0
145.75,74.0
439/3,74.0
147.0,74.0
442/3,74.0
445/3,74.0
149.0,82.0
150.5,74.0
455/3,72.0
152.0,74.0
458/3,72.0
153.0,70.0
154.25,79.0
154.75,79.0
155.25,79.0
155.75,79.0
470/3,79.0
472/3,77.0
158.0,82.0
159.5,77.0
160.0,82.0
161.0,79.0
485/3,77.0
488/3,79.0
163.0,79.0
491/3,79.0
164.25,79.0
165.0,77.0
165.75,74.0
505/3,72.0
169.25,74.0
170.0,77.0
177.0,69.0
179.0,69.0
180.0,70.0
185.25,67.0
185.75,69.0
559/3,70.0
187.0,74.0
562/3,79.0
565/3,77.0
189.0,77.0
190.0,79.0
191.0,82.0
575/3,79.0
578/3,77.0
194.75,65.0
195.75,67.0
197.0,70.0
239.0,74.0
239.5,77.0
240.0,77.0
241.0,77.0
725/3,77.0
242.0,79.0
243.0,74.0
244.25,77.0
245.75,77.0
739/3,79.0
742/3,82.0
248.0,82.0
745/3,79.0
249.5,77.0
250.5,74.0
253.0,74.0
254.25,70.0
254.75,72.0
255.25,70.0
255.75,67.0
773/3,74.0
775/3,74.0
259.0,72.0
259.5,70.0
260.0,67.0
262.0,65.0
263.0,67.0
269.5,65.0
270.0,67.0
270.5,70.0
271.0,72.0
815/3,74.0
821/3,74.0
275.25,74.0
275.75,77.0
277.0,74.0
832/3,72.0
279.0,74.0
281.0,74.0
845/3,74.0
282.0,74.0
283.0,74.0
851/3,79.0
285.25,74.0
859/3,72.0
862/3,70.0
289.5,72.0
290.0,72.0
290.5,72.0
292.0,70.0
878/3,72.0
881/3,70.0
294.25,69.0
297.0,72.0
298.0,74.0
299.0,75.0
300.0,72.0
301.0,74.0
922/3,74.0
309.5,77.0
310.5,74.0
311.0,72.0
938/3,74.0
314.25,74.0
314.75,74.0
315.25,74.0
315.75,74.0
317.0,74.0
952/3,82.0
319.0,74.0
320.0,72.0
320.5,74.0
321.0,72.0
965/3,70.0
968/3,79.0
323.0,79.0
971/3,79.0
324.25,79.0
325.0,79.0
325.75,77.0
979/3,82.0
982/3,79.0
328.0,77.0
985/3,82.0
329.5,79.0
330.0,77.0
331.0,79.0
995/3,79.0
332.0,79.0
998/3,79.0
1000/3,77.0
334.25,74.0
334.75,77.0
337.0,72.0
1013/3,74.0
1015/3,77.0
345.25,69.0
346.0,70.0
347.0,74.0
1061/3,67.0
354.25,69.0
354.75,70.0
355.25,74.0
355.75,79.0
357.0,77.0
1072/3,77.0
1075/3,79.0
359.5,82.0
360.0,79.0
361.0,77.0
363.0,65.0
364.25,67.0
365.25,70.0
370.5,72.0
1114/3,74.0
372.0,77.0
1118/3,72.0
1121/3,74.0
379.0,69.0
379.75,70.0
380.5,74.0
381.0,69.0
382.0,70.0
1162/3,67.0
388.0,69.0
1165/3,70.0
389.0,74.0
389.5,79.0
390.5,77.0
391.0,77.0
392.0,79.0
393.0,82.0
1181/3,79.0
394.75,77.0
397.0,65.0
398.0,67.0
399.0,70.0
