beats,note_index
0.0,55.0
2/3,60.0
4/3,64.0
2.0,67.0
10/3,69.0
4.0,64.0
14/3,67.0
16.0,64.0
50/3,64.0
52/3,60.0
18.0,57.0
20.0,60.0
62/3,62.0
32.0,55.0
98/3,60.0
100/3,64.0
34.0,67.0
106/3,69.0
36.0,71.0
37.0,64.0
112/3,67.0
136/3,69.0
140/3,71.0
48.0,72.0
146/3,71.0
148/3,69.0
50.0,67.0
152/3,67.0
154/3,64.0
158/3,64.0
53.0,62.0
64.0,62.0
196/3,62.0
200/3,64.0
202/3,65.0
68.0,57.0
206/3,60.0
70.0,62.0
236/3,64.0
238/3,69.0
80.0,67.0
242/3,67.0
244/3,67.0
82.0,67.0
248/3,67.0
250/3,69.0
254/3,60.0
280/3,62.0
284/3,64.0
96.0,65.0
290/3,64.0
292/3,65.0
98.0,67.0
302/3,55.0
101.0,55.0
304/3,65.0
102.0,64.0
308/3,65.0
310/3,67.0
316/3,64.0
106.0,60.0
116.0,64.0
350/3,67.0
352/3,69.0
355/3,67.0
358/3,67.0
364/3,64.0
122.0,67.0
368/3,69.0
370/3,71.0
374/3,67.0
132.0,64.0
398/3,67.0
400/3,72.0
404/3,71.0
136.0,69.0
410/3,67.0
412/3,67.0
416/3,69.0
418/3,64.0
140.0,64.0
422/3,67.0
148.0,64.0
446/3,67.0
448/3,64.0
451/3,62.0
454/3,62.0
460/3,57.0
154.0,60.0
464/3,64.0
467/3,62.0
470/3,62.0
164.0,57.0
494/3,60.0
496/3,69.0
500/3,67.0
168.0,64.0
506/3,67.0
508/3,69.0
170.0,67.0
180.0,64.0
542/3,67.0
544/3,69.0
547/3,67.0
550/3,67.0
556/3,64.0
186.0,67.0
560/3,69.0
562/3,71.0
566/3,67.0
196.0,64.0
590/3,67.0
592/3,72.0
596/3,71.0
200.0,69.0
602/3,67.0
604/3,67.0
608/3,69.0
610/3,64.0
204.0,64.0
614/3,67.0
212.0,64.0
638/3,67.0
640/3,64.0
214.0,62.0
646/3,62.0
652/3,57.0
218.0,60.0
656/3,64.0
659/3,62.0
662/3,62.0
228.0,57.0
686/3,60.0
688/3,62.0
692/3,62.0
694/3,64.0
232.0,55.0
698/3,57.0
700/3,62.0
234.0,60.0
736/3,55.0
246.0,60.0
740/3,64.0
742/3,67.0
746/3,69.0
748/3,64.0
250.0,67.0
784/3,64.0
262.0,64.0
788/3,60.0
790/3,57.0
796/3,60.0
266.0,62.0
832/3,55.0
278.0,60.0
836/3,64.0
838/3,67.0
842/3,69.0
844/3,71.0
847/3,67.0
872/3,69.0
292.0,71.0
880/3,72.0
294.0,71.0
884/3,69.0
886/3,67.0
296.0,67.0
890/3,64.0
298.0,62.0
928/3,62.0
932/3,62.0
312.0,64.0
938/3,65.0
940/3,57.0
314.0,60.0
946/3,62.0
324.0,64.0
974/3,69.0
976/3,67.0
326.0,67.0
980/3,67.0
982/3,67.0
328.0,67.0
986/3,69.0
330.0,60.0
1016/3,62.0
340.0,64.0
1024/3,65.0
342.0,64.0
1028/3,65.0
1030/3,67.0
346.0,55.0
1039/3,55.0
1040/3,65.0
1042/3,64.0
348.0,65.0
1046/3,67.0
1052/3,64.0
1054/3,60.0
1084/3,64.0
362.0,67.0
1088/3,69.0
1091/3,67.0
1094/3,67.0
1100/3,64.0
1102/3,67.0
368.0,69.0
1106/3,71.0
370.0,67.0
1132/3,64.0
378.0,67.0
1136/3,72.0
380.0,71.0
1144/3,69.0
382.0,67.0
1148/3,67.0
384.0,69.0
1154/3,64.0
1156/3,64.0
386.0,67.0
1180/3,64.0
394.0,67.0
1184/3,64.0
1187/3,62.0
1190/3,62.0
1196/3,57.0
1198/3,60.0
400.0,64.0
401.0,62.0
402.0,62.0
1228/3,57.0
410.0,60.0
1232/3,69.0
412.0,67.0
1240/3,64.0
414.0,67.0
1244/3,69.0
1246/3,67.0
1276/3,64.0
426.0,67.0
1280/3,69.0
1283/3,67.0
1286/3,67.0
1292/3,64.0
1294/3,67.0
432.0,69.0
1298/3,71.0
434.0,67.0
1324/3,64.0
442.0,67.0
1328/3,72.0
444.0,71.0
1336/3,69.0
446.0,67.0
1340/3,67.0
448.0,69.0
1346/3,64.0
1348/3,64.0
450.0,67.0
1372/3,64.0
458.0,67.0
1376/3,64.0
1378/3,62.0
1382/3,62.0
1388/3,57.0
1390/3,60.0
464.0,64.0
465.0,62.0
466.0,62.0
1420/3,57.0
474.0,60.0
1424/3,62.0
476.0,62.0
1430/3,64.0
1432/3,55.0
478.0,57.0
1436/3,62.0
1438/3,60.0
1468/3,64.0
490.0,67.0
1472/3,69.0
1475/3,67.0
1478/3,67.0
1484/3,64.0
1486/3,67.0
496.0,69.0
1490/3,71.0
498.0,67.0
1516/3,64.0
506.0,67.0
1520/3,72.0
508.0,71.0
1528/3,69.0
510.0,67.0
1532/3,67.0
512.0,69.0
1538/3,64.0
1540/3,64.0
514.0,67.0
1564/3,64.0
522.0,67.0
1568/3,64.0
1571/3,62.0
1574/3,62.0
1580/3,57.0
1582/3,60.0
528.0,64.0
529.0,62.0
530.0,62.0
1612/3,57.0
538.0,60.0
1616/3,69.0
540.0,67.0
1624/3,64.0
542.0,67.0
1628/3,69.0
1630/3,67.0
1660/3,64.0
554.0,67.0
1664/3,69.0
1667/3,67.0
1670/3,67.0
1676/3,64.0
1678/3,67.0
560.0,69.0
1682/3,71.0
562.0,67.0
1708/3,64.0
570.0,67.0
1712/3,72.0
572.0,71.0
1720/3,69.0
574.0,67.0
1724/3,67.0
576.0,69.0
1730/3,64.0
1732/3,64.0
578.0,67.0
1756/3,64.0
586.0,67.0
1760/3,64.0
1762/3,62.0
1766/3,62.0
1772/3,57.0
1774/3,60.0
592.0,64.0
593.0,62.0
594.0,62.0
1804/3,57.0
602.0,60.0
1808/3,62.0
604.0,62.0
1814/3,64.0
1816/3,55.0
606.0,57.0
1820/3,62.0
1822/3,60.0
1852/3,64.0
618.0,67.0
1856/3,64.0
1859/3,62.0
1862/3,62.0
628.0,57.0
1886/3,60.0
1888/3,62.0
1892/3,62.0
1894/3,64.0
632.0,55.0
1898/3,57.0
1900/3,62.0
1904/3,60.0
