beats,note_index
33.0,76.0
33.25,76.0
33.75,81.0
34.25,81.0
34.75,81.0
35.0,81.0
107/3,81.0
36.0,81.0
110/3,84.0
37.0,88.0
37.5,88.0
121/3,76.0
40.75,76.0
41.25,81.0
41.75,81.0
42.25,81.0
128/3,81.0
43.0,81.0
131/3,81.0
44.0,79.0
44.5,74.0
45.0,76.0
48.0,76.0
48.25,76.0
48.75,81.0
49.25,81.0
49.75,81.0
50.0,81.0
152/3,81.0
51.0,81.0
155/3,84.0
52.0,88.0
52.5,88.0
56.25,84.0
57.25,83.0
173/3,81.0
176/3,79.0
59.0,81.0
59.5,74.0
60.0,76.0
63.0,76.0
63.25,79.0
63.75,74.0
64.75,74.0
65.0,74.0
67.0,76.0
68.0,79.0
68.5,79.0
69.0,76.0
208/3,79.0
71.25,81.0
71.75,81.0
72.25,81.0
218/3,79.0
73.0,81.0
74.5,84.0
75.0,88.0
75.5,88.0
76.0,88.0
229/3,86.0
77.0,88.0
78.0,84.0
78.25,83.0
78.75,83.0
79.25,81.0
79.75,81.0
245/3,84.0
82.0,88.0
82.5,88.0
256/3,84.0
85.75,83.0
86.25,83.0
86.75,81.0
87.25,81.0
266/3,79.0
89.0,81.0
89.5,74.0
90.0,76.0
277/3,84.0
93.25,83.0
93.75,83.0
94.25,81.0
94.75,81.0
96.0,81.0
290/3,84.0
97.0,88.0
97.5,88.0
301/3,84.0
100.75,83.0
101.25,83.0
101.75,81.0
102.25,81.0
311/3,79.0
104.0,81.0
104.5,74.0
105.0,76.0
108.0,76.0
108.25,79.0
108.75,74.0
109.75,74.0
110.0,74.0
112.0,76.0
113.0,79.0
113.5,79.0
114.0,76.0
343/3,79.0
116.25,81.0
116.75,81.0
117.25,81.0
353/3,79.0
118.0,81.0
119.5,84.0
120.0,88.0
120.5,88.0
121.0,88.0
364/3,86.0
122.0,88.0
153.0,76.0
153.25,76.0
153.75,81.0
154.25,81.0
154.75,81.0
155.0,81.0
467/3,81.0
156.0,81.0
470/3,84.0
157.0,88.0
157.5,88.0
481/3,76.0
160.75,76.0
161.25,81.0
161.75,81.0
162.25,81.0
488/3,81.0
163.0,81.0
491/3,81.0
164.0,79.0
164.5,74.0
165.0,76.0
168.0,76.0
168.25,76.0
168.75,81.0
169.25,81.0
169.75,81.0
170.0,81.0
512/3,81.0
171.0,81.0
515/3,84.0
172.0,88.0
172.5,88.0
176.25,84.0
177.25,83.0
533/3,81.0
536/3,79.0
179.0,81.0
179.5,74.0
180.0,76.0
183.0,76.0
183.25,79.0
183.75,74.0
184.75,74.0
185.0,74.0
187.0,76.0
188.0,79.0
188.5,79.0
189.0,76.0
568/3,79.0
191.25,81.0
191.75,81.0
192.25,81.0
578/3,79.0
193.0,81.0
194.5,84.0
195.0,88.0
195.5,88.0
196.0,88.0
589/3,86.0
197.0,88.0
198.0,84.0
198.25,83.0
198.75,83.0
199.25,81.0
199.75,81.0
605/3,84.0
202.0,88.0
202.5,88.0
616/3,84.0
205.75,83.0
206.25,83.0
206.75,81.0
207.25,81.0
626/3,79.0
209.0,81.0
209.5,74.0
210.0,76.0
637/3,84.0
213.25,83.0
213.75,83.0
214.25,81.0
214.75,81.0
216.0,81.0
650/3,84.0
217.0,88.0
217.5,88.0
661/3,84.0
220.75,83.0
221.25,83.0
221.75,81.0
222.25,81.0
671/3,79.0
224.0,81.0
224.5,74.0
225.0,76.0
303.0,76.0
303.25,79.0
303.75,74.0
304.75,74.0
305.0,74.0
307.0,76.0
308.0,79.0
308.5,79.0
309.0,76.0
928/3,79.0
311.25,74.0
311.75,74.0
312.25,74.0
938/3,74.0
313.0,74.0
314.5,76.0
315.5,79.0
316.0,79.0
949/3,76.0
317.0,79.0
318.75,74.0
319.25,74.0
319.75,74.0
320.0,74.0
962/3,74.0
322.0,76.0
323.0,79.0
323.5,79.0
324.0,76.0
973/3,79.0
326.25,81.0
326.75,81.0
327.25,81.0
983/3,79.0
328.0,81.0
329.5,84.0
330.0,88.0
330.5,88.0
331.0,88.0
994/3,86.0
332.0,88.0
333.0,84.0
333.25,83.0
333.75,83.0
334.25,81.0
334.75,81.0
1010/3,84.0
337.0,88.0
337.5,88.0
1021/3,84.0
340.75,83.0
341.25,83.0
341.75,81.0
342.25,81.0
1031/3,79.0
344.0,81.0
344.5,74.0
345.0,76.0
1042/3,84.0
348.25,83.0
348.75,83.0
349.25,81.0
349.75,81.0
351.0,81.0
1055/3,84.0
352.0,88.0
352.5,88.0
1066/3,84.0
355.75,83.0
356.25,83.0
356.75,81.0
357.25,81.0
1076/3,79.0
359.0,81.0
359.5,74.0
360.0,76.0
363.0,84.0
363.25,83.0
363.75,83.0
364.25,81.0
364.75,81.0
366.0,81.0
1100/3,84.0
367.0,88.0
367.5,88.0
1111/3,84.0
370.75,83.0
371.25,83.0
371.75,81.0
372.25,81.0
1121/3,79.0
374.0,81.0
374.5,74.0
375.0,76.0
378.0,84.0
378.25,83.0
378.75,81.0
