beats,note_index
0.0,66.0
2/3,69.0
8/3,66.0
3.25,66.0
5.25,66.0
6.0,74.0
8.0,71.0
8.5,71.0
10.0,71.0
10.5,74.0
11.0,71.0
12.5,69.0
13.75,62.0
15.0,64.0
15.75,62.0
16.0,64.0
49/3,66.0
21.0,66.0
65/3,74.0
71/3,71.0
24.25,71.0
26.25,71.0
27.0,74.0
29.0,76.0
29.5,78.0
33.5,78.0
34.0,76.0
34.75,73.0
36.75,69.0
112/3,71.0
128/3,59.0
134/3,66.0
45.25,64.0
46.0,66.0
140/3,62.0
47.25,61.0
48.0,59.0
53.0,66.0
54.0,71.0
55.0,69.0
55.75,66.0
56.5,64.0
57.0,62.0
57.75,64.0
175/3,66.0
187/3,66.0
63.0,69.0
191/3,71.0
197/3,73.0
66.25,71.0
67.0,69.0
203/3,66.0
68.25,64.0
69.0,62.0
209/3,62.0
71.0,64.0
71.5,66.0
74.0,64.0
76.0,66.0
76.75,73.0
77.5,71.0
78.0,69.0
238/3,71.0
