beats,note_index
13/3,73.0
5.0,72.0
5.5,73.0
6.0,72.0
6.5,73.0
7.0,72.0
23/3,73.0
8.25,71.0
9.0,66.0
9.75,69.0
18.5,66.0
19.0,69.0
59/3,71.0
20.75,71.0
21.25,71.0
21.75,69.0
67/3,71.0
23.0,73.0
23.5,74.0
24.0,73.0
32.75,73.0
33.25,72.0
33.75,73.0
103/3,72.0
35.0,73.0
35.5,72.0
36.0,73.0
36.5,71.0
112/3,66.0
38.25,69.0
47.0,66.0
47.5,69.0
48.0,71.0
49.0,71.0
149/3,71.0
50.25,69.0
50.75,73.0
51.5,64.0
157/3,66.0
203/3,66.0
68.25,66.0
68.75,66.0
69.25,64.0
69.75,66.0
70.0,69.0
78.5,66.0
79.0,66.0
239/3,64.0
80.25,71.0
80.75,71.0
81.0,69.0
89.5,64.0
90.0,64.0
90.5,64.0
91.0,64.0
275/3,64.0
92.0,64.0
92.5,64.0
92.75,66.0
101.5,66.0
102.0,66.0
102.5,66.0
103.0,64.0
311/3,66.0
104.0,69.0
337/3,66.0
113.0,66.0
113.5,64.0
114.0,71.0
114.5,71.0
114.75,69.0
123.25,73.0
123.75,71.0
373/3,69.0
125.0,71.0
125.5,69.0
126.0,71.0
126.5,73.0
126.75,71.0
128.25,71.0
128.75,69.0
137.5,66.0
138.0,69.0
138.5,71.0
139.0,73.0
140.25,69.0
140.75,71.0
141.75,69.0
427/3,66.0
143.0,69.0
144.0,71.0
152.75,69.0
153.25,69.0
153.75,71.0
463/3,73.0
155.0,74.0
155.5,73.0
156.0,74.0
156.5,76.0
473/3,73.0
158.25,78.0
