beats,note_index
41.25,62.0
42.0,62.0
43.0,64.0
43.75,65.0
134/3,64.0
45.5,62.0
47.0,62.0
48.0,67.0
49.0,64.0
50.0,62.0
152/3,60.0
54.25,62.0
164/3,64.0
55.0,65.0
56.0,64.0
56.75,62.0
57.5,60.0
175/3,62.0
59.0,60.0
61.0,57.0
206/3,62.0
69.5,62.0
211/3,64.0
71.0,65.0
72.0,64.0
72.75,62.0
75.5,67.0
229/3,72.0
79.0,69.0
79.0,70.0
238/3,69.0
79.75,67.0
244/3,62.0
82.0,64.0
82.25,65.0
83.0,64.0
84.0,62.0
84.75,60.0
257/3,62.0
86.5,70.0
88.25,69.0
96.0,69.0
97.0,70.0
97.75,69.0
296/3,70.0
99.5,69.0
101.25,69.0
102.0,67.0
102.25,65.0
103.0,67.0
314/3,69.0
316/3,67.0
109.0,62.0
328/3,64.0
109.75,65.0
332/3,64.0
334/3,62.0
112.25,60.0
113.0,62.0
114.0,60.0
116.0,62.0
123.5,69.0
373/3,70.0
125.25,69.0
126.0,70.0
127.0,69.0
386/3,69.0
388/3,67.0
129.75,65.0
130.25,67.0
132.0,72.0
132.75,67.0
133.75,69.0
134.0,70.0
134.25,69.0
134.5,67.0
416/3,62.0
139.0,64.0
139.75,65.0
422/3,64.0
141.5,60.0
427/3,65.0
143.0,65.0
143.5,67.0
144.0,69.0
156.0,69.0
470/3,70.0
157.0,72.0
157.75,72.0
476/3,74.0
481/3,70.0
160.75,69.0
161.0,70.0
163.0,67.0
163.5,69.0
164.0,70.0
164.5,70.0
496/3,72.0
167.0,69.0
167.5,67.0
168.0,69.0
169.75,65.0
511/3,67.0
171.0,69.0
171.5,69.0
517/3,70.0
174.0,67.0
523/3,65.0
175.0,64.0
176.5,64.0
177.25,65.0
533/3,67.0
535/3,70.0
179.0,69.0
180.0,69.0
541/3,67.0
545/3,69.0
550/3,69.0
184.0,70.0
184.5,72.0
185.0,72.0
186.0,74.0
563/3,70.0
188.0,69.0
188.5,70.0
571/3,67.0
191.0,69.0
191.5,70.0
192.0,76.0
193.0,74.0
584/3,69.0
195.0,67.0
586/3,65.0
197.0,65.0
198.0,67.0
595/3,69.0
199.0,69.0
199.75,67.0
201.5,62.0
202.0,64.0
607/3,65.0
204.0,64.0
206.0,69.0
206.0,67.0
619/3,65.0
823/3,69.0
275.25,70.0
276.0,69.0
276.75,70.0
277.75,69.0
279.5,69.0
280.0,67.0
842/3,65.0
281.0,67.0
283.0,69.0
283.75,67.0
287.25,62.0
863/3,64.0
288.0,65.0
289.0,64.0
289.75,62.0
290.5,60.0
874/3,62.0
292.25,60.0
294.0,62.0
301.75,69.0
908/3,70.0
303.5,69.0
304.25,70.0
305.0,69.0
307.0,69.0
307.5,67.0
308.0,65.0
926/3,67.0
931/3,72.0
311.25,67.0
312.0,69.0
312.25,70.0
312.5,69.0
312.75,67.0
317.0,62.0
317.0,64.0
318.0,65.0
319.0,64.0
319.75,60.0
962/3,65.0
321.25,65.0
322.0,67.0
967/3,69.0
1003/3,69.0
335.0,70.0
335.5,72.0
336.0,72.0
337.0,74.0
338.5,70.0
339.0,69.0
1018/3,70.0
341.25,67.0
342.0,69.0
1027/3,70.0
343.0,70.0
1031/3,72.0
1036/3,69.0
345.75,67.0
1039/3,69.0
348.0,65.0
348.75,67.0
349.25,69.0
350.0,69.0
1052/3,70.0
1057/3,67.0
352.75,65.0
353.25,64.0
355.0,64.0
355.5,65.0
356.0,67.0
1070/3,70.0
1072/3,69.0
358.25,69.0
358.75,67.0
360.0,69.0
361.75,69.0
1087/3,70.0
363.0,72.0
363.5,72.0
1093/3,74.0
366.0,70.0
1099/3,69.0
367.0,70.0
1106/3,67.0
369.25,69.0
369.75,70.0
1111/3,74.0
371.0,72.0
373.0,69.0
373.25,67.0
373.75,65.0
375.5,65.0
376.0,67.0
1130/3,69.0
377.0,69.0
378.0,67.0
379.75,62.0
380.0,64.0
1142/3,65.0
382.25,64.0
384.0,69.0
389.0,69.0
389.75,70.0
1171/3,72.0
391.0,72.0
391.75,74.0
393.5,70.0
394.0,69.0
394.25,70.0
396.0,67.0
396.75,69.0
397.25,70.0
397.75,70.0
1196/3,72.0
400.25,69.0
400.75,67.0
401.0,69.0
403.0,65.0
403.5,67.0
404.0,69.0
1214/3,69.0
405.5,70.0
407.0,67.0
407.5,65.0
408.0,64.0
409.75,64.0
1231/3,65.0
411.0,67.0
411.5,70.0
412.25,69.0
413.0,69.0
413.5,67.0
415.0,69.0
1250/3,69.0
417.25,70.0
1253/3,72.0
418.25,72.0
419.0,74.0
421.0,70.0
421.25,69.0
421.75,70.0
423.5,67.0
424.0,69.0
1274/3,70.0
425.25,74.0
426.0,72.0
1283/3,69.0
428.0,67.0
428.5,65.0
1291/3,65.0
431.0,67.0
431.5,69.0
432.0,69.0
433.0,67.0
1304/3,62.0
435.0,64.0
435.5,65.0
437.25,64.0
444.0,69.0
445.0,67.0
445.25,65.0
445.75,62.0
446.5,65.0
450.0,69.0
451.0,67.0
451.75,65.0
1358/3,62.0
453.5,65.0
454.5,74.0
455.5,65.0
456.75,65.0
459.25,64.0
462.0,65.0
