beats,note_index
26.0,48.0
80/3,50.0
27.0,52.0
28.0,50.0
28.5,48.0
29.0,47.0
29.75,48.0
30.25,47.0
31.0,48.0
31.5,47.0
32.0,48.0
36.0,45.0
36.5,48.0
36.75,48.0
37.75,45.0
115/3,48.0
119/3,50.0
40.25,47.0
41.0,45.0
41.5,43.0
45.75,48.0
139/3,50.0
46.75,52.0
143/3,50.0
48.25,48.0
49.0,47.0
49.5,48.0
50.0,47.0
50.75,48.0
154/3,47.0
155/3,48.0
167/3,45.0
56.25,48.0
170/3,48.0
57.5,45.0
58.0,48.0
58.75,45.0
178/3,50.0
60.0,50.0
182/3,52.0
61.25,50.0
63.0,48.0
63.75,47.0
193/3,48.0
197/3,48.0
66.0,50.0
66.5,52.0
202/3,50.0
68.0,48.0
206/3,47.0
69.25,48.0
70.0,47.0
70.5,48.0
71.0,47.0
71.5,48.0
75.5,45.0
76.0,48.0
229/3,48.0
232/3,45.0
78.0,48.0
78.5,45.0
79.0,50.0
79.75,50.0
241/3,50.0
81.0,52.0
82.25,50.0
256/3,48.0
86.0,50.0
86.25,52.0
87.25,50.0
88.0,48.0
88.5,47.0
89.0,48.0
89.75,47.0
90.25,48.0
91.0,47.0
91.25,48.0
95.25,45.0
96.0,48.0
96.0,48.0
97.0,45.0
97.75,48.0
295/3,45.0
99.0,50.0
299/3,50.0
100.25,52.0
101.0,50.0
308/3,48.0
103.25,47.0
104.0,50.0
104.5,50.0
105.0,52.0
105.75,50.0
323/3,43.0
109.0,55.0
110.75,57.0
334/3,55.0
113.25,52.0
114.0,55.0
343/3,53.0
115.0,53.0
347/3,52.0
116.25,50.0
117.5,52.0
118.0,53.0
118.75,55.0
362/3,57.0
121.25,55.0
123.0,52.0
123.75,55.0
373/3,53.0
125.0,53.0
377/3,52.0
126.0,50.0
382/3,55.0
128.0,55.0
386/3,55.0
130.0,52.0
131.0,57.0
397/3,57.0
133.0,48.0
401/3,48.0
134.25,48.0
135.0,48.0
135.5,52.0
136.0,50.0
412/3,52.0
138.0,53.0
138.5,52.0
139.0,50.0
139.5,48.0
143.0,48.0
143.5,48.0
144.0,48.0
144.75,48.0
436/3,52.0
146.0,50.0
211.5,43.0
212.75,55.0
644/3,57.0
215.25,55.0
217.0,52.0
217.75,55.0
655/3,53.0
219.0,53.0
659/3,52.0
220.25,50.0
221.5,52.0
222.0,53.0
668/3,55.0
224.5,57.0
225.0,55.0
227.0,52.0
683/3,55.0
228.25,53.0
229.0,53.0
229.5,52.0
230.0,50.0
694/3,55.0
232.0,55.0
698/3,55.0
234.0,52.0
235.0,57.0
236.25,57.0
237.0,48.0
237.5,48.0
238.0,48.0
238.75,48.0
718/3,52.0
240.0,50.0
241.25,52.0
242.0,53.0
242.5,52.0
242.75,50.0
730/3,48.0
246.75,48.0
742/3,48.0
248.0,48.0
746/3,48.0
249.25,52.0
250.0,50.0
251.0,48.0
757/3,60.0
254.25,59.0
255.0,55.0
256.75,52.0
772/3,55.0
258.0,53.0
258.5,53.0
259.0,52.0
259.75,50.0
261.0,52.0
785/3,53.0
262.25,55.0
264.0,57.0
264.75,55.0
800/3,52.0
267.25,55.0
268.0,53.0
268.5,53.0
269.0,52.0
269.75,50.0
271.0,55.0
271.5,55.0
272.0,55.0
820/3,52.0
824/3,57.0
276.0,57.0
276.5,48.0
277.0,48.0
277.75,48.0
835/3,48.0
279.0,52.0
839/3,50.0
281.0,52.0
281.5,53.0
282.0,52.0
847/3,50.0
283.0,48.0
859/3,48.0
287.0,48.0
863/3,48.0
288.25,48.0
289.0,52.0
289.5,50.0
292.0,48.0
293.25,48.0
883/3,47.0
887/3,47.0
297.0,45.0
298.0,45.0
898/3,53.0
902/3,53.0
302.0,48.0
303.0,48.0
913/3,53.0
917/3,53.0
306.75,48.0
308.0,48.0
309.25,53.0
311.75,48.0
313.0,48.0
314.25,47.0
315.5,47.0
316.75,45.0
318.0,45.0
319.0,53.0
961/3,53.0
965/3,48.0
323.0,48.0
324.0,53.0
976/3,53.0
980/3,48.0
328.0,48.0
329.0,53.0
335.25,43.0
336.5,55.0
1015/3,57.0
339.0,55.0
341.0,52.0
341.5,55.0
342.0,53.0
1028/3,53.0
343.25,52.0
344.0,50.0
345.0,52.0
345.75,53.0
1039/3,55.0
348.25,57.0
349.0,55.0
350.75,52.0
1054/3,55.0
352.0,53.0
1058/3,53.0
353.25,52.0
354.0,50.0
355.0,55.0
1067/3,55.0
356.25,55.0
357.5,52.0
358.75,57.0
360.0,57.0
1082/3,48.0
361.25,48.0
362.0,48.0
362.5,48.0
363.0,52.0
363.75,50.0
365.0,52.0
1097/3,53.0
366.0,52.0
366.5,50.0
367.0,48.0
370.5,48.0
371.0,48.0
371.75,48.0
1117/3,48.0
373.0,52.0
1121/3,50.0
