beats,note_index
1/3,79.0
1.25,79.0
1.75,77.0
2.0,75.0
3.0,77.0
4.0,79.0
4.25,82.0
4.75,79.0
5.0,77.0
17/3,79.0
7.25,79.0
8.0,79.0
26/3,77.0
9.0,75.0
28/3,72.0
10.0,82.0
10.25,79.0
10.75,77.0
14.0,79.0
44/3,82.0
15.0,75.0
46/3,72.0
16.0,70.0
17.0,72.0
53/3,75.0
55/3,72.0
19.0,75.0
19.25,77.0
21.0,77.0
22.0,77.0
22.25,72.0
22.75,75.0
71/3,72.0
24.0,70.0
73/3,70.0
28.0,82.0
28.75,77.0
91/3,79.0
31.25,77.0
32.0,77.0
98/3,75.0
33.0,72.0
34.0,70.0
34.75,79.0
107/3,79.0
36.0,77.0
109/3,75.0
37.0,72.0
37.25,82.0
37.75,79.0
38.0,77.0
125/3,79.0
42.0,82.0
127/3,75.0
43.0,72.0
43.25,70.0
134/3,72.0
45.0,75.0
46.0,72.0
46.25,75.0
46.75,77.0
145/3,77.0
49.25,77.0
49.75,72.0
50.0,75.0
51.0,72.0
154/3,70.0
52.0,70.0
