beats,note_index
0.0,70.0
2.75,61.0
3.5,70.0
4.25,68.0
5.0,66.0
17/3,68.0
7.75,70.0
8.5,71.0
17.0,68.0
53/3,68.0
55/3,70.0
19.0,71.0
21.25,73.0
22.0,71.0
22.5,70.0
70/3,70.0
32.5,66.0
33.25,66.0
34.0,75.0
34.5,75.0
110/3,66.0
37.5,66.0
38.0,73.0
38.75,73.0
39.5,70.0
40.25,70.0
48.0,68.0
146/3,66.0
49.5,63.0
51.5,63.0
52.25,63.0
53.0,65.0
161/3,66.0
163/3,70.0
55.0,68.0
63.5,70.0
197/3,61.0
199/3,61.0
67.0,70.0
67.75,68.0
68.5,66.0
69.25,68.0
214/3,70.0
72.0,71.0
80.5,68.0
81.25,68.0
82.0,70.0
82.5,71.0
84.0,71.0
254/3,73.0
85.5,71.0
86.0,70.0
86.75,70.0
96.0,66.0
290/3,66.0
97.5,75.0
98.0,75.0
100.25,66.0
101.0,66.0
305/3,73.0
307/3,73.0
103.0,70.0
103.75,70.0
111.5,68.0
112.25,66.0
113.0,63.0
115.0,65.0
115.75,65.0
116.5,70.0
117.25,68.0
118.0,66.0
118.5,66.0
398/3,66.0
133.5,78.0
134.0,73.0
134.75,75.0
137.0,75.0
413/3,75.0
415/3,73.0
139.0,73.0
139.75,71.0
140.5,73.0
449/3,66.0
451/3,78.0
151.0,73.0
151.75,75.0
154.0,75.0
154.5,75.0
466/3,73.0
156.0,73.0
470/3,71.0
157.5,70.0
166.5,66.0
502/3,78.0
168.0,73.0
506/3,75.0
170.75,75.0
171.5,75.0
172.25,80.0
173.0,77.0
521/3,75.0
523/3,73.0
176.5,70.0
177.25,78.0
185.0,78.0
557/3,70.0
559/3,71.0
188.5,71.0
189.25,71.0
190.0,70.0
190.5,68.0
574/3,66.0
192.0,66.0
206.0,66.0
206.75,78.0
207.5,73.0
208.25,75.0
631/3,75.0
211.0,75.0
211.75,80.0
212.5,77.0
213.25,75.0
214.0,73.0
216.0,70.0
650/3,78.0
224.5,78.0
225.25,70.0
226.0,71.0
228.0,71.0
686/3,71.0
229.5,70.0
230.0,68.0
230.75,66.0
231.5,66.0
240.0,78.0
722/3,70.0
241.5,71.0
243.5,71.0
244.25,71.0
245.0,70.0
737/3,68.0
739/3,66.0
247.0,66.0
