beats,note_index
0.0,63.0
1.0,62.0
1.75,63.0
2.25,62.0
3.5,63.0
4.5,62.0
16/3,63.0
5.75,62.0
40/3,63.0
14.25,62.0
15.0,63.0
15.5,65.0
16.5,63.0
52/3,62.0
18.25,58.0
19.0,55.0
27.5,63.0
28.5,62.0
88/3,63.0
29.75,62.0
31.0,63.0
32.0,62.0
33.0,63.0
100/3,62.0
41.0,63.0
41.75,62.0
128/3,63.0
43.0,65.0
44.0,63.0
45.0,65.0
45.75,67.0
140/3,67.0
55.0,65.0
55.5,67.0
56.0,65.0
56.5,67.0
57.75,65.0
58.25,67.0
176/3,65.0
59.5,63.0
68.5,63.0
69.0,62.0
69.75,63.0
70.25,62.0
71.0,58.0
72.0,55.0
81.0,65.0
244/3,67.0
81.75,65.0
82.25,67.0
83.5,65.0
84.0,67.0
84.5,65.0
256/3,63.0
93.75,65.0
95.0,63.0
96.0,62.0
97.0,63.0
292/3,65.0
112.0,67.0
112.5,67.0
113.0,67.0
113.75,67.0
344/3,60.0
115.0,63.0
116.0,65.0
116.5,67.0
352/3,67.0
376/3,68.0
125.75,68.0
126.25,68.0
127.0,67.0
128.0,68.0
128.5,67.0
388/3,63.0
129.75,67.0
130.25,65.0
392/3,65.0
139.5,67.0
140.0,67.0
140.5,67.0
424/3,67.0
142.25,60.0
428/3,63.0
143.5,65.0
144.0,67.0
145.0,67.0
153.0,63.0
460/3,62.0
154.25,60.0
157.0,63.0
472/3,62.0
158.25,63.0
476/3,62.0
159.5,58.0
160.0,55.0
160.5,60.0
