beats,note_index
3.0,83.0
4.5,83.0
17/3,81.0
6.0,81.0
19/3,79.0
6.75,79.0
7.5,79.0
8.25,79.0
26/3,79.0
9.0,81.0
9.75,81.0
10.5,81.0
11.25,79.0
12.0,83.0
20.25,79.0
21.0,81.0
64/3,79.0
21.75,83.0
23.25,86.0
73/3,83.0
24.75,81.0
25.0,79.0
25.5,79.0
26.25,79.0
27.0,79.0
82/3,79.0
27.75,81.0
28.5,81.0
29.25,81.0
30.0,79.0
30.75,79.0
39.75,83.0
41.25,83.0
127/3,81.0
42.75,81.0
43.0,79.0
43.5,79.0
44.25,79.0
45.0,79.0
136/3,79.0
45.75,81.0
46.5,81.0
47.25,81.0
48.0,79.0
48.75,83.0
179/3,79.0
181/3,81.0
60.75,79.0
61.0,83.0
188/3,86.0
63.75,83.0
64.0,88.0
64.5,86.0
65.25,81.0
197/3,79.0
199/3,79.0
66.75,79.0
67.0,81.0
68.0,81.0
206/3,81.0
208/3,79.0
70.0,79.0
83.0,71.0
83.25,71.0
251/3,71.0
84.0,71.0
253/3,69.0
84.75,69.0
85.0,67.0
85.5,67.0
86.25,69.0
87.0,69.0
92.25,62.0
278/3,62.0
93.0,62.0
93.75,69.0
94.0,69.0
95.25,67.0
96.0,67.0
103.0,71.0
103.5,71.0
104.0,71.0
104.25,71.0
314/3,69.0
105.0,69.0
316/3,67.0
105.75,67.0
106.5,69.0
107.25,69.0
112.5,62.0
113.0,62.0
113.25,62.0
114.0,69.0
343/3,69.0
115.5,67.0
116.25,67.0
370/3,71.0
123.75,71.0
124.0,71.0
124.5,71.0
125.0,69.0
125.25,69.0
377/3,67.0
126.0,67.0
126.75,69.0
127.5,69.0
132.75,62.0
133.0,62.0
133.5,62.0
134.25,69.0
404/3,69.0
135.75,72.0
136.5,71.0
431/3,71.0
144.0,71.0
433/3,71.0
144.75,71.0
145.0,69.0
145.5,69.0
146.0,67.0
146.25,67.0
147.0,69.0
147.75,69.0
153.0,62.0
460/3,62.0
153.75,62.0
154.5,69.0
155.0,69.0
156.0,67.0
156.75,67.0
164.0,62.0
164.25,64.0
494/3,67.0
170.0,67.0
514/3,71.0
173.0,67.0
523/3,64.0
181.0,69.0
181.5,69.0
182.0,69.0
182.25,69.0
183.0,71.0
550/3,69.0
184.0,67.0
185.0,67.0
575/3,67.0
193.0,71.0
584/3,67.0
196.0,64.0
203.0,69.0
203.25,69.0
611/3,69.0
204.0,69.0
204.75,71.0
205.0,69.0
206.0,67.0
207.0,67.0
622/3,69.0
207.75,71.0
214.0,67.0
647/3,71.0
217.0,67.0
656/3,64.0
676/3,69.0
225.75,69.0
226.0,69.0
226.5,69.0
227.25,71.0
683/3,69.0
685/3,67.0
688/3,67.0
236.0,67.0
236.25,69.0
710/3,71.0
237.0,69.0
712/3,71.0
237.75,69.0
238.0,71.0
238.5,69.0
239.0,69.0
239.25,67.0
719/3,67.0
721/3,69.0
241.0,69.0
247.0,62.0
247.5,62.0
248.0,62.0
248.25,69.0
746/3,69.0
249.0,69.0
249.75,67.0
250.0,67.0
251.0,67.0
263.0,83.0
793/3,83.0
265.5,81.0
266.0,81.0
266.25,79.0
800/3,79.0
802/3,79.0
268.0,79.0
268.5,79.0
269.0,81.0
809/3,81.0
811/3,81.0
271.0,79.0
272.0,83.0
838/3,79.0
280.0,81.0
280.5,79.0
281.0,83.0
847/3,86.0
283.5,83.0
284.0,81.0
284.25,79.0
854/3,79.0
856/3,79.0
286.0,79.0
286.5,79.0
287.0,81.0
863/3,81.0
865/3,81.0
289.0,79.0
290.0,79.0
892/3,83.0
299.0,83.0
300.0,81.0
901/3,81.0
300.75,79.0
301.0,79.0
302.0,79.0
908/3,79.0
303.0,79.0
910/3,81.0
304.0,81.0
305.0,81.0
917/3,79.0
919/3,83.0
314.0,79.0
944/3,81.0
315.0,79.0
946/3,83.0
317.0,86.0
318.0,83.0
955/3,88.0
318.75,86.0
319.5,81.0
320.0,79.0
962/3,79.0
321.0,79.0
964/3,81.0
322.0,81.0
323.0,81.0
971/3,79.0
973/3,79.0
337.0,84.0
337.5,84.0
338.0,84.0
1016/3,83.0
1018/3,81.0
340.5,79.0
1025/3,81.0
1027/3,83.0
1052/3,84.0
351.0,84.0
1054/3,84.0
352.0,83.0
353.0,81.0
354.0,79.0
355.0,86.0
356.0,86.0
356.25,81.0
1070/3,83.0
365.0,84.0
365.25,86.0
1097/3,88.0
1099/3,86.0
366.75,84.0
367.5,83.0
368.25,81.0
376.0,83.0
376.5,84.0
377.0,86.0
1133/3,84.0
378.0,83.0
378.75,81.0
379.5,79.0
1162/3,84.0
388.0,84.0
389.0,83.0
1169/3,81.0
1171/3,81.0
390.75,79.0
392.0,81.0
1178/3,88.0
