beats,note_index
22/3,52.0
26/3,54.0
28/3,57.0
10.0,59.0
24.0,59.0
74/3,61.0
76/3,54.0
26.0,57.0
40.0,52.0
122/3,54.0
124/3,64.0
42.0,61.0
56.0,64.0
170/3,64.0
58.0,64.0
178/3,59.0
72.0,59.0
218/3,61.0
220/3,54.0
74.0,57.0
88.0,52.0
266/3,54.0
268/3,64.0
90.0,61.0
104.0,59.0
314/3,61.0
316/3,54.0
106.0,57.0
120.0,54.0
362/3,57.0
122.0,54.0
370/3,52.0
400/3,54.0
401/3,57.0
403/3,57.0
406/3,57.0
136.0,57.0
410/3,57.0
412/3,57.0
138.0,57.0
416/3,59.0
422/3,61.0
448/3,54.0
150.0,57.0
452/3,57.0
454/3,57.0
458/3,54.0
460/3,64.0
154.0,61.0
496/3,54.0
497/3,57.0
499/3,57.0
500/3,57.0
502/3,57.0
506/3,57.0
508/3,57.0
170.0,57.0
512/3,59.0
518/3,61.0
556/3,57.0
186.0,57.0
560/3,64.0
562/3,62.0
188.0,62.0
566/3,62.0
190.0,59.0
572/3,64.0
192.0,64.0
204.0,61.0
614/3,64.0
616/3,69.0
619/3,68.0
622/3,61.0
208.0,64.0
664/3,69.0
667/3,68.0
670/3,61.0
224.0,64.0
236.0,61.0
710/3,61.0
712/3,61.0
238.0,64.0
718/3,69.0
722/3,64.0
760/3,64.0
763/3,66.0
766/3,64.0
770/3,64.0
268.0,61.0
806/3,64.0
808/3,69.0
811/3,68.0
814/3,61.0
272.0,64.0
856/3,69.0
859/3,68.0
862/3,61.0
288.0,64.0
300.0,61.0
902/3,61.0
904/3,61.0
302.0,64.0
910/3,69.0
914/3,64.0
952/3,64.0
955/3,66.0
958/3,64.0
962/3,64.0
1000/3,62.0
334.0,61.0
1004/3,54.0
1006/3,57.0
1048/3,52.0
350.0,54.0
1052/3,57.0
1054/3,59.0
1096/3,59.0
366.0,61.0
1100/3,54.0
1102/3,57.0
1144/3,52.0
382.0,54.0
1148/3,64.0
1150/3,61.0
1192/3,64.0
398.0,64.0
1198/3,64.0
1202/3,59.0
1240/3,59.0
414.0,61.0
1244/3,54.0
1246/3,57.0
1286/3,52.0
430.0,54.0
1292/3,64.0
1294/3,61.0
1336/3,59.0
446.0,61.0
1340/3,54.0
1342/3,57.0
1382/3,52.0
1384/3,54.0
462.0,57.0
1390/3,54.0
1394/3,52.0
1424/3,54.0
475.0,57.0
1427/3,57.0
1430/3,57.0
1432/3,57.0
478.0,57.0
1436/3,57.0
1438/3,57.0
480.0,59.0
482.0,61.0
1472/3,54.0
491.0,57.0
1475/3,57.0
1478/3,57.0
1480/3,57.0
494.0,57.0
1484/3,57.0
1486/3,64.0
1490/3,61.0
1520/3,54.0
507.0,57.0
1523/3,57.0
508.0,57.0
1526/3,57.0
510.0,57.0
1532/3,57.0
1534/3,57.0
512.0,59.0
514.0,61.0
1580/3,57.0
1582/3,57.0
528.0,64.0
1586/3,62.0
1588/3,62.0
530.0,62.0
1594/3,59.0
532.0,64.0
1600/3,64.0
1636/3,61.0
546.0,64.0
1640/3,69.0
1643/3,68.0
1646/3,61.0
1648/3,64.0
1688/3,69.0
1691/3,68.0
1694/3,61.0
1696/3,64.0
1732/3,61.0
578.0,61.0
1736/3,61.0
1738/3,64.0
1742/3,69.0
582.0,64.0
1784/3,64.0
1787/3,66.0
1790/3,64.0
598.0,64.0
1828/3,61.0
610.0,64.0
1832/3,69.0
1835/3,68.0
1838/3,61.0
1840/3,64.0
1880/3,69.0
1883/3,68.0
1886/3,61.0
1888/3,64.0
1924/3,61.0
642.0,61.0
1928/3,61.0
1930/3,64.0
1934/3,69.0
646.0,64.0
1976/3,64.0
1979/3,66.0
1982/3,64.0
662.0,64.0
2020/3,61.0
674.0,64.0
2024/3,69.0
2027/3,68.0
2030/3,61.0
2032/3,64.0
2072/3,69.0
2075/3,68.0
2078/3,61.0
2080/3,64.0
2116/3,61.0
706.0,61.0
2120/3,61.0
2122/3,64.0
2126/3,69.0
710.0,64.0
2168/3,64.0
2171/3,66.0
2174/3,64.0
726.0,64.0
2212/3,61.0
738.0,64.0
2216/3,69.0
2219/3,68.0
2222/3,61.0
2224/3,64.0
2264/3,69.0
2267/3,68.0
2270/3,61.0
2272/3,64.0
2308/3,61.0
770.0,61.0
2312/3,61.0
2314/3,64.0
2318/3,69.0
774.0,64.0
2360/3,64.0
2363/3,66.0
2366/3,64.0
790.0,64.0
2404/3,61.0
802.0,64.0
2408/3,69.0
2411/3,68.0
2414/3,61.0
2416/3,64.0
2456/3,69.0
2459/3,68.0
2462/3,61.0
2464/3,64.0
2500/3,61.0
834.0,61.0
2504/3,61.0
2506/3,64.0
2510/3,69.0
838.0,64.0
2552/3,64.0
2555/3,66.0
2558/3,64.0
854.0,64.0
2596/3,61.0
866.0,61.0
2600/3,61.0
2602/3,64.0
2606/3,69.0
870.0,64.0
2648/3,64.0
2651/3,66.0
2654/3,64.0
886.0,64.0
2696/3,62.0
2698/3,61.0
900.0,54.0
2702/3,57.0
2744/3,62.0
2746/3,61.0
916.0,54.0
2750/3,57.0
2792/3,62.0
2794/3,61.0
932.0,54.0
2798/3,57.0
2840/3,62.0
2842/3,61.0
948.0,54.0
2846/3,57.0
2888/3,62.0
2890/3,61.0
964.0,54.0
2894/3,57.0
