beats,note_index
3.0,53.0
3.5,62.0
4.75,62.0
16/3,62.0
6.0,58.0
6.5,53.0
7.0,53.0
7.75,57.0
25/3,58.0
9.0,60.0
10.0,60.0
32/3,58.0
11.25,58.0
12.0,58.0
12.5,58.0
13.0,55.0
41/3,62.0
14.25,60.0
19.0,53.0
59/3,62.0
20.25,62.0
20.75,62.0
64/3,62.0
22.0,58.0
22.5,53.0
23.25,60.0
23.75,60.0
73/3,58.0
25.0,57.0
26.25,53.0
26.75,63.0
82/3,63.0
28.0,63.0
28.5,63.0
29.0,62.0
89/3,60.0
91/3,62.0
35.0,58.0
107/3,67.0
36.75,58.0
37.5,65.0
38.0,65.0
116/3,65.0
39.25,63.0
39.75,63.0
121/3,53.0
41.0,62.0
42.25,62.0
42.75,57.0
130/3,57.0
44.0,57.0
44.5,57.0
45.25,60.0
45.75,62.0
139/3,55.0
51.0,60.0
155/3,60.0
52.25,62.0
53.0,63.0
53.5,65.0
164/3,65.0
55.25,57.0
55.75,58.0
56.5,60.0
57.0,63.0
58.25,63.0
58.75,53.0
182/3,60.0
61.75,62.0
187/3,58.0
212/3,53.0
71.25,62.0
72.5,62.0
73.0,62.0
221/3,58.0
74.25,53.0
74.75,53.0
75.5,57.0
76.0,58.0
230/3,60.0
77.75,60.0
78.5,58.0
79.0,58.0
239/3,58.0
80.25,58.0
80.75,55.0
244/3,62.0
82.25,60.0
86.75,53.0
262/3,62.0
88.0,62.0
88.5,62.0
89.0,62.0
269/3,58.0
271/3,53.0
91.0,60.0
91.5,60.0
92.0,58.0
278/3,57.0
93.75,53.0
94.5,63.0
95.0,63.0
287/3,63.0
96.25,63.0
96.75,62.0
97.5,60.0
295/3,62.0
102.75,58.0
310/3,67.0
104.5,58.0
105.25,65.0
105.75,65.0
319/3,65.0
107.0,63.0
107.5,63.0
108.0,53.0
108.75,62.0
110.0,62.0
110.5,57.0
335/3,57.0
112.25,57.0
113.0,60.0
113.5,62.0
343/3,55.0
118.75,60.0
358/3,60.0
120.0,62.0
362/3,63.0
121.25,65.0
367/3,65.0
123.0,57.0
123.5,58.0
124.25,60.0
124.75,63.0
126.0,63.0
126.5,53.0
127.75,53.0
385/3,60.0
129.5,62.0
130.0,58.0
134.75,58.0
135.25,58.0
135.5,68.0
410/3,68.0
137.25,68.0
137.75,63.0
138.5,68.0
139.0,67.0
142.0,63.0
142.25,63.0
142.5,66.0
143.75,66.0
433/3,66.0
145.0,61.0
145.5,66.0
146.25,65.0
148.0,63.0
151.0,63.0
151.5,70.0
152.0,70.0
458/3,70.0
153.25,65.0
154.5,70.0
155.0,69.0
467/3,69.0
156.25,69.0
156.75,69.0
157.5,65.0
158.0,69.0
476/3,67.0
481/3,67.0
161.0,63.0
161.5,67.0
162.25,65.0
165.75,65.0
499/3,67.0
167.0,69.0
167.5,75.0
168.0,75.0
168.75,75.0
508/3,75.0
170.0,74.0
170.5,72.0
171.0,70.0
174.0,65.0
524/3,75.0
175.25,75.0
175.75,75.0
176.5,75.0
177.0,74.0
533/3,72.0
178.25,70.0
183.0,65.0
183.5,75.0
184.25,75.0
184.75,75.0
556/3,75.0
186.0,74.0
186.5,72.0
187.0,70.0
187.75,65.0
189.0,74.0
572/3,72.0
195.5,65.0
196.0,75.0
590/3,75.0
197.25,75.0
197.75,75.0
198.5,74.0
199.0,72.0
599/3,70.0
206.25,65.0
206.75,75.0
622/3,75.0
208.0,75.0
208.5,75.0
209.0,74.0
629/3,72.0
631/3,70.0
213.25,65.0
213.75,75.0
214.5,75.0
215.0,75.0
647/3,75.0
216.25,74.0
216.75,72.0
217.5,70.0
222.25,65.0
222.75,75.0
670/3,75.0
224.0,75.0
224.5,75.0
225.25,74.0
225.75,72.0
679/3,70.0
227.0,65.0
228.0,74.0
230.0,72.0
704/3,65.0
235.25,75.0
235.75,75.0
236.5,75.0
237.0,75.0
713/3,74.0
238.25,72.0
238.75,70.0
