beats,note_index
1.0,68.0
4/3,66.0
7/3,64.0
8/3,66.0
11/3,64.0
4.0,68.0
5.0,66.0
16/3,64.0
17/3,59.0
19/3,61.0
20/3,61.0
35/3,61.0
12.0,64.0
37/3,61.0
40/3,66.0
41/3,66.0
14.0,66.0
44/3,66.0
15.0,66.0
46/3,64.0
16.0,68.0
17.0,66.0
55/3,64.0
56/3,66.0
19.0,66.0
58/3,66.0
20.0,66.0
79/3,68.0
80/3,66.0
83/3,64.0
28.0,66.0
29.0,64.0
88/3,68.0
91/3,66.0
92/3,64.0
31.0,59.0
94/3,61.0
32.0,61.0
36.0,61.0
110/3,64.0
112/3,61.0
38.0,66.0
116/3,66.0
118/3,66.0
40.0,66.0
122/3,66.0
124/3,64.0
42.0,68.0
43.0,66.0
133/3,64.0
134/3,71.0
136/3,66.0
46.0,66.0
140/3,66.0
154/3,73.0
157/3,71.0
158/3,68.0
161/3,71.0
54.0,71.0
166/3,66.0
56.0,66.0
170/3,66.0
172/3,66.0
175/3,64.0
176/3,64.0
179/3,61.0
64.0,64.0
194/3,64.0
196/3,64.0
206/3,64.0
209/3,61.0
70.0,66.0
212/3,66.0
214/3,66.0
72.0,66.0
73.0,64.0
76.0,71.0
230/3,71.0
232/3,71.0
78.0,71.0
236/3,73.0
238/3,73.0
80.0,71.0
251/3,68.0
84.0,76.0
254/3,75.0
256/3,76.0
86.0,73.0
87.0,68.0
262/3,76.0
88.0,75.0
266/3,76.0
268/3,73.0
93.0,68.0
280/3,76.0
94.0,75.0
284/3,76.0
286/3,78.0
96.0,78.0
290/3,78.0
292/3,78.0
98.0,78.0
296/3,76.0
298/3,76.0
301/3,73.0
302/3,73.0
314/3,75.0
316/3,75.0
106.0,75.0
320/3,75.0
323/3,73.0
108.0,76.0
326/3,76.0
328/3,76.0
110.0,76.0
111.0,73.0
114.0,78.0
346/3,80.0
347/3,78.0
116.0,76.0
350/3,78.0
362/3,76.0
364/3,75.0
122.0,76.0
368/3,73.0
371/3,68.0
124.0,76.0
374/3,75.0
376/3,76.0
126.0,73.0
389/3,68.0
130.0,76.0
392/3,75.0
394/3,76.0
132.0,78.0
398/3,78.0
400/3,78.0
134.0,78.0
404/3,78.0
406/3,76.0
136.0,76.0
137.0,73.0
412/3,73.0
424/3,75.0
142.0,75.0
428/3,75.0
430/3,75.0
433/3,73.0
434/3,76.0
436/3,76.0
146.0,76.0
440/3,76.0
443/3,73.0
452/3,78.0
454/3,78.0
152.0,78.0
458/3,78.0
460/3,78.0
154.0,76.0
464/3,80.0
499/3,68.0
500/3,66.0
503/3,64.0
168.0,66.0
169.0,64.0
508/3,68.0
511/3,66.0
512/3,64.0
171.0,59.0
515/3,61.0
172.0,61.0
177.0,61.0
532/3,64.0
533/3,61.0
536/3,66.0
179.0,66.0
538/3,66.0
180.0,66.0
541/3,66.0
542/3,64.0
544/3,68.0
547/3,66.0
551/3,64.0
184.0,66.0
553/3,66.0
554/3,66.0
556/3,66.0
575/3,68.0
192.0,66.0
193.0,64.0
580/3,66.0
583/3,64.0
584/3,68.0
587/3,66.0
196.0,64.0
589/3,59.0
590/3,61.0
592/3,61.0
604/3,61.0
202.0,64.0
608/3,61.0
610/3,66.0
204.0,66.0
614/3,66.0
616/3,66.0
206.0,66.0
620/3,64.0
622/3,68.0
625/3,66.0
629/3,64.0
210.0,71.0
632/3,66.0
634/3,66.0
212.0,66.0
650/3,73.0
653/3,71.0
218.0,68.0
219.0,71.0
658/3,71.0
662/3,66.0
664/3,66.0
222.0,66.0
668/3,66.0
671/3,64.0
224.0,64.0
225.0,61.0
688/3,64.0
230.0,64.0
692/3,64.0
234.0,64.0
235.0,61.0
706/3,66.0
236.0,66.0
710/3,66.0
712/3,66.0
715/3,64.0
724/3,71.0
242.0,71.0
728/3,71.0
730/3,71.0
244.0,73.0
734/3,73.0
736/3,71.0
249.0,68.0
748/3,76.0
250.0,75.0
752/3,76.0
754/3,73.0
757/3,68.0
758/3,76.0
760/3,75.0
254.0,76.0
764/3,73.0
775/3,68.0
776/3,76.0
778/3,75.0
260.0,76.0
782/3,78.0
784/3,78.0
262.0,78.0
788/3,78.0
790/3,78.0
264.0,76.0
794/3,76.0
797/3,73.0
266.0,73.0
270.0,75.0
812/3,75.0
814/3,75.0
272.0,75.0
273.0,73.0
820/3,76.0
274.0,76.0
824/3,76.0
826/3,76.0
829/3,73.0
838/3,78.0
842/3,80.0
281.0,78.0
844/3,76.0
282.0,78.0
286.0,76.0
860/3,75.0
862/3,76.0
288.0,73.0
289.0,68.0
868/3,76.0
290.0,75.0
872/3,76.0
874/3,73.0
295.0,68.0
886/3,76.0
296.0,75.0
890/3,76.0
892/3,78.0
298.0,78.0
896/3,78.0
898/3,78.0
300.0,78.0
902/3,76.0
904/3,76.0
907/3,73.0
908/3,73.0
920/3,75.0
922/3,75.0
308.0,75.0
926/3,75.0
929/3,73.0
310.0,76.0
932/3,76.0
934/3,76.0
312.0,76.0
313.0,73.0
316.0,78.0
950/3,78.0
952/3,78.0
318.0,78.0
956/3,78.0
958/3,76.0
320.0,80.0
992/3,76.0
994/3,75.0
332.0,76.0
998/3,73.0
1001/3,68.0
334.0,76.0
1004/3,75.0
1006/3,76.0
336.0,73.0
1019/3,68.0
340.0,76.0
1022/3,75.0
1024/3,76.0
342.0,78.0
1028/3,78.0
1030/3,78.0
344.0,78.0
1034/3,78.0
1036/3,76.0
346.0,76.0
347.0,73.0
1042/3,73.0
1054/3,75.0
352.0,75.0
1058/3,75.0
1060/3,75.0
1063/3,73.0
1064/3,76.0
1066/3,76.0
356.0,76.0
1070/3,76.0
1073/3,73.0
1082/3,78.0
362.0,80.0
1087/3,78.0
1088/3,76.0
1090/3,78.0
1102/3,76.0
368.0,75.0
1106/3,76.0
1108/3,73.0
1111/3,68.0
1112/3,76.0
1114/3,75.0
372.0,76.0
1118/3,73.0
1129/3,68.0
1130/3,76.0
1132/3,75.0
378.0,76.0
1136/3,78.0
1138/3,78.0
380.0,78.0
1142/3,78.0
1144/3,78.0
382.0,76.0
1148/3,76.0
1151/3,73.0
384.0,73.0
388.0,75.0
1166/3,75.0
1168/3,75.0
390.0,75.0
391.0,73.0
1174/3,76.0
392.0,76.0
1178/3,76.0
1180/3,76.0
1183/3,73.0
1192/3,78.0
398.0,78.0
1196/3,78.0
1198/3,78.0
400.0,78.0
1202/3,76.0
1204/3,80.0
