beats,note_index
5.5,64.0
6.0,64.0
6.25,66.0
7.0,64.0
23/3,64.0
8.25,63.0
8.5,64.0
18.5,64.0
19.0,64.0
58/3,66.0
20.25,64.0
20.75,64.0
21.25,63.0
21.75,64.0
22.0,63.0
67/3,61.0
95/3,64.0
32.25,64.0
32.5,66.0
33.25,64.0
33.75,64.0
103/3,64.0
104/3,64.0
35.5,68.0
44.75,68.0
45.25,68.0
45.5,69.0
139/3,68.0
47.0,63.0
47.5,66.0
47.75,64.0
57.25,64.0
57.75,64.0
175/3,64.0
176/3,64.0
59.5,64.0
60.0,64.0
60.5,64.0
60.75,64.0
185/3,64.0
62.25,64.0
62.75,64.0
63.0,64.0
63.75,64.0
193/3,64.0
65.0,68.0
65.25,68.0
66.0,68.0
66.5,68.0
67.0,68.0
202/3,69.0
68.25,68.0
68.75,64.0
69.25,68.0
69.5,66.0
211/3,66.0
71.0,66.0
71.5,64.0
71.75,63.0
72.5,63.0
73.0,63.0
221/3,66.0
74.0,64.0
83.5,64.0
84.0,64.0
84.5,64.0
84.75,64.0
257/3,64.0
86.25,64.0
86.75,64.0
87.0,64.0
87.75,64.0
265/3,64.0
89.0,64.0
89.25,64.0
90.0,64.0
90.5,64.0
91.0,68.0
274/3,68.0
92.25,68.0
92.75,68.0
93.25,68.0
93.5,69.0
283/3,68.0
95.0,64.0
95.5,68.0
95.75,66.0
96.5,66.0
97.0,66.0
293/3,64.0
98.0,63.0
98.75,63.0
99.25,63.0
99.75,66.0
100.0,68.0
329/3,59.0
110.25,71.0
110.75,71.0
111.0,71.0
111.75,68.0
337/3,68.0
113.0,68.0
113.5,68.0
114.0,64.0
114.5,64.0
115.0,64.0
346/3,64.0
116.25,64.0
116.75,64.0
117.25,66.0
117.5,68.0
355/3,68.0
119.0,68.0
119.5,68.0
119.75,69.0
120.5,64.0
121.0,64.0
365/3,64.0
122.25,64.0
122.75,64.0
123.25,64.0
123.75,64.0
124.0,64.0
125.0,64.0
125.5,64.0
126.0,66.0
126.25,64.0
409/3,71.0
137.0,71.0
137.25,71.0
138.0,68.0
138.5,68.0
139.0,68.0
419/3,68.0
140.25,64.0
140.75,64.0
141.25,64.0
141.5,64.0
427/3,64.0
143.0,64.0
143.5,66.0
143.75,68.0
144.5,68.0
145.0,68.0
437/3,68.0
146.0,69.0
146.75,64.0
147.25,64.0
147.75,64.0
445/3,64.0
149.0,64.0
149.5,64.0
150.0,64.0
150.25,64.0
151.0,64.0
455/3,64.0
152.25,66.0
152.5,64.0
162.0,64.0
162.5,64.0
163.0,64.0
490/3,64.0
164.25,64.0
164.75,64.0
165.25,64.0
165.5,64.0
499/3,64.0
167.0,64.0
167.5,64.0
167.75,64.0
168.5,64.0
169.0,64.0
509/3,68.0
170.0,68.0
170.75,68.0
171.25,68.0
171.75,68.0
172.0,69.0
173.0,68.0
173.5,64.0
174.0,68.0
174.25,66.0
175.0,66.0
527/3,66.0
176.25,64.0
176.5,63.0
177.25,63.0
177.75,63.0
535/3,66.0
536/3,64.0
188.25,64.0
188.75,64.0
189.25,64.0
189.5,64.0
571/3,64.0
191.0,64.0
191.5,64.0
191.75,64.0
192.5,64.0
193.0,64.0
581/3,64.0
194.0,64.0
194.75,64.0
195.25,64.0
195.75,68.0
196.0,68.0
197.0,68.0
197.5,68.0
198.0,68.0
198.25,69.0
199.0,68.0
599/3,64.0
200.25,68.0
200.5,66.0
201.25,66.0
201.75,66.0
607/3,64.0
608/3,63.0
203.5,63.0
204.0,63.0
204.5,66.0
204.75,68.0
643/3,59.0
215.0,71.0
215.5,71.0
215.75,71.0
216.5,68.0
217.0,68.0
653/3,68.0
218.25,68.0
218.75,64.0
219.25,64.0
219.75,64.0
220.0,64.0
221.0,64.0
221.5,64.0
222.0,66.0
222.25,68.0
223.0,68.0
671/3,68.0
224.25,68.0
224.5,69.0
225.25,64.0
225.75,64.0
679/3,64.0
227.0,64.0
227.5,64.0
228.0,64.0
228.5,64.0
228.75,69.0
689/3,68.0
230.25,66.0
230.75,66.0
231.0,68.0
241.0,71.0
725/3,71.0
242.0,71.0
242.75,68.0
243.25,68.0
243.75,68.0
733/3,68.0
245.0,64.0
245.5,64.0
246.0,64.0
246.25,64.0
247.0,64.0
743/3,64.0
248.25,66.0
248.5,68.0
249.25,68.0
249.75,68.0
751/3,68.0
752/3,69.0
251.5,64.0
252.0,64.0
252.5,64.0
253.0,64.0
761/3,64.0
254.25,64.0
254.75,64.0
255.0,64.0
255.75,64.0
769/3,64.0
257.0,66.0
257.25,64.0
266.75,59.0
267.25,71.0
267.75,71.0
268.0,71.0
269.0,68.0
269.5,68.0
270.0,68.0
270.5,68.0
271.0,64.0
815/3,64.0
272.25,64.0
272.5,64.0
273.25,64.0
273.75,64.0
823/3,66.0
824/3,68.0
275.5,68.0
276.0,68.0
276.5,68.0
276.75,69.0
833/3,64.0
278.25,64.0
278.75,64.0
279.25,64.0
279.75,64.0
841/3,64.0
281.0,64.0
281.25,69.0
282.0,68.0
282.5,64.0
283.0,66.0
850/3,64.0
293.5,71.0
294.0,71.0
294.25,71.0
295.0,68.0
887/3,68.0
296.25,68.0
296.75,68.0
297.25,64.0
297.75,64.0
895/3,64.0
896/3,64.0
299.5,64.0
300.0,64.0
300.5,66.0
300.75,68.0
905/3,68.0
302.25,68.0
302.75,68.0
303.0,69.0
303.75,64.0
913/3,64.0
305.0,64.0
305.5,64.0
306.0,64.0
306.5,64.0
307.0,64.0
922/3,64.0
308.25,64.0
308.75,64.0
309.25,66.0
309.5,64.0
321.25,64.0
321.75,66.0
967/3,68.0
968/3,63.0
977/3,63.0
326.25,64.0
326.75,66.0
327.0,64.0
332.25,64.0
332.5,64.0
332.75,64.0
333.25,61.0
333.75,64.0
1003/3,61.0
335.0,64.0
335.5,66.0
