beats,note_index
55.0,71.0
55.5,72.0
56.0,74.0
56.25,74.0
56.75,74.0
57.0,74.0
175/3,71.0
58.75,74.0
59.0,76.0
60.0,71.0
61.25,71.0
185/3,69.0
62.0,67.0
62.5,67.0
68.25,67.0
206/3,69.0
69.0,71.0
69.5,71.0
70.0,71.0
70.25,71.0
71.5,69.0
72.0,67.0
217/3,72.0
73.0,71.0
223/3,71.0
74.75,69.0
75.25,67.0
227/3,69.0
244/3,71.0
81.75,72.0
82.25,74.0
83.0,74.0
250/3,74.0
254/3,71.0
85.0,74.0
85.5,81.0
86.25,79.0
88.0,78.0
265/3,79.0
88.75,78.0
91.25,79.0
275/3,74.0
92.0,71.0
94.5,67.0
286/3,69.0
96.0,71.0
290/3,69.0
296/3,72.0
99.5,71.0
100.0,69.0
101.0,76.0
101.5,74.0
323/3,71.0
108.0,72.0
108.5,74.0
109.0,74.0
328/3,74.0
109.75,74.0
111.0,71.0
334/3,74.0
111.75,76.0
338/3,71.0
114.0,71.0
114.25,69.0
344/3,67.0
115.0,67.0
121.0,67.0
121.25,69.0
365/3,71.0
122.0,71.0
122.5,71.0
123.0,71.0
124.0,69.0
124.5,67.0
125.0,72.0
125.75,71.0
127.0,71.0
382/3,69.0
127.75,67.0
128.25,69.0
134.0,71.0
403/3,72.0
134.75,74.0
407/3,74.0
136.0,74.0
137.25,71.0
413/3,74.0
138.0,81.0
139.0,79.0
140.5,78.0
141.0,79.0
424/3,78.0
144.0,79.0
144.25,74.0
434/3,71.0
147.0,67.0
148.0,69.0
445/3,69.0
148.75,71.0
149.0,69.0
451/3,69.0
151.0,69.0
151.25,69.0
152.0,69.0
152.5,71.0
153.0,69.0
153.25,67.0
154.5,67.0
482/3,74.0
161.0,83.0
161.5,81.0
162.0,83.0
163.5,83.0
164.0,81.0
493/3,83.0
165.25,83.0
497/3,81.0
166.0,83.0
166.5,86.0
503/3,79.0
168.5,78.0
170.0,76.0
170.5,74.0
171.0,74.0
520/3,71.0
174.0,74.0
174.25,76.0
175.0,76.0
175.5,76.0
176.75,74.0
177.0,76.0
177.5,79.0
178.0,76.0
535/3,76.0
178.75,79.0
180.0,76.0
541/3,79.0
181.0,84.0
545/3,83.0
182.5,83.0
183.0,81.0
183.75,79.0
184.0,81.0
560/3,74.0
562/3,83.0
187.75,81.0
188.25,83.0
190.0,83.0
190.25,81.0
572/3,83.0
191.5,83.0
192.0,81.0
577/3,83.0
192.75,86.0
194.0,88.0
196.5,83.0
197.0,81.0
197.25,79.0
199.75,71.0
200.0,74.0
200.5,76.0
604/3,76.0
