beats,note_index
2/3,66.0
4/3,71.0
10/3,71.0
16/3,71.0
6.0,66.0
20/3,64.0
22/3,66.0
8.0,69.0
26/3,66.0
38/3,64.0
40/3,62.0
14.0,66.0
44/3,64.0
16.0,59.0
52/3,71.0
55/3,68.0
56/3,68.0
58/3,64.0
20.0,69.0
80/3,69.0
82/3,66.0
28.0,71.0
86/3,69.0
88/3,66.0
30.0,64.0
92/3,62.0
98/3,59.0
100/3,71.0
34.0,69.0
104/3,66.0
106/3,64.0
36.0,62.0
119/3,66.0
40.0,64.0
122/3,62.0
124/3,64.0
42.0,64.0
44.0,64.0
134/3,66.0
136/3,69.0
46.0,71.0
140/3,73.0
142/3,71.0
48.0,69.0
158/3,66.0
160/3,71.0
166/3,71.0
172/3,71.0
58.0,66.0
176/3,64.0
178/3,66.0
60.0,69.0
182/3,66.0
194/3,64.0
196/3,62.0
66.0,66.0
200/3,64.0
68.0,59.0
208/3,71.0
211/3,68.0
212/3,68.0
214/3,64.0
72.0,69.0
236/3,69.0
238/3,66.0
80.0,71.0
242/3,69.0
244/3,66.0
82.0,64.0
248/3,62.0
254/3,59.0
256/3,71.0
86.0,69.0
260/3,66.0
262/3,64.0
88.0,62.0
275/3,66.0
92.0,64.0
278/3,62.0
280/3,64.0
94.0,64.0
96.0,61.0
290/3,64.0
292/3,64.0
98.0,62.0
296/3,57.0
298/3,59.0
104.0,59.0
314/3,62.0
316/3,71.0
322/3,71.0
108.0,71.0
326/3,69.0
328/3,64.0
332/3,69.0
334/3,62.0
112.0,66.0
118.0,66.0
355/3,64.0
356/3,66.0
359/3,71.0
120.0,71.0
364/3,74.0
122.0,69.0
368/3,71.0
370/3,69.0
124.0,66.0
374/3,66.0
130.0,59.0
391/3,62.0
392/3,66.0
394/3,66.0
398/3,66.0
400/3,66.0
134.0,64.0
404/3,69.0
406/3,64.0
136.0,66.0
412/3,62.0
138.0,59.0
416/3,59.0
430/3,66.0
431/3,69.0
144.0,71.0
434/3,71.0
436/3,71.0
146.0,69.0
440/3,74.0
442/3,73.0
148.0,69.0
445/3,66.0
448/3,71.0
464/3,59.0
466/3,62.0
156.0,71.0
158.0,71.0
476/3,71.0
478/3,69.0
160.0,64.0
484/3,69.0
162.0,62.0
488/3,66.0
506/3,66.0
169.0,64.0
508/3,66.0
511/3,71.0
512/3,71.0
172.0,74.0
518/3,69.0
520/3,71.0
174.0,69.0
524/3,66.0
526/3,66.0
542/3,59.0
181.0,62.0
544/3,66.0
182.0,66.0
550/3,66.0
184.0,66.0
554/3,64.0
556/3,69.0
186.0,64.0
560/3,66.0
188.0,62.0
566/3,59.0
568/3,59.0
194.0,66.0
583/3,69.0
584/3,71.0
586/3,71.0
196.0,71.0
590/3,69.0
592/3,74.0
595/3,73.0
596/3,73.0
598/3,74.0
200.0,71.0
626/3,66.0
628/3,71.0
634/3,71.0
640/3,71.0
214.0,66.0
644/3,64.0
646/3,66.0
216.0,69.0
650/3,66.0
662/3,64.0
664/3,62.0
222.0,66.0
668/3,64.0
224.0,59.0
676/3,71.0
679/3,68.0
680/3,68.0
682/3,64.0
228.0,69.0
704/3,69.0
706/3,66.0
236.0,71.0
710/3,69.0
712/3,66.0
238.0,64.0
716/3,62.0
722/3,59.0
724/3,71.0
242.0,69.0
728/3,66.0
730/3,64.0
244.0,62.0
743/3,66.0
248.0,64.0
746/3,62.0
748/3,64.0
250.0,64.0
252.0,64.0
758/3,66.0
760/3,69.0
254.0,71.0
764/3,73.0
766/3,71.0
256.0,69.0
782/3,66.0
784/3,71.0
790/3,71.0
796/3,71.0
266.0,66.0
800/3,64.0
802/3,66.0
268.0,69.0
806/3,66.0
818/3,64.0
820/3,62.0
274.0,66.0
824/3,64.0
276.0,59.0
832/3,71.0
835/3,68.0
836/3,68.0
838/3,64.0
280.0,69.0
860/3,69.0
862/3,66.0
288.0,71.0
866/3,69.0
868/3,66.0
290.0,64.0
872/3,62.0
878/3,59.0
880/3,71.0
294.0,69.0
884/3,66.0
886/3,64.0
296.0,62.0
899/3,66.0
300.0,64.0
902/3,62.0
904/3,64.0
302.0,64.0
304.0,61.0
914/3,64.0
916/3,64.0
306.0,62.0
920/3,57.0
922/3,59.0
312.0,59.0
938/3,62.0
940/3,71.0
946/3,71.0
316.0,71.0
950/3,69.0
952/3,64.0
956/3,69.0
958/3,62.0
320.0,66.0
326.0,66.0
979/3,64.0
980/3,66.0
983/3,71.0
328.0,71.0
988/3,74.0
330.0,69.0
992/3,71.0
994/3,69.0
332.0,66.0
998/3,66.0
338.0,59.0
1015/3,62.0
1016/3,66.0
1018/3,66.0
1022/3,66.0
1024/3,66.0
342.0,64.0
1028/3,69.0
1030/3,64.0
344.0,66.0
1036/3,62.0
346.0,59.0
1040/3,59.0
1054/3,66.0
1055/3,69.0
352.0,71.0
1058/3,71.0
1060/3,71.0
354.0,69.0
1064/3,74.0
1066/3,73.0
356.0,69.0
1069/3,66.0
1072/3,71.0
1088/3,59.0
1090/3,62.0
364.0,71.0
366.0,71.0
1100/3,71.0
1102/3,69.0
368.0,64.0
1108/3,69.0
370.0,62.0
1112/3,66.0
1130/3,66.0
377.0,64.0
1132/3,66.0
1135/3,71.0
1136/3,71.0
380.0,74.0
1142/3,69.0
1144/3,71.0
382.0,69.0
1148/3,66.0
1150/3,66.0
1166/3,59.0
389.0,62.0
1168/3,66.0
390.0,66.0
1174/3,66.0
392.0,66.0
1178/3,64.0
1180/3,69.0
394.0,64.0
1184/3,66.0
396.0,62.0
1190/3,59.0
1192/3,59.0
402.0,66.0
1207/3,69.0
1208/3,71.0
1210/3,71.0
404.0,71.0
1214/3,69.0
1216/3,74.0
1219/3,73.0
1220/3,73.0
1222/3,74.0
408.0,71.0
416.0,59.0
1250/3,62.0
1252/3,71.0
1258/3,71.0
420.0,71.0
1262/3,69.0
1264/3,64.0
1268/3,69.0
1270/3,62.0
424.0,66.0
430.0,66.0
1291/3,64.0
1292/3,66.0
1295/3,71.0
432.0,71.0
1300/3,74.0
434.0,69.0
1304/3,71.0
1306/3,69.0
436.0,66.0
1310/3,66.0
442.0,59.0
1327/3,62.0
1328/3,66.0
1330/3,66.0
1334/3,66.0
1336/3,66.0
446.0,64.0
1340/3,69.0
1342/3,64.0
448.0,66.0
1348/3,62.0
450.0,59.0
1352/3,59.0
1366/3,66.0
1367/3,69.0
456.0,71.0
1370/3,71.0
1372/3,71.0
458.0,69.0
1376/3,74.0
1378/3,73.0
460.0,69.0
1381/3,66.0
1384/3,71.0
