beats,note_index
0.0,68.0
1/3,68.0
0.75,68.0
1.0,68.0
4/3,68.0
2.0,66.0
7/3,64.0
32/3,64.0
11.0,64.0
34/3,64.0
35/3,64.0
12.0,64.0
38/3,66.0
13.0,61.0
62/3,68.0
21.0,71.0
64/3,73.0
21.75,73.0
22.0,73.0
67/3,73.0
68/3,73.0
70/3,71.0
71/3,73.0
31.0,61.0
94/3,64.0
95/3,66.0
32.0,66.0
97/3,66.0
32.75,66.0
33.0,66.0
100/3,66.0
34.0,68.0
103/3,66.0
128/3,68.0
43.0,68.0
130/3,68.0
131/3,68.0
44.0,68.0
134/3,66.0
45.0,64.0
160/3,71.0
53.75,71.0
54.0,71.0
163/3,71.0
164/3,71.0
166/3,73.0
167/3,71.0
190/3,61.0
191/3,64.0
64.0,66.0
193/3,66.0
64.75,66.0
65.0,66.0
196/3,66.0
66.0,64.0
199/3,61.0
74.0,61.0
223/3,64.0
224/3,66.0
75.0,66.0
226/3,66.0
227/3,66.0
76.0,66.0
229/3,64.0
230/3,61.0
232/3,64.0
268/3,71.0
90.0,68.0
272/3,71.0
274/3,71.0
92.0,71.0
277/3,68.0
93.0,71.0
284/3,76.0
286/3,75.0
96.0,73.0
96.75,71.0
292/3,68.0
98.0,66.0
295/3,68.0
316/3,66.0
106.0,64.0
320/3,66.0
322/3,66.0
108.0,66.0
326/3,64.0
109.0,66.0
111.0,61.0
334/3,64.0
335/3,66.0
112.0,66.0
337/3,66.0
113.0,66.0
340/3,71.0
114.0,73.0
343/3,66.0
364/3,71.0
122.0,68.0
368/3,71.0
370/3,71.0
124.0,71.0
373/3,68.0
125.0,71.0
380/3,76.0
382/3,75.0
128.0,73.0
128.75,71.0
388/3,68.0
130.0,66.0
391/3,68.0
138.0,61.0
415/3,64.0
416/3,66.0
139.0,68.0
418/3,66.0
422/3,66.0
141.0,64.0
424/3,66.0
427/3,66.0
430/3,61.0
144.0,64.0
