beats,note_index
4.25,64.0
5.75,66.0
6.25,68.0
22/3,71.0
25/3,73.0
9.25,76.0
28/3,73.0
10.0,71.0
10.5,68.0
11.5,71.0
12.5,73.0
40/3,73.0
13.5,73.0
14.0,73.0
44/3,71.0
47/3,68.0
16.25,64.0
50/3,68.0
17.75,68.0
18.75,66.0
25.0,64.0
80/3,66.0
27.25,68.0
28.25,71.0
29.25,73.0
30.0,76.0
30.25,73.0
30.75,71.0
94/3,68.0
97/3,71.0
100/3,73.0
34.25,73.0
34.5,73.0
35.0,73.0
35.5,71.0
36.5,68.0
37.0,64.0
37.5,68.0
116/3,66.0
119/3,64.0
41.75,64.0
47.5,66.0
48.0,68.0
49.0,71.0
50.0,73.0
50.75,76.0
51.25,73.0
155/3,71.0
52.25,68.0
53.25,71.0
54.25,73.0
55.0,73.0
166/3,73.0
55.75,73.0
169/3,71.0
172/3,68.0
58.0,64.0
58.5,68.0
59.5,68.0
60.5,66.0
66.75,64.0
205/3,66.0
68.75,68.0
70.0,71.0
71.0,73.0
71.75,76.0
72.0,73.0
72.5,71.0
73.0,68.0
74.0,71.0
75.25,73.0
76.0,73.0
76.25,73.0
230/3,73.0
77.25,71.0
78.25,68.0
78.75,64.0
238/3,68.0
241/3,66.0
244/3,64.0
263/3,64.0
266/3,64.0
89.25,66.0
89.75,68.0
90.75,71.0
91.75,73.0
92.75,73.0
94.0,71.0
96.0,73.0
97.0,73.0
98.0,71.0
99.25,70.0
299/3,71.0
100.25,71.0
108.5,64.0
110.0,66.0
332/3,68.0
335/3,71.0
338/3,73.0
113.25,71.0
113.75,76.0
114.25,73.0
114.75,71.0
116.75,73.0
118.0,71.0
118.5,68.0
119.0,66.0
120.0,68.0
120.5,66.0
121.0,64.0
382/3,76.0
127.75,73.0
388/3,76.0
130.0,73.0
131.5,71.0
132.0,71.0
133.0,71.0
133.5,68.0
134.0,71.0
138.75,76.0
418/3,73.0
421/3,76.0
424/3,73.0
142.0,71.0
440/3,76.0
443/3,73.0
446/3,76.0
149.75,73.0
150.75,71.0
151.75,71.0
457/3,68.0
152.75,64.0
155.0,66.0
156.0,64.0
156.5,68.0
157.5,68.0
476/3,66.0
167.0,64.0
168.5,66.0
169.0,68.0
170.0,71.0
171.25,73.0
172.0,76.0
172.25,73.0
518/3,71.0
173.25,68.0
174.25,71.0
526/3,73.0
176.0,73.0
529/3,73.0
176.75,73.0
532/3,71.0
178.5,68.0
179.0,64.0
179.5,68.0
180.5,68.0
181.5,66.0
187.75,64.0
568/3,66.0
190.0,68.0
191.0,71.0
192.0,73.0
192.75,76.0
193.0,73.0
193.5,71.0
194.0,68.0
195.25,71.0
196.25,73.0
197.0,73.0
197.25,73.0
197.75,73.0
198.25,71.0
598/3,68.0
199.75,64.0
601/3,68.0
604/3,66.0
202.5,64.0
626/3,64.0
210.25,66.0
210.75,68.0
211.75,71.0
212.75,73.0
641/3,76.0
214.0,73.0
214.5,71.0
215.0,68.0
216.0,71.0
217.0,73.0
217.75,73.0
218.0,73.0
656/3,73.0
219.25,71.0
220.25,68.0
662/3,64.0
221.25,68.0
222.25,68.0
670/3,66.0
229.5,64.0
231.25,66.0
695/3,68.0
698/3,71.0
233.75,73.0
234.5,76.0
234.75,73.0
706/3,71.0
235.75,68.0
236.75,71.0
238.0,73.0
716/3,73.0
239.0,73.0
239.5,73.0
240.0,71.0
241.0,68.0
241.5,64.0
242.0,68.0
243.25,66.0
244.25,64.0
764/3,71.0
255.25,73.0
767/3,76.0
256.25,71.0
770/3,73.0
257.25,68.0
258.75,71.0
778/3,73.0
259.75,76.0
781/3,71.0
260.75,73.0
784/3,80.0
267.25,71.0
803/3,73.0
268.25,76.0
806/3,71.0
269.25,73.0
269.75,80.0
270.25,78.0
270.75,76.0
839/3,64.0
281.25,66.0
281.75,68.0
282.75,71.0
283.75,73.0
854/3,76.0
284.75,73.0
856/3,71.0
286.0,68.0
287.0,71.0
288.0,73.0
288.75,73.0
289.0,73.0
289.5,73.0
290.0,71.0
291.25,68.0
875/3,64.0
292.25,68.0
293.25,68.0
294.25,66.0
300.5,64.0
302.0,66.0
908/3,68.0
911/3,71.0
914/3,73.0
305.5,76.0
305.75,73.0
306.25,71.0
306.75,68.0
307.75,71.0
308.75,73.0
929/3,73.0
310.0,73.0
310.5,73.0
311.0,71.0
312.0,68.0
312.5,64.0
313.0,68.0
314.0,66.0
315.25,64.0
964/3,64.0
323.0,66.0
323.5,68.0
324.5,71.0
325.5,73.0
979/3,76.0
980/3,73.0
327.25,71.0
983/3,68.0
986/3,71.0
329.75,73.0
330.5,73.0
330.75,73.0
994/3,73.0
331.75,71.0
332.75,68.0
1000/3,64.0
334.0,68.0
335.0,68.0
336.0,66.0
342.25,64.0
343.75,66.0
1033/3,68.0
1036/3,71.0
346.5,73.0
347.25,76.0
347.5,73.0
348.0,71.0
348.5,68.0
349.5,71.0
1052/3,73.0
1054/3,73.0
1055/3,73.0
352.25,73.0
1058/3,71.0
353.75,68.0
354.25,71.0
354.75,80.0
355.75,78.0
356.75,76.0
