beats,note_index
0.0,61.0
0.25,62.0
0.5,61.0
1.0,59.0
4/3,57.0
9.0,61.0
9.0,62.0
28/3,61.0
9.75,59.0
10.25,57.0
17.75,61.0
18.0,62.0
18.25,61.0
56/3,59.0
19.0,57.0
80/3,61.0
27.0,62.0
27.0,61.0
27.5,59.0
28.0,57.0
28.5,59.0
36.5,52.0
112/3,59.0
38.25,59.0
116/3,59.0
39.5,57.0
40.0,57.0
40.5,54.0
41.0,59.0
41.75,59.0
42.25,59.0
49.75,57.0
50.25,57.0
152/3,54.0
51.0,59.0
52.0,59.0
52.5,59.0
160/3,57.0
53.75,57.0
54.25,54.0
164/3,61.0
55.5,59.0
64.0,52.0
64.5,54.0
65.0,57.0
196/3,59.0
66.25,59.0
200/3,59.0
67.5,57.0
68.0,57.0
68.5,54.0
69.0,59.0
69.75,59.0
70.25,59.0
78.25,57.0
236/3,57.0
79.0,54.0
79.5,59.0
80.5,59.0
81.0,59.0
81.75,57.0
82.25,57.0
248/3,61.0
83.5,59.0
91.5,52.0
92.0,54.0
92.5,57.0
93.0,59.0
93.75,59.0
94.25,59.0
95.0,57.0
95.5,57.0
96.0,54.0
96.5,59.0
292/3,59.0
97.75,59.0
105.75,57.0
106.25,57.0
320/3,54.0
107.0,59.0
108.0,59.0
108.5,59.0
328/3,57.0
109.75,57.0
110.25,54.0
332/3,61.0
111.5,59.0
119.0,52.0
119.5,54.0
120.0,57.0
120.5,59.0
364/3,59.0
121.75,59.0
368/3,57.0
123.0,57.0
123.5,54.0
124.0,59.0
125.0,59.0
376/3,59.0
400/3,57.0
133.75,57.0
134.25,54.0
404/3,59.0
135.5,59.0
136.0,59.0
137.0,57.0
412/3,57.0
137.75,61.0
416/3,64.0
139.0,59.0
153.0,66.0
460/3,61.0
153.75,61.0
154.25,61.0
464/3,61.0
155.0,59.0
155.5,57.0
156.0,57.0
156.25,57.0
156.5,66.0
157.0,61.0
472/3,61.0
157.75,61.0
158.25,61.0
476/3,59.0
159.0,57.0
160.0,66.0
160.5,61.0
161.0,61.0
484/3,61.0
161.75,61.0
162.25,59.0
488/3,57.0
163.0,59.0
164.0,64.0
165.0,61.0
165.75,59.0
174.25,66.0
524/3,61.0
175.0,61.0
175.5,61.0
176.0,61.0
176.5,59.0
177.0,57.0
532/3,57.0
177.5,57.0
177.75,66.0
178.25,61.0
536/3,61.0
179.0,61.0
179.5,61.0
180.0,59.0
180.5,57.0
544/3,66.0
181.75,61.0
182.25,61.0
548/3,61.0
183.0,61.0
183.5,59.0
184.0,57.0
184.5,59.0
556/3,61.0
186.25,64.0
187.0,64.0
195.5,66.0
196.0,61.0
196.5,61.0
197.0,61.0
592/3,61.0
197.75,59.0
198.25,57.0
596/3,57.0
199.0,57.0
199.0,66.0
199.5,61.0
200.0,61.0
200.5,61.0
201.0,61.0
604/3,59.0
201.75,57.0
608/3,66.0
203.0,61.0
203.5,61.0
204.0,61.0
204.5,61.0
205.0,59.0
616/3,57.0
205.75,59.0
620/3,64.0
207.5,61.0
208.5,59.0
217.0,66.0
652/3,61.0
217.75,61.0
218.25,61.0
656/3,61.0
219.0,59.0
219.5,57.0
220.0,57.0
220.25,57.0
220.5,66.0
221.0,61.0
664/3,61.0
221.75,61.0
222.25,61.0
668/3,59.0
223.0,57.0
224.0,66.0
224.5,61.0
225.0,61.0
676/3,61.0
225.75,61.0
226.25,59.0
680/3,57.0
227.0,59.0
228.0,61.0
229.0,64.0
229.75,64.0
