beats,note_index
28.25,76.0
30.0,76.0
31.0,78.0
94/3,79.0
103/3,76.0
35.25,83.0
35.75,81.0
36.0,81.0
110/3,79.0
37.0,81.0
38.0,76.0
115/3,81.0
127/3,78.0
42.75,78.0
43.25,78.0
131/3,78.0
44.0,78.0
45.0,76.0
45.5,74.0
47.25,74.0
143/3,76.0
48.5,78.0
148/3,79.0
50.0,76.0
50.25,76.0
50.75,76.0
51.0,76.0
52.0,74.0
52.5,76.0
56.5,76.0
58.25,76.0
59.0,78.0
59.5,79.0
188/3,76.0
63.5,83.0
64.0,81.0
193/3,81.0
65.0,79.0
65.25,81.0
66.0,76.0
200/3,81.0
212/3,86.0
71.0,86.0
71.5,86.0
72.0,86.0
217/3,86.0
73.25,81.0
74.0,86.0
74.5,88.0
75.5,86.0
76.0,88.0
76.75,86.0
233/3,83.0
84.75,88.0
85.0,88.0
257/3,88.0
86.0,88.0
86.5,88.0
262/3,83.0
87.75,88.0
90.5,86.0
274/3,83.0
91.75,81.0
92.25,81.0
278/3,81.0
93.0,81.0
93.5,81.0
283/3,76.0
95.25,81.0
99.0,86.0
99.25,86.0
99.75,86.0
100.0,86.0
302/3,86.0
101.5,81.0
307/3,86.0
102.75,88.0
311/3,86.0
104.0,88.0
105.0,86.0
106.0,83.0
113.0,83.0
340/3,83.0
114.0,83.0
114.25,83.0
114.75,83.0
347/3,81.0
116.5,83.0
117.0,81.0
352/3,79.0
119.0,76.0
120.0,83.0
120.5,81.0
121.0,81.0
364/3,79.0
121.75,81.0
368/3,76.0
123.0,81.0
127.0,78.0
127.5,78.0
128.0,78.0
385/3,78.0
129.0,78.0
129.75,86.0
392/3,83.0
132.0,83.0
397/3,81.0
133.25,78.0
134.0,76.0
134.5,76.0
135.0,76.0
135.5,76.0
136.0,76.0
136.75,74.0
137.25,76.0
155.25,76.0
157.0,76.0
158.0,78.0
475/3,79.0
161.5,76.0
487/3,83.0
162.75,81.0
163.25,81.0
491/3,79.0
164.0,81.0
165.0,76.0
165.5,81.0
508/3,78.0
170.0,78.0
170.25,78.0
170.75,78.0
171.0,78.0
172.0,76.0
172.5,74.0
174.25,74.0
174.75,76.0
527/3,78.0
176.5,79.0
177.0,76.0
532/3,76.0
177.75,76.0
178.25,76.0
179.0,74.0
179.5,76.0
183.5,76.0
185.25,76.0
186.0,78.0
560/3,79.0
189.75,76.0
572/3,83.0
191.0,81.0
191.5,81.0
192.0,79.0
577/3,81.0
193.25,76.0
581/3,81.0
593/3,86.0
198.0,86.0
198.5,86.0
199.0,86.0
598/3,86.0
200.25,81.0
201.0,86.0
605/3,88.0
202.5,86.0
203.0,88.0
204.0,86.0
204.75,83.0
211.75,88.0
212.25,88.0
638/3,88.0
213.0,88.0
213.5,88.0
643/3,83.0
215.0,88.0
217.5,86.0
655/3,83.0
219.0,81.0
219.25,81.0
219.75,81.0
220.0,81.0
662/3,81.0
221.5,76.0
667/3,81.0
226.0,86.0
679/3,86.0
226.75,86.0
227.25,86.0
683/3,86.0
228.5,81.0
688/3,86.0
230.0,88.0
230.75,86.0
231.0,88.0
