beats,note_index
0.0,65.0
0.75,65.0
1.5,65.0
2.0,67.0
3.0,65.0
3.5,63.0
35/3,65.0
37/3,67.0
13.25,68.0
14.0,70.0
44/3,68.0
15.5,63.0
16.0,63.0
23.25,60.0
71/3,61.0
73/3,60.0
25.25,61.0
25.5,63.0
80/3,58.0
34.75,68.0
107/3,67.0
109/3,68.0
38.0,60.0
115/3,65.0
39.0,63.0
47.25,68.0
48.75,70.0
49.5,65.0
50.0,67.0
152/3,63.0
58.75,65.0
59.25,67.0
179/3,68.0
181/3,68.0
61.25,68.0
62.0,67.0
187/3,68.0
64.0,68.0
64.25,70.0
194/3,72.0
65.5,70.0
80.5,68.0
81.0,70.0
244/3,72.0
82.0,77.0
82.5,77.0
83.25,72.0
84.0,72.0
84.75,70.0
93.0,67.0
280/3,68.0
281/3,70.0
94.5,75.0
94.75,75.0
287/3,70.0
289/3,70.0
97.25,68.0
316/3,65.0
317/3,67.0
106.0,68.0
106.75,73.0
107.25,73.0
325/3,68.0
108.75,65.0
109.25,67.0
331/3,63.0
111.5,65.0
112.0,67.0
112.25,68.0
113.5,65.0
113.75,68.0
114.25,70.0
114.5,72.0
115.0,72.0
115.75,70.0
124.0,68.0
124.25,70.0
374/3,72.0
125.5,77.0
125.75,77.0
126.5,72.0
382/3,72.0
128.0,70.0
136.25,67.0
410/3,68.0
137.0,70.0
137.75,75.0
138.25,75.0
139.0,77.0
140.0,72.0
141.0,70.0
424/3,68.0
446/3,65.0
149.0,67.0
149.5,68.0
150.25,73.0
150.5,73.0
152.0,65.0
152.5,67.0
461/3,63.0
155.25,63.0
467/3,65.0
469/3,68.0
156.75,68.0
157.5,72.0
475/3,72.0
159.0,70.0
160.25,67.0
161.0,63.0
161.5,70.0
162.25,68.0
177.0,68.0
532/3,70.0
533/3,72.0
178.5,77.0
178.75,77.0
539/3,72.0
541/3,72.0
181.25,70.0
568/3,67.0
569/3,68.0
190.0,70.0
190.75,75.0
191.25,75.0
192.0,70.0
192.75,70.0
193.5,68.0
605/3,65.0
202.0,67.0
202.5,68.0
203.25,73.0
611/3,73.0
204.75,68.0
205.25,65.0
205.5,67.0
620/3,63.0
208.0,65.0
208.25,67.0
626/3,68.0
209.75,68.0
210.25,68.0
210.5,70.0
211.0,72.0
634/3,72.0
212.0,70.0
220.25,68.0
662/3,70.0
221.0,72.0
221.75,77.0
222.25,77.0
223.0,72.0
223.75,72.0
224.5,70.0
698/3,67.0
233.0,68.0
233.5,70.0
234.25,75.0
234.5,75.0
706/3,77.0
236.5,72.0
712/3,70.0
713/3,68.0
245.0,65.0
245.5,67.0
245.75,68.0
246.5,73.0
247.0,73.0
248.5,65.0
249.0,67.0
250.0,63.0
755/3,63.0
252.0,65.0
252.75,68.0
253.25,68.0
254.0,72.0
764/3,72.0
255.5,70.0
770/3,67.0
257.5,68.0
257.75,70.0
258.25,70.0
784/3,72.0
270.5,70.0
271.0,72.0
814/3,74.0
272.0,79.0
272.5,79.0
820/3,74.0
274.0,74.0
274.75,72.0
283.0,69.0
850/3,70.0
283.75,72.0
284.5,77.0
285.0,77.0
857/3,72.0
286.5,72.0
287.25,70.0
886/3,67.0
295.75,69.0
296.0,70.0
297.0,75.0
892/3,75.0
298.5,70.0
298.75,67.0
299.25,69.0
901/3,65.0
301.5,67.0
302.0,69.0
907/3,70.0
303.5,70.0
304.0,70.0
304.25,72.0
914/3,74.0
305.0,74.0
305.75,72.0
314.0,70.0
943/3,72.0
944/3,74.0
315.5,79.0
316.0,79.0
950/3,74.0
317.5,74.0
318.25,72.0
979/3,69.0
980/3,70.0
327.0,72.0
328.0,77.0
328.25,77.0
329.0,79.0
330.25,74.0
331.0,72.0
994/3,70.0
1016/3,67.0
339.0,69.0
339.5,70.0
340.25,75.0
1022/3,75.0
342.25,67.0
342.5,69.0
343.75,65.0
1036/3,65.0
1037/3,67.0
346.5,70.0
346.75,70.0
1043/3,74.0
1045/3,74.0
349.25,72.0
1051/3,69.0
351.0,65.0
351.5,72.0
352.25,70.0
