beats,note_index
2.25,74.0
3.0,74.0
11/3,72.0
13/3,74.0
5.25,76.0
6.0,76.0
20/3,67.0
47/3,67.0
49/3,74.0
17.25,71.0
18.0,71.0
56/3,72.0
20.25,67.0
21.0,71.0
65/3,72.0
23.25,64.0
24.0,69.0
74/3,67.0
101/3,67.0
103/3,71.0
35.25,71.0
110/3,72.0
38.25,72.0
39.0,71.0
119/3,71.0
121/3,71.0
41.25,74.0
42.0,74.0
128/3,67.0
44.25,67.0
51.0,74.0
155/3,72.0
157/3,74.0
53.25,76.0
53.5,77.0
164/3,65.0
56.25,76.0
57.0,74.0
173/3,73.0
59.25,74.0
60.0,76.0
62.25,74.0
63.0,74.0
218/3,74.0
220/3,74.0
74.25,74.0
75.0,74.0
227/3,72.0
229/3,74.0
77.25,76.0
77.5,76.0
236/3,67.0
263/3,67.0
265/3,74.0
89.25,71.0
90.0,71.0
272/3,72.0
92.5,72.0
93.0,74.0
281/3,72.0
283/3,74.0
95.25,76.0
96.0,76.0
317/3,76.0
319/3,76.0
107.25,79.0
108.0,79.0
326/3,77.0
110.5,77.0
111.0,76.0
335/3,74.0
337/3,73.0
113.25,74.0
114.0,76.0
344/3,77.0
115.0,76.0
116.5,76.0
117.0,74.0
353/3,76.0
355/3,67.0
119.25,76.0
119.5,74.0
362/3,72.0
122.5,72.0
371/3,71.0
373/3,72.0
125.5,81.0
126.0,81.0
128.25,79.0
129.0,79.0
143.25,67.0
144.0,74.0
144.75,74.0
145.5,74.0
146.25,72.0
147.0,71.0
147.75,72.0
148.5,74.0
149.25,79.0
150.0,74.0
150.75,74.0
151.5,74.0
152.25,72.0
153.0,71.0
153.75,72.0
154.5,74.0
155.25,79.0
162.0,76.0
162.75,76.0
163.5,76.0
164.25,74.0
165.0,73.0
165.75,74.0
166.5,76.0
167.25,77.0
168.0,76.0
168.75,75.0
169.5,76.0
170.25,74.0
171.0,72.0
171.75,74.0
172.5,74.0
173.25,76.0
179.25,67.0
180.0,74.0
180.75,74.0
181.5,74.0
182.25,72.0
183.0,71.0
183.75,72.0
184.5,74.0
185.25,79.0
186.0,74.0
186.75,74.0
187.5,74.0
188.25,72.0
189.0,71.0
189.75,72.0
190.5,74.0
191.25,84.0
192.0,83.0
192.75,81.0
194.25,76.0
202.5,81.0
203.25,83.0
204.0,84.0
205.5,72.0
206.0,72.0
207.0,76.0
207.75,74.0
208.5,72.0
209.25,71.0
210.0,72.0
631/3,72.0
