beats,note_index
5.0,56.0
5.75,61.0
20/3,65.0
9.25,68.0
10.0,65.0
35/3,63.0
12.5,61.0
40/3,61.0
14.25,61.0
15.0,61.0
15.75,58.0
16.25,56.0
50/3,56.0
25.0,56.0
25.75,61.0
80/3,65.0
29.25,68.0
30.0,68.0
30.75,68.0
95/3,70.0
32.5,68.0
100/3,68.0
34.25,65.0
35.0,63.0
35.25,61.0
35.75,61.0
36.25,63.0
110/3,63.0
45.0,70.0
45.75,68.0
140/3,65.0
49.25,68.0
50.0,68.0
50.75,68.0
155/3,70.0
52.5,68.0
160/3,65.0
54.25,63.0
55.0,61.0
55.75,63.0
170/3,58.0
65.0,56.0
65.75,58.0
200/3,61.0
69.25,65.0
70.0,63.0
215/3,65.0
72.5,61.0
220/3,61.0
85.0,56.0
85.75,61.0
260/3,65.0
89.25,68.0
90.0,65.0
275/3,63.0
92.5,61.0
280/3,61.0
94.25,61.0
95.0,61.0
95.75,58.0
96.25,56.0
290/3,56.0
105.0,56.0
105.75,61.0
320/3,65.0
109.25,68.0
110.0,68.0
110.75,68.0
335/3,70.0
112.5,68.0
340/3,68.0
114.25,65.0
115.0,63.0
115.75,61.0
116.25,63.0
350/3,63.0
125.0,70.0
125.75,68.0
380/3,65.0
129.25,68.0
130.0,68.0
130.75,68.0
395/3,70.0
132.5,68.0
400/3,65.0
134.25,63.0
135.0,61.0
135.75,63.0
410/3,58.0
145.0,56.0
145.75,58.0
440/3,61.0
149.25,65.0
150.0,63.0
455/3,65.0
152.5,61.0
460/3,61.0
165.0,65.0
165.75,68.0
500/3,73.0
169.25,73.0
170.0,72.0
515/3,70.0
172.5,68.0
520/3,70.0
174.25,73.0
175.0,65.0
175.75,63.0
530/3,61.0
185.0,61.0
185.75,61.0
560/3,61.0
187.5,73.0
189.25,70.0
190.0,68.0
190.75,65.0
575/3,63.0
192.5,61.0
193.0,63.0
580/3,63.0
205.0,65.0
205.75,68.0
620/3,73.0
209.25,73.0
210.0,72.0
635/3,70.0
212.5,68.0
640/3,70.0
214.25,73.0
215.0,65.0
215.75,63.0
650/3,61.0
225.0,61.0
225.75,61.0
680/3,61.0
227.5,73.0
229.25,70.0
230.0,68.0
230.75,65.0
695/3,63.0
232.5,61.0
700/3,61.0
245.0,56.0
245.75,61.0
740/3,65.0
249.25,68.0
250.0,65.0
755/3,63.0
252.5,61.0
760/3,61.0
254.25,61.0
255.0,61.0
255.75,58.0
256.25,56.0
770/3,56.0
265.0,56.0
265.75,61.0
800/3,65.0
269.25,68.0
270.0,68.0
270.75,68.0
815/3,70.0
272.5,68.0
820/3,68.0
274.25,65.0
275.0,63.0
275.75,61.0
276.25,63.0
830/3,63.0
285.0,70.0
285.75,68.0
860/3,65.0
289.25,68.0
290.0,68.0
290.75,68.0
875/3,70.0
292.5,68.0
880/3,65.0
294.25,63.0
295.0,61.0
295.75,63.0
890/3,58.0
305.0,56.0
305.75,58.0
920/3,61.0
309.25,65.0
310.0,63.0
935/3,65.0
312.5,61.0
940/3,61.0
325.0,65.0
325.75,68.0
980/3,73.0
329.25,73.0
330.0,72.0
995/3,70.0
332.5,68.0
1000/3,70.0
334.25,73.0
335.0,65.0
335.75,63.0
1010/3,61.0
345.0,61.0
345.75,61.0
1040/3,61.0
347.5,73.0
349.25,70.0
350.0,68.0
350.75,65.0
1055/3,63.0
352.5,61.0
353.0,63.0
1060/3,63.0
365.0,65.0
365.75,68.0
1100/3,73.0
369.25,73.0
370.0,72.0
1115/3,70.0
372.5,68.0
1120/3,70.0
374.25,73.0
375.0,65.0
375.75,63.0
1130/3,61.0
385.0,61.0
385.75,61.0
1160/3,61.0
387.5,73.0
389.25,70.0
389.5,68.0
390.0,68.0
390.75,65.0
1175/3,63.0
392.5,61.0
1180/3,61.0
405.0,65.0
405.75,68.0
1220/3,73.0
409.25,73.0
410.0,72.0
1235/3,70.0
412.5,68.0
1240/3,70.0
414.25,73.0
415.0,65.0
415.75,63.0
1250/3,61.0
425.0,61.0
425.75,61.0
1280/3,61.0
427.5,73.0
429.25,70.0
1289/3,68.0
430.0,68.0
431.0,65.0
431.75,63.0
1313/3,61.0
1316/3,61.0
