beats,note_index
20.0,60.0
62/3,60.0
21.0,59.0
21.75,57.0
22.25,55.0
74/3,55.0
25.0,55.0
25.75,57.0
26.25,59.0
27.0,60.0
28.0,52.0
29.75,52.0
30.25,53.0
31.0,55.0
94/3,57.0
38.25,60.0
39.0,60.0
39.5,59.0
40.0,57.0
122/3,55.0
43.0,55.0
43.5,55.0
44.0,57.0
134/3,59.0
45.25,60.0
139/3,52.0
48.0,52.0
146/3,53.0
49.0,55.0
49.75,57.0
56.0,57.0
170/3,57.0
57.0,57.0
57.75,64.0
59.0,62.0
60.0,59.0
182/3,57.0
61.0,55.0
64.0,55.0
64.5,52.0
65.0,55.0
197/3,52.0
66.25,55.0
202/3,62.0
68.0,60.0
223/3,57.0
75.0,57.0
226/3,57.0
76.0,64.0
77.25,62.0
78.25,59.0
79.0,57.0
79.5,55.0
81.75,55.0
247/3,64.0
83.0,65.0
83.5,64.0
84.0,65.0
254/3,64.0
85.75,59.0
259/3,60.0
89.0,60.0
89.75,59.0
90.25,60.0
91.0,52.0
274/3,53.0
278/3,52.0
93.0,53.0
95.0,64.0
286/3,62.0
298/3,60.0
100.0,60.0
107.0,55.0
322/3,65.0
108.0,64.0
326/3,62.0
109.0,64.0
111.5,55.0
112.0,64.0
338/3,62.0
113.0,60.0
113.75,62.0
115.0,55.0
350/3,55.0
117.0,57.0
117.75,59.0
355/3,60.0
119.5,59.0
120.0,60.0
120.5,59.0
121.0,60.0
122.25,52.0
123.0,57.0
125.0,55.0
125.75,65.0
126.25,64.0
127.0,62.0
382/3,64.0
129.75,55.0
130.25,64.0
131.0,62.0
394/3,60.0
132.0,62.0
133.0,55.0
135.0,55.0
406/3,57.0
136.0,59.0
410/3,60.0
137.75,59.0
138.25,60.0
139.0,59.0
418/3,60.0
140.0,69.0
140.5,64.0
141.0,67.0
434/3,64.0
145.25,65.0
145.75,67.0
147.0,60.0
442/3,60.0
148.0,60.0
149.0,67.0
149.75,60.0
451/3,60.0
154.25,60.0
155.0,60.0
470/3,60.0
157.25,60.0
475/3,62.0
159.5,62.0
161.75,55.0
