beats,note_index
2.5,74.0
3.0,74.0
3.5,76.0
4.0,79.0
6.0,79.0
9.5,79.0
10.0,78.0
10.5,76.0
11.0,74.0
34/3,72.0
12.0,74.0
52/3,79.0
17.75,78.0
55/3,76.0
18.75,74.0
58/3,76.0
19.75,79.0
20.75,76.0
64/3,74.0
21.75,76.0
22.75,74.0
70/3,71.0
23.75,74.0
24.75,71.0
25.25,69.0
25.75,71.0
26.25,71.0
26.75,71.0
27.25,69.0
27.75,67.0
34.25,74.0
34.75,74.0
35.25,76.0
107/3,79.0
113/3,79.0
41.25,79.0
125/3,78.0
42.25,76.0
128/3,74.0
43.25,72.0
131/3,74.0
49.0,79.0
49.5,78.0
50.0,76.0
50.5,74.0
51.0,76.0
51.5,79.0
52.5,76.0
53.0,74.0
53.5,76.0
54.5,74.0
55.0,71.0
55.5,74.0
56.5,71.0
57.0,69.0
57.5,71.0
58.0,71.0
58.5,71.0
59.0,69.0
59.5,67.0
66.0,79.0
66.5,79.0
67.0,79.0
67.5,81.0
68.0,81.0
68.5,81.0
69.0,81.0
69.5,74.0
71.0,81.0
72.0,81.0
217/3,81.0
73.0,81.0
220/3,74.0
74.0,74.0
223/3,74.0
75.0,76.0
226/3,79.0
75.75,79.0
229/3,76.0
76.75,76.0
232/3,74.0
78.75,79.0
79.75,79.0
241/3,78.0
80.75,76.0
244/3,74.0
85.75,79.0
86.25,79.0
86.75,79.0
87.25,81.0
87.75,81.0
88.25,81.0
88.75,81.0
89.25,76.0
90.75,76.0
91.25,81.0
91.75,81.0
92.25,81.0
92.75,81.0
93.25,76.0
93.75,76.0
94.25,76.0
94.75,76.0
95.25,77.0
287/3,77.0
96.25,77.0
290/3,77.0
97.25,77.0
293/3,77.0
98.25,75.0
296/3,74.0
99.25,78.0
299/3,78.0
100.25,78.0
302/3,78.0
317/3,74.0
106.0,74.0
320/3,76.0
107.0,79.0
109.0,79.0
112.5,79.0
113.0,78.0
113.5,76.0
114.0,74.0
114.5,72.0
115.0,74.0
120.5,79.0
121.0,78.0
121.5,76.0
122.0,74.0
122.5,76.0
123.0,79.0
124.0,76.0
124.5,74.0
125.0,76.0
126.0,74.0
126.5,71.0
127.0,74.0
127.5,74.0
128.0,71.0
128.5,69.0
129.0,71.0
129.5,71.0
130.0,71.0
130.5,69.0
131.0,67.0
424/3,74.0
141.75,74.0
427/3,76.0
142.75,79.0
144.75,79.0
148.25,79.0
148.75,78.0
149.25,76.0
149.75,74.0
150.25,72.0
150.75,74.0
156.25,79.0
470/3,78.0
157.25,76.0
473/3,74.0
158.25,76.0
476/3,79.0
479/3,76.0
160.25,74.0
482/3,76.0
485/3,74.0
162.25,71.0
488/3,74.0
491/3,71.0
164.25,69.0
494/3,71.0
165.0,71.0
497/3,71.0
166.0,69.0
500/3,67.0
173.0,83.0
173.5,81.0
174.0,79.0
174.5,79.0
176.5,79.0
180.0,79.0
180.5,78.0
181.0,76.0
181.5,74.0
182.0,72.0
182.5,74.0
188.0,79.0
188.5,78.0
189.0,76.0
189.5,74.0
190.0,76.0
190.5,79.0
574/3,76.0
192.0,74.0
577/3,76.0
580/3,74.0
194.0,71.0
583/3,74.0
586/3,71.0
195.75,69.0
589/3,71.0
196.75,71.0
592/3,71.0
197.75,69.0
595/3,67.0
204.75,79.0
205.25,79.0
205.75,79.0
206.25,81.0
206.75,81.0
207.25,81.0
207.75,81.0
208.25,76.0
209.75,81.0
210.75,81.0
211.25,81.0
211.75,81.0
212.25,74.0
212.75,74.0
213.25,74.0
213.75,76.0
214.25,79.0
214.75,79.0
215.25,76.0
647/3,76.0
216.25,74.0
653/3,79.0
656/3,79.0
219.25,78.0
659/3,76.0
220.25,74.0
674/3,79.0
225.0,79.0
677/3,79.0
226.0,81.0
680/3,81.0
227.0,81.0
683/3,81.0
228.0,76.0
229.5,76.0
230.0,81.0
230.5,81.0
231.0,81.0
231.5,81.0
232.0,76.0
232.5,76.0
233.0,76.0
233.5,76.0
234.0,77.0
234.5,77.0
235.0,77.0
235.5,77.0
236.0,77.0
236.5,77.0
237.0,75.0
237.5,74.0
238.0,78.0
238.5,78.0
239.0,78.0
239.5,78.0
244.5,74.0
245.0,74.0
245.5,76.0
246.0,79.0
248.0,79.0
754/3,79.0
252.0,78.0
757/3,76.0
253.0,74.0
760/3,72.0
254.0,74.0
778/3,79.0
259.75,78.0
781/3,76.0
260.75,74.0
784/3,76.0
261.75,79.0
262.75,76.0
790/3,74.0
263.75,76.0
264.75,74.0
265.25,71.0
265.75,74.0
266.25,74.0
266.75,71.0
267.25,69.0
267.75,71.0
268.25,71.0
268.75,71.0
269.25,69.0
269.75,67.0
278.25,83.0
836/3,81.0
279.25,79.0
839/3,79.0
845/3,79.0
285.0,79.0
857/3,78.0
286.0,76.0
860/3,74.0
287.0,72.0
863/3,74.0
293.0,79.0
293.5,78.0
294.0,76.0
294.5,74.0
295.0,76.0
295.5,79.0
296.5,76.0
297.0,74.0
297.5,76.0
298.5,74.0
299.0,71.0
299.5,74.0
300.0,74.0
300.5,71.0
301.0,69.0
301.5,71.0
302.0,71.0
302.5,71.0
303.0,69.0
303.5,67.0
309.0,79.0
309.5,78.0
310.0,76.0
310.5,74.0
311.0,76.0
934/3,79.0
937/3,76.0
313.0,74.0
940/3,76.0
943/3,74.0
315.0,71.0
946/3,74.0
315.75,74.0
949/3,71.0
316.75,69.0
952/3,71.0
317.75,71.0
955/3,71.0
318.75,69.0
958/3,67.0
