beats,note_index
0.0,64.0
0.5,64.0
1.0,71.0
7/3,71.0
2.75,69.0
10/3,71.0
4.0,69.0
14/3,66.0
25/3,62.0
8.75,64.0
9.25,66.0
10.25,66.0
11.0,67.0
11.5,69.0
12.5,71.0
13.0,67.0
40/3,64.0
50/3,64.0
17.0,64.0
17.5,71.0
18.0,71.0
58/3,71.0
61/3,69.0
20.75,67.0
21.25,69.0
68/3,74.0
23.0,69.0
24.0,62.0
24.5,67.0
76/3,66.0
79/3,64.0
26.75,67.0
28.25,66.0
33.25,64.0
101/3,71.0
34.25,71.0
104/3,71.0
35.0,71.0
35.5,69.0
36.5,71.0
37.0,69.0
37.75,66.0
41.5,62.0
42.0,64.0
42.5,66.0
43.75,69.0
133/3,67.0
45.25,66.0
46.25,64.0
49.75,64.0
151/3,64.0
50.75,71.0
51.25,71.0
158/3,71.0
53.5,69.0
54.0,67.0
54.5,69.0
55.75,74.0
169/3,69.0
61.0,62.0
184/3,66.0
61.75,66.0
187/3,66.0
62.75,66.0
63.25,66.0
64.0,62.0
64.75,66.0
66.25,64.0
72.0,67.0
73.75,66.0
74.75,67.0
75.25,64.0
227/3,64.0
77.5,64.0
78.0,71.0
78.5,69.0
241/3,69.0
81.25,71.0
245/3,66.0
82.25,66.0
266/3,69.0
89.0,69.0
89.5,69.0
90.0,67.0
90.5,64.0
277/3,69.0
92.75,69.0
93.25,69.0
281/3,67.0
94.25,69.0
95.0,69.0
95.5,64.0
96.0,67.0
292/3,67.0
97.75,69.0
99.25,64.0
299/3,66.0
105.25,67.0
107.0,66.0
108.0,67.0
108.5,64.0
109.0,64.0
335/3,64.0
112.25,71.0
338/3,69.0
114.5,74.0
346/3,76.0
349/3,71.0
116.75,69.0
117.25,71.0
121.75,64.0
367/3,69.0
123.25,69.0
371/3,69.0
374/3,67.0
125.5,69.0
126.25,69.0
127.0,71.0
382/3,69.0
128.75,64.0
129.25,66.0
389/3,66.0
130.25,66.0
392/3,66.0
131.0,64.0
131.5,62.0
132.5,64.0
138.5,64.0
139.0,64.0
418/3,71.0
139.75,71.0
421/3,71.0
140.75,71.0
141.25,69.0
142.0,71.0
428/3,69.0
143.0,66.0
143.5,66.0
146.75,62.0
147.25,64.0
443/3,66.0
148.25,66.0
149.0,69.0
149.5,67.0
150.0,66.0
151.0,67.0
151.75,64.0
155.0,64.0
155.5,71.0
156.0,71.0
472/3,71.0
475/3,69.0
158.75,67.0
159.25,69.0
160.0,69.0
482/3,74.0
161.0,69.0
162.5,67.0
163.0,67.0
490/3,67.0
163.75,67.0
493/3,67.0
164.75,64.0
497/3,67.0
166.25,66.0
500/3,66.0
515/3,64.0
172.25,64.0
518/3,71.0
173.0,71.0
174.0,71.0
174.5,69.0
175.0,71.0
526/3,69.0
175.75,66.0
529/3,66.0
180.0,62.0
180.5,64.0
181.0,66.0
547/3,69.0
182.75,67.0
183.5,66.0
184.25,67.0
184.75,64.0
565/3,64.0
188.75,64.0
189.25,71.0
569/3,71.0
572/3,71.0
191.0,71.0
191.75,69.0
192.5,67.0
193.0,69.0
583/3,67.0
194.75,69.0
598/3,62.0
199.75,66.0
601/3,66.0
200.75,66.0
201.25,66.0
605/3,66.0
608/3,64.0
203.0,62.0
203.5,64.0
210.5,67.0
637/3,66.0
213.25,67.0
641/3,64.0
214.25,64.0
216.0,64.0
216.5,71.0
217.0,69.0
218.75,69.0
659/3,71.0
220.25,66.0
662/3,66.0
227.0,69.0
227.5,69.0
228.0,69.0
228.5,67.0
229.0,64.0
230.75,69.0
231.25,69.0
695/3,69.0
232.25,67.0
698/3,69.0
233.5,69.0
234.0,64.0
234.5,67.0
235.75,67.0
709/3,69.0
713/3,64.0
238.25,66.0
731/3,67.0
245.5,66.0
246.5,67.0
247.0,64.0
742/3,64.0
250.25,64.0
752/3,71.0
251.0,69.0
253.0,74.0
253.75,76.0
254.75,71.0
255.25,69.0
767/3,71.0
781/3,64.0
260.75,69.0
785/3,69.0
262.25,69.0
263.0,67.0
264.0,69.0
794/3,69.0
796/3,71.0
265.75,69.0
267.25,64.0
803/3,66.0
268.25,66.0
806/3,66.0
269.0,66.0
269.5,64.0
270.0,62.0
271.0,64.0
