beats,note_index
54.0,75.0
55.0,74.0
55.75,70.0
170/3,72.0
60.0,67.0
181/3,65.0
61.0,63.0
61.75,65.0
62.5,70.0
190/3,67.0
203/3,67.0
69.25,70.0
70.0,67.0
71.0,65.0
73.5,70.0
74.0,70.0
223/3,70.0
75.25,72.0
76.0,74.0
77.0,70.0
77.75,67.0
81.0,75.0
82.0,74.0
83.0,70.0
251/3,72.0
87.0,67.0
87.5,65.0
88.0,63.0
88.75,65.0
269/3,70.0
271/3,67.0
93.75,63.0
94.25,65.0
284/3,67.0
289/3,70.0
97.0,67.0
98.0,65.0
99.75,63.0
302/3,62.0
304/3,60.0
108.0,75.0
109.0,74.0
110.0,70.0
110.75,72.0
114.0,67.0
114.5,65.0
115.0,63.0
115.75,65.0
350/3,70.0
117.5,67.0
121.75,67.0
370/3,70.0
124.25,67.0
125.0,65.0
383/3,70.0
128.0,70.0
128.5,70.0
129.25,72.0
130.0,74.0
131.0,70.0
132.0,67.0
135.25,75.0
136.0,74.0
137.0,70.0
137.75,72.0
141.0,67.0
141.5,65.0
142.0,63.0
143.0,65.0
431/3,70.0
144.5,67.0
148.0,63.0
148.25,65.0
148.75,67.0
449/3,67.0
451/3,70.0
151.25,67.0
152.0,65.0
464/3,70.0
155.5,72.0
163.0,72.0
164.0,72.0
164.75,75.0
497/3,77.0
166.5,79.0
502/3,79.0
168.0,75.0
170.0,72.0
170.75,72.0
171.5,74.0
517/3,72.0
173.25,74.0
521/3,72.0
174.0,70.0
175.0,67.0
530/3,72.0
177.5,72.0
178.25,75.0
179.0,77.0
180.0,79.0
181.0,79.0
181.75,75.0
550/3,72.0
184.25,72.0
185.0,74.0
186.0,72.0
186.75,74.0
187.0,72.0
563/3,70.0
188.5,67.0
190.0,77.0
572/3,77.0
191.0,77.0
192.0,77.0
578/3,74.0
193.5,72.0
583/3,70.0
195.25,67.0
197.0,77.0
592/3,77.0
197.75,77.0
596/3,77.0
598/3,74.0
200.25,72.0
201.0,70.0
202.0,67.0
203.0,70.0
611/3,72.0
257.0,75.0
257.75,74.0
776/3,70.0
778/3,72.0
263.0,67.0
263.25,65.0
791/3,63.0
264.5,65.0
796/3,70.0
266.25,67.0
811/3,67.0
272.0,70.0
273.0,67.0
273.75,65.0
829/3,70.0
276.75,70.0
277.0,70.0
278.0,72.0
279.0,74.0
279.75,70.0
842/3,67.0
284.0,75.0
284.75,74.0
857/3,70.0
286.5,72.0
290.0,67.0
290.25,65.0
290.75,63.0
291.5,65.0
877/3,70.0
293.25,67.0
890/3,63.0
297.0,65.0
297.5,67.0
298.25,67.0
299.0,70.0
300.0,67.0
301.0,65.0
910/3,70.0
304.25,72.0
312.0,72.0
938/3,72.0
313.5,75.0
943/3,77.0
315.25,79.0
316.0,79.0
317.0,75.0
956/3,72.0
958/3,72.0
320.25,74.0
321.0,72.0
322.0,74.0
967/3,72.0
323.0,70.0
971/3,67.0
976/3,72.0
326.25,72.0
327.0,75.0
328.0,77.0
328.75,79.0
989/3,79.0
991/3,75.0
332.0,72.0
333.0,72.0
333.75,74.0
1004/3,72.0
335.5,74.0
336.0,72.0
1009/3,70.0
337.0,67.0
339.0,77.0
339.25,77.0
339.75,77.0
1022/3,77.0
1024/3,74.0
342.25,72.0
343.0,70.0
344.0,67.0
1037/3,77.0
346.0,77.0
346.5,77.0
1042/3,77.0
348.0,74.0
349.0,72.0
350.0,70.0
350.75,67.0
351.5,70.0
1057/3,72.0
359.0,72.0
360.0,72.0
361.0,75.0
361.75,77.0
362.5,79.0
1090/3,79.0
364.25,75.0
366.0,72.0
366.75,72.0
1103/3,74.0
368.5,72.0
369.25,74.0
369.75,72.0
370.0,70.0
371.0,67.0
1118/3,72.0
373.5,72.0
1123/3,75.0
375.25,77.0
376.0,79.0
377.0,79.0
377.75,75.0
1138/3,72.0
380.25,72.0
381.0,74.0
382.0,72.0
383.0,74.0
383.25,72.0
1151/3,70.0
384.5,67.0
386.25,77.0
1160/3,77.0
387.0,77.0
388.0,77.0
388.75,74.0
1169/3,72.0
1171/3,70.0
391.25,67.0
393.0,77.0
1180/3,77.0
393.75,77.0
1184/3,77.0
395.5,74.0
1189/3,72.0
397.0,70.0
398.0,67.0
399.0,70.0
399.75,72.0
1237/3,75.0
413.25,74.0
414.0,70.0
415.0,72.0
418.25,67.0
418.75,65.0
419.0,63.0
420.0,65.0
421.0,70.0
421.75,67.0
426.0,67.0
1283/3,70.0
428.5,67.0
429.25,65.0
432.0,70.0
432.25,70.0
1298/3,70.0
433.5,72.0
1303/3,74.0
435.25,70.0
436.0,67.0
1318/3,75.0
440.25,74.0
441.0,70.0
442.0,72.0
1336/3,67.0
445.75,65.0
446.25,63.0
447.0,65.0
448.0,70.0
448.75,67.0
452.0,63.0
452.5,65.0
453.0,67.0
1364/3,70.0
455.5,67.0
1369/3,65.0
458.0,63.0
459.0,62.0
459.75,60.0
