beats,note_index
0.0,74.0
0.75,74.0
1.25,76.0
5/3,76.0
7/3,71.0
2.75,69.0
3.25,67.0
17/3,64.0
19/3,74.0
7.25,74.0
23/3,76.0
8.0,76.0
8.75,72.0
9.25,71.0
29/3,69.0
12.75,72.0
41/3,64.0
43/3,72.0
15.25,64.0
16.0,71.0
16.75,62.0
53/3,71.0
55/3,62.0
19.25,71.0
24.25,62.0
73/3,64.0
74/3,66.0
24.75,67.0
25.0,69.0
25.25,71.0
76/3,72.0
77/3,74.0
79/3,74.0
26.75,76.0
27.25,76.0
28.0,71.0
85/3,69.0
28.75,67.0
31.25,64.0
32.0,74.0
32.75,74.0
33.25,76.0
101/3,76.0
103/3,72.0
34.75,71.0
35.25,69.0
115/3,72.0
39.25,64.0
40.0,72.0
40.75,64.0
125/3,71.0
127/3,62.0
43.25,71.0
44.0,62.0
44.75,71.0
48.0,67.0
51.25,71.0
52.0,71.0
157/3,71.0
52.75,69.0
53.25,71.0
161/3,66.0
54.0,64.0
163/3,62.0
56.75,59.0
173/3,64.0
175/3,64.0
58.75,67.0
59.25,66.0
179/3,64.0
60.0,62.0
60.75,64.0
64.0,64.0
197/3,67.0
199/3,64.0
67.25,76.0
68.0,71.0
205/3,69.0
68.75,67.0
70.0,64.0
211/3,69.0
71.25,69.0
215/3,71.0
72.0,72.0
72.75,71.0
73.25,69.0
221/3,69.0
76.75,71.0
233/3,71.0
78.0,71.0
235/3,69.0
78.75,71.0
79.25,66.0
239/3,64.0
80.0,62.0
247/3,59.0
83.25,64.0
84.0,64.0
253/3,67.0
84.75,66.0
85.25,64.0
257/3,62.0
259/3,64.0
269/3,64.0
91.25,67.0
92.0,64.0
92.75,76.0
281/3,71.0
94.0,69.0
283/3,67.0
287/3,64.0
96.0,69.0
96.75,69.0
97.25,72.0
293/3,71.0
295/3,69.0
99.25,69.0
298/3,71.0
299/3,69.0
100.0,67.0
307/3,79.0
103.25,79.0
311/3,79.0
104.0,79.0
104.75,76.0
105.25,76.0
317/3,71.0
108.0,64.0
108.75,79.0
329/3,79.0
110.0,79.0
331/3,79.0
111.25,76.0
335/3,76.0
112.0,72.0
115.25,69.0
349/3,67.0
116.75,69.0
353/3,69.0
118.0,71.0
355/3,74.0
119.25,74.0
359/3,76.0
120.0,74.0
120.75,71.0
365/3,69.0
122.75,67.0
123.25,69.0
371/3,67.0
124.0,69.0
373/3,71.0
124.75,74.0
377/3,74.0
128.0,79.0
128.75,79.0
129.25,79.0
389/3,79.0
391/3,76.0
130.75,76.0
131.25,71.0
401/3,64.0
403/3,79.0
135.25,79.0
407/3,79.0
136.0,79.0
136.75,76.0
137.25,76.0
413/3,72.0
140.75,69.0
142.0,67.0
427/3,69.0
143.25,69.0
431/3,71.0
144.0,74.0
144.75,74.0
145.25,76.0
437/3,74.0
439/3,71.0
147.25,69.0
445/3,71.0
148.75,66.0
149.25,64.0
449/3,62.0
150.0,64.0
451/3,67.0
151.25,67.0
461/3,71.0
463/3,71.0
154.75,71.0
155.25,69.0
467/3,71.0
156.0,66.0
469/3,64.0
156.75,62.0
159.25,59.0
160.0,64.0
160.75,64.0
161.25,67.0
485/3,66.0
162.0,64.0
487/3,62.0
163.25,64.0
499/3,64.0
168.0,67.0
168.75,64.0
509/3,76.0
511/3,71.0
170.75,69.0
171.25,67.0
517/3,64.0
172.75,69.0
521/3,69.0
174.0,71.0
523/3,72.0
175.25,71.0
527/3,69.0
176.0,69.0
179.25,71.0
180.0,71.0
541/3,71.0
180.75,69.0
181.25,71.0
545/3,66.0
182.0,64.0
547/3,62.0
184.75,59.0
557/3,64.0
559/3,64.0
186.75,67.0
187.25,66.0
563/3,64.0
188.0,62.0
188.75,64.0
192.0,64.0
581/3,67.0
583/3,64.0
195.25,76.0
196.0,71.0
589/3,69.0
196.75,67.0
198.0,64.0
595/3,69.0
199.25,69.0
599/3,72.0
200.0,71.0
200.75,69.0
605/3,69.0
201.75,71.0
202.0,69.0
607/3,67.0
204.75,79.0
617/3,79.0
206.0,79.0
619/3,79.0
207.25,76.0
623/3,76.0
208.0,71.0
631/3,64.0
211.25,79.0
212.0,79.0
637/3,79.0
212.75,79.0
641/3,76.0
214.0,76.0
643/3,72.0
653/3,69.0
218.75,67.0
219.25,69.0
220.0,69.0
661/3,71.0
220.75,74.0
665/3,74.0
222.0,76.0
667/3,74.0
223.25,71.0
224.0,69.0
225.25,67.0
677/3,69.0
226.0,67.0
679/3,69.0
226.75,71.0
227.25,74.0
228.0,74.0
691/3,79.0
231.25,79.0
695/3,79.0
232.0,79.0
232.75,76.0
233.25,76.0
701/3,71.0
236.0,64.0
236.75,79.0
713/3,79.0
238.0,79.0
715/3,79.0
239.25,76.0
719/3,76.0
240.0,72.0
243.25,69.0
733/3,67.0
244.75,69.0
737/3,69.0
246.0,71.0
739/3,74.0
247.25,74.0
743/3,76.0
248.0,74.0
248.75,71.0
749/3,69.0
250.75,71.0
251.25,66.0
755/3,64.0
252.0,62.0
757/3,64.0
252.75,67.0
256.0,79.0
256.75,79.0
257.25,79.0
773/3,79.0
775/3,76.0
258.75,76.0
259.25,71.0
785/3,64.0
787/3,79.0
263.25,79.0
791/3,79.0
264.0,79.0
264.75,76.0
265.25,76.0
797/3,72.0
268.75,69.0
270.0,67.0
811/3,69.0
271.25,69.0
815/3,71.0
272.0,74.0
272.75,74.0
273.25,76.0
821/3,74.0
823/3,71.0
275.25,69.0
829/3,67.0
276.75,69.0
277.25,67.0
833/3,69.0
278.0,71.0
835/3,74.0
279.25,74.0
845/3,79.0
847/3,79.0
282.75,79.0
283.25,79.0
284.0,76.0
853/3,76.0
284.75,71.0
287.25,64.0
288.0,79.0
288.75,79.0
289.25,79.0
869/3,79.0
871/3,76.0
290.75,76.0
291.25,72.0
883/3,69.0
887/3,67.0
296.0,69.0
296.75,69.0
297.25,71.0
893/3,74.0
895/3,74.0
298.75,76.0
299.25,74.0
300.0,71.0
300.75,69.0
302.0,71.0
907/3,66.0
302.75,64.0
303.25,62.0
911/3,64.0
304.0,67.0
304.75,67.0
307.25,69.0
308.0,69.0
929/3,69.0
931/3,76.0
312.0,69.0
941/3,76.0
316.0,74.0
316.75,74.0
