beats,note_index
0.0,70.0
1.0,68.0
1.75,65.0
2.75,63.0
3.25,61.0
4.25,63.0
5.0,61.0
13.0,65.0
13.75,68.0
14.75,68.0
47/3,65.0
16.25,63.0
17.0,61.0
18.0,65.0
25.75,56.0
26.75,61.0
83/3,63.0
86/3,65.0
29.0,68.0
30.0,56.0
31.0,58.0
38.75,61.0
39.25,63.0
40.25,65.0
41.0,63.0
42.0,65.0
43.0,63.0
43.75,65.0
50.75,70.0
155/3,68.0
158/3,65.0
53.5,63.0
54.0,61.0
55.0,63.0
55.75,61.0
191/3,65.0
194/3,68.0
65.5,68.0
66.5,65.0
67.0,63.0
67.75,61.0
68.75,65.0
230/3,56.0
77.5,61.0
78.5,63.0
238/3,65.0
79.75,68.0
80.75,56.0
245/3,58.0
89.5,61.0
90.0,63.0
91.0,65.0
91.75,63.0
92.75,65.0
98.75,63.0
299/3,61.0
100.0,61.0
100.25,61.0
302/3,61.0
101.0,61.0
101.5,61.0
102.0,61.0
102.5,61.0
103.0,61.0
310/3,61.0
103.75,61.0
313/3,63.0
104.75,65.0
317/3,61.0
338/3,61.0
112.75,61.0
113.0,61.0
113.5,61.0
114.0,61.0
114.5,61.0
115.0,61.0
346/3,61.0
115.75,61.0
349/3,61.0
116.75,61.0
117.25,63.0
353/3,65.0
356/3,61.0
125.5,65.0
126.5,68.0
382/3,61.0
385/3,63.0
129.25,58.0
392/3,56.0
138.5,65.0
139.0,65.0
418/3,68.0
139.75,68.0
421/3,70.0
141.25,68.0
142.25,70.0
143.0,68.0
144.0,65.0
145.0,63.0
157.0,68.0
472/3,68.0
157.75,68.0
475/3,68.0
158.75,68.0
479/3,65.0
482/3,63.0
161.5,61.0
162.5,61.0
490/3,58.0
170.75,68.0
171.25,68.0
515/3,68.0
172.25,68.0
518/3,68.0
173.5,65.0
174.5,63.0
526/3,61.0
175.75,63.0
176.75,65.0
554/3,61.0
185.5,65.0
186.5,68.0
562/3,70.0
565/3,68.0
189.25,65.0
190.25,65.0
191.0,63.0
192.0,61.0
192.5,61.0
580/3,58.0
193.75,61.0
195.25,63.0
203.0,68.0
203.5,68.0
204.0,68.0
204.5,68.0
205.0,68.0
205.75,65.0
206.75,63.0
623/3,61.0
626/3,61.0
209.5,58.0
217.0,70.0
652/3,70.0
217.75,70.0
655/3,70.0
218.75,70.0
659/3,65.0
662/3,63.0
221.5,61.0
222.0,63.0
223.0,65.0
230.75,61.0
695/3,65.0
698/3,68.0
233.5,70.0
234.5,73.0
706/3,70.0
709/3,68.0
237.25,65.0
713/3,63.0
238.25,61.0
716/3,61.0
240.5,58.0
241.0,65.0
241.75,63.0
727/3,61.0
243.25,58.0
731/3,61.0
