beats,note_index
30.0,67.0
31.0,69.0
32.0,74.0
33.0,72.0
33.5,74.0
34.0,74.0
35.0,72.0
36.0,74.0
38.0,67.0
39.0,69.0
40.0,74.0
41.0,72.0
41.5,74.0
42.0,74.0
42.5,76.0
44.0,74.0
46.0,67.0
47.0,69.0
48.0,74.0
49.0,72.0
49.5,72.0
50.0,72.0
50.5,69.0
52.0,74.0
53.0,76.0
53.5,74.0
54.0,74.0
54.5,72.0
56.0,74.0
57.0,72.0
57.5,72.0
58.0,72.0
58.5,69.0
59.5,67.0
60.0,67.0
62.0,67.0
63.0,69.0
64.0,74.0
65.0,72.0
65.5,74.0
66.0,74.0
66.5,72.0
68.0,74.0
70.0,67.0
71.0,69.0
72.0,74.0
73.0,74.0
73.5,74.0
74.0,74.0
74.5,76.0
76.0,74.0
78.0,67.0
79.0,69.0
80.0,74.0
81.0,72.0
81.5,72.0
82.0,72.0
82.5,69.0
84.0,74.0
85.0,76.0
85.5,74.0
86.0,74.0
87.0,72.0
88.0,81.0
89.0,79.0
89.5,79.0
90.0,79.0
90.5,76.0
91.5,74.0
92.0,74.0
94.0,72.0
95.0,74.0
96.0,79.0
97.5,72.0
98.0,72.0
99.0,74.0
100.0,76.0
102.0,76.0
102.5,74.0
103.0,74.0
103.5,72.0
104.0,76.0
105.0,84.0
106.0,83.0
107.0,81.0
108.0,76.0
110.0,83.0
332/3,81.0
334/3,79.0
112.0,81.0
114.0,81.0
344/3,79.0
346/3,77.0
116.0,79.0
118.0,75.0
118.5,74.0
119.0,72.0
119.5,74.0
120.0,74.0
121.0,72.0
122.0,69.0
122.5,76.0
123.5,74.0
124.0,74.0
126.0,72.0
127.0,74.0
127.5,79.0
128.0,79.0
130.0,72.0
131.0,74.0
132.0,76.0
134.0,76.0
134.5,74.0
135.0,74.0
135.5,72.0
136.0,76.0
137.0,84.0
138.0,83.0
139.0,84.0
140.0,81.0
142.0,81.0
143.0,88.0
144.0,86.0
145.0,83.0
146.0,79.0
146.5,76.0
148.0,81.0
150.0,76.0
150.5,74.0
151.0,72.0
151.5,74.0
152.0,74.0
153.0,81.0
154.0,81.0
155.0,79.0
156.0,74.0
157.0,76.0
159.0,74.0
159.5,72.0
160.0,72.0
190.0,67.0
191.0,69.0
222.0,72.0
223.0,74.0
224.0,72.0
