beats,note_index
1.0,63.0
5/3,63.0
2.25,63.0
10/3,67.0
4.25,65.0
4.5,70.0
5.5,68.0
20/3,67.0
7.75,65.0
25/3,63.0
9.0,63.0
19.0,63.0
19.5,63.0
20.0,63.0
21.0,67.0
22.0,65.0
22.25,70.0
70/3,68.0
24.5,67.0
25.5,65.0
26.0,63.0
79/3,65.0
80/3,65.0
36.0,70.0
109/3,70.0
110/3,70.0
37.75,70.0
45.0,68.0
45.25,68.0
45.5,68.0
46.0,68.0
140/3,68.0
47.0,70.0
47.25,68.0
47.5,67.0
47.75,68.0
54.0,63.0
54.25,65.0
54.5,67.0
55.5,65.0
170/3,63.0
57.0,65.0
57.25,67.0
57.5,65.0
58.0,63.0
67.75,63.0
205/3,63.0
69.0,63.0
70.0,67.0
70.75,65.0
71.0,70.0
72.25,68.0
220/3,67.0
74.5,65.0
75.0,63.0
75.5,63.0
85.5,63.0
86.0,63.0
260/3,63.0
87.75,67.0
266/3,65.0
89.0,70.0
90.0,68.0
91.0,67.0
92.25,65.0
92.75,63.0
93.0,65.0
280/3,65.0
102.75,70.0
103.0,70.0
310/3,70.0
104.0,69.0
104.25,72.0
104.5,70.0
335/3,68.0
112.0,68.0
112.25,68.0
112.75,68.0
340/3,68.0
341/3,70.0
114.0,68.0
114.25,67.0
114.5,68.0
120.5,63.0
120.75,65.0
121.0,67.0
122.25,65.0
370/3,63.0
371/3,65.0
124.0,67.0
124.25,65.0
124.75,63.0
137.75,63.0
139.0,65.0
140.0,67.0
141.0,65.0
425/3,63.0
142.25,70.0
142.75,70.0
430/3,68.0
431/3,70.0
144.0,68.0
144.25,67.0
144.5,67.0
151.0,63.0
152.25,65.0
460/3,67.0
154.5,65.0
155.0,63.0
155.5,68.0
156.0,68.0
470/3,67.0
157.0,68.0
157.25,67.0
157.5,65.0
157.75,65.0
165.0,70.0
165.25,70.0
165.5,70.0
166.0,75.0
500/3,70.0
167.25,72.0
167.5,70.0
167.75,69.0
505/3,70.0
174.0,68.0
174.25,68.0
174.5,68.0
175.0,71.0
175.5,68.0
176.0,70.0
529/3,68.0
530/3,67.0
177.25,68.0
182.75,67.0
183.0,67.0
550/3,67.0
184.0,67.0
184.5,65.0
185.0,67.0
185.5,65.0
186.0,63.0
560/3,63.0
