beats,note_index
30.25,61.0
95/3,61.0
32.0,63.0
32.5,66.0
33.5,68.0
36.0,68.0
109/3,70.0
37.75,63.0
116/3,66.0
45.25,61.0
46.75,61.0
47.0,63.0
143/3,66.0
146/3,68.0
51.0,68.0
154/3,73.0
53.0,73.0
53.25,75.0
54.25,70.0
178/3,70.0
60.0,71.0
181/3,73.0
61.75,73.0
62.25,73.0
63.25,70.0
191/3,78.0
67.0,68.0
67.5,70.0
68.0,68.0
68.5,66.0
69.0,66.0
69.75,70.0
70.25,70.0
71.25,63.0
71.75,66.0
74.5,66.0
75.0,68.0
75.5,70.0
76.0,68.0
76.75,63.0
232/3,68.0
79.25,70.0
80.0,68.0
80.5,63.0
81.0,68.0
83.0,70.0
251/3,68.0
84.25,63.0
85.0,70.0
85.5,68.0
86.0,63.0
86.75,70.0
262/3,68.0
88.0,63.0
266/3,68.0
272/3,61.0
92.0,61.0
92.5,63.0
93.0,66.0
94.0,68.0
96.25,68.0
96.75,70.0
98.0,63.0
99.0,66.0
317/3,61.0
107.0,61.0
107.5,63.0
108.0,66.0
109.0,68.0
334/3,68.0
111.75,73.0
113.25,73.0
341/3,75.0
344/3,70.0
119.75,70.0
120.25,71.0
120.75,73.0
122.0,73.0
368/3,73.0
371/3,70.0
124.0,78.0
382/3,68.0
128.0,70.0
128.25,68.0
129.0,66.0
129.5,66.0
130.25,70.0
392/3,70.0
395/3,63.0
132.0,66.0
135.0,66.0
406/3,68.0
136.0,70.0
136.5,68.0
137.0,63.0
137.75,68.0
419/3,70.0
140.25,68.0
141.0,63.0
141.5,70.0
142.0,68.0
142.75,63.0
430/3,66.0
446/3,73.0
149.0,73.0
149.5,78.0
150.0,75.0
150.5,73.0
151.0,75.0
455/3,73.0
152.25,73.0
153.0,73.0
153.5,73.0
154.0,70.0
154.75,73.0
156.0,73.0
470/3,73.0
157.0,78.0
157.5,75.0
158.0,73.0
158.5,75.0
159.0,73.0
159.75,73.0
481/3,73.0
161.0,73.0
485/3,68.0
162.25,70.0
491/3,68.0
494/3,70.0
165.0,68.0
497/3,63.0
166.0,68.0
167.5,68.0
505/3,70.0
169.0,68.0
508/3,63.0
169.75,68.0
171.25,68.0
172.0,70.0
518/3,68.0
173.0,63.0
521/3,75.0
174.25,73.0
175.0,73.0
175.5,75.0
176.0,73.0
176.75,66.0
532/3,68.0
178.75,73.0
179.25,73.0
179.75,78.0
180.25,75.0
542/3,73.0
181.0,75.0
181.75,73.0
547/3,73.0
183.0,73.0
551/3,73.0
184.25,70.0
185.0,73.0
559/3,73.0
186.75,73.0
187.25,78.0
187.75,75.0
188.25,73.0
566/3,75.0
189.25,73.0
190.0,73.0
572/3,75.0
191.25,73.0
192.0,68.0
192.5,70.0
194.0,68.0
194.75,70.0
195.25,68.0
195.75,63.0
196.25,68.0
593/3,68.0
596/3,70.0
199.0,68.0
199.5,63.0
200.0,75.0
602/3,73.0
201.25,73.0
202.0,75.0
202.5,73.0
203.0,63.0
203.75,66.0
237.75,66.0
715/3,65.0
239.0,63.0
719/3,61.0
240.25,59.0
