beats,note_index
0.5,57.0
1.0,62.0
1.5,57.0
2.0,62.0
2.5,62.0
3.0,57.0
3.5,64.0
4.5,62.0
6.5,61.0
7.0,54.0
7.5,59.0
24.5,57.0
25.0,62.0
25.5,57.0
26.0,62.0
26.5,62.0
27.0,57.0
27.5,64.0
28.5,62.0
30.5,61.0
31.0,54.0
31.5,64.0
32.0,66.0
46.5,59.0
47.0,62.0
47.5,59.0
48.0,66.0
49.0,64.0
50.0,62.0
50.5,59.0
51.5,57.0
56.5,54.0
57.0,64.0
57.5,62.0
58.5,64.0
59.5,66.0
60.0,62.0
71.0,66.0
71.5,66.0
72.0,67.0
73.0,66.0
73.5,59.0
74.0,62.0
75.0,59.0
75.5,62.0
77.5,52.0
78.0,66.0
78.75,59.0
79.5,64.0
88.5,54.0
89.0,62.0
89.5,57.0
90.0,62.0
90.5,62.0
91.0,57.0
91.5,64.0
92.5,62.0
94.5,61.0
95.0,54.0
95.5,59.0
104.5,57.0
105.0,62.0
105.5,57.0
106.0,62.0
106.5,62.0
107.0,57.0
107.5,64.0
108.5,62.0
110.5,61.0
111.0,54.0
111.5,64.0
112.0,66.0
126.5,59.0
127.0,62.0
127.5,59.0
128.0,66.0
129.0,64.0
130.0,62.0
130.5,59.0
131.5,57.0
136.5,54.0
137.0,64.0
137.5,62.0
138.5,64.0
139.5,66.0
140.0,62.0
151.0,66.0
151.5,66.0
152.0,67.0
153.0,66.0
153.5,59.0
154.0,62.0
155.0,59.0
155.5,62.0
157.5,52.0
158.0,66.0
158.75,59.0
159.5,62.0
159.75,64.0
174.0,62.0
175.0,64.0
176.5,69.0
177.0,69.0
177.5,66.0
178.0,64.0
178.5,62.0
179.0,64.0
179.5,62.0
180.0,64.0
180.75,66.0
181.5,66.0
182.0,59.0
182.5,62.0
184.5,71.0
185.0,71.0
185.5,66.0
186.0,64.0
186.5,62.0
187.0,64.0
187.5,62.0
188.0,64.0
188.5,66.0
189.0,66.0
189.5,66.0
189.75,69.0
190.5,59.0
199.5,66.0
200.0,66.0
200.25,67.0
201.0,66.0
202.0,62.0
202.5,59.0
203.5,59.0
203.75,62.0
205.5,57.0
206.0,59.0
206.5,62.0
208.0,57.0
208.5,71.0
209.5,69.0
210.0,69.0
210.5,66.0
211.0,64.0
211.5,64.0
224.5,69.0
225.0,69.0
225.5,66.0
226.0,64.0
226.5,62.0
227.0,64.0
227.5,62.0
228.0,64.0
228.5,66.0
229.5,66.0
230.0,59.0
230.5,64.0
231.0,62.0
232.5,71.0
233.0,71.0
233.5,66.0
234.0,64.0
234.5,62.0
235.0,64.0
235.5,62.0
236.0,64.0
236.5,66.0
237.0,66.0
237.5,66.0
237.75,69.0
238.5,59.0
247.5,66.0
248.0,66.0
248.25,67.0
249.0,66.0
250.0,62.0
250.5,59.0
251.5,59.0
251.75,62.0
253.5,57.0
254.0,59.0
254.5,62.0
255.5,57.0
256.0,66.0
256.5,57.0
257.5,66.0
258.0,64.0
259.5,57.0
260.0,66.0
261.0,64.0
262.0,64.0
262.5,62.0
263.0,59.0
263.5,62.0
271.0,66.0
271.5,64.0
272.0,62.0
272.5,59.0
288.5,57.0
289.0,62.0
289.5,57.0
290.0,62.0
290.5,62.0
291.0,57.0
291.5,64.0
292.5,62.0
294.5,62.0
295.0,54.0
295.5,57.0
295.75,59.0
304.5,57.0
305.0,62.0
305.5,57.0
306.0,62.0
306.5,62.0
307.0,57.0
307.5,64.0
308.5,62.0
310.5,61.0
311.0,54.0
311.5,64.0
312.0,66.0
326.5,59.0
327.0,62.0
327.5,59.0
328.0,66.0
329.0,64.0
330.0,62.0
330.5,59.0
331.5,57.0
336.5,54.0
337.0,64.0
337.5,62.0
338.5,64.0
339.5,66.0
340.0,62.0
351.0,66.0
351.5,66.0
352.0,67.0
353.0,66.0
353.5,59.0
354.0,62.0
355.0,59.0
355.5,62.0
357.5,52.0
358.0,66.0
358.75,59.0
359.5,62.0
359.75,64.0
374.0,62.0
375.0,64.0
376.5,69.0
377.0,69.0
377.5,66.0
378.0,64.0
378.5,62.0
379.0,64.0
379.5,62.0
380.0,64.0
380.75,66.0
381.5,66.0
382.0,59.0
382.5,62.0
384.5,71.0
385.0,71.0
385.5,66.0
