beats,note_index
0.0,60.0
2/3,60.0
1.0,60.0
5/3,57.0
7/3,59.0
3.0,60.0
11/3,59.0
40/3,59.0
14.0,59.0
43/3,59.0
15.0,56.0
47/3,57.0
49/3,59.0
17.0,59.0
53/3,57.0
80/3,60.0
82/3,60.0
83/3,60.0
85/3,57.0
29.0,59.0
89/3,60.0
91/3,59.0
40.0,59.0
122/3,59.0
41.0,64.0
125/3,62.0
127/3,60.0
43.0,59.0
131/3,59.0
44.0,57.0
160/3,60.0
54.0,60.0
163/3,60.0
55.0,57.0
167/3,59.0
169/3,60.0
57.0,59.0
58.0,59.0
176/3,59.0
59.0,59.0
60.0,56.0
182/3,56.0
184/3,57.0
62.0,59.0
187/3,59.0
63.0,57.0
72.0,57.0
217/3,55.0
218/3,60.0
220/3,57.0
74.0,57.0
224/3,55.0
226/3,60.0
76.0,57.0
230/3,57.0
232/3,55.0
92.0,59.0
280/3,62.0
284/3,60.0
97.0,57.0
292/3,64.0
293/3,64.0
295/3,62.0
298/3,60.0
100.0,59.0
328/3,59.0
329/3,59.0
331/3,60.0
334/3,62.0
112.0,69.0
337/3,67.0
113.0,60.0
364/3,57.0
367/3,60.0
123.0,69.0
370/3,67.0
124.0,59.0
400/3,59.0
404/3,62.0
136.0,60.0
415/3,57.0
416/3,64.0
139.0,64.0
419/3,62.0
422/3,60.0
424/3,59.0
452/3,59.0
151.0,59.0
455/3,60.0
458/3,62.0
460/3,69.0
154.0,67.0
466/3,60.0
493/3,57.0
165.0,60.0
497/3,69.0
499/3,67.0
167.0,60.0
503/3,62.0
169.0,64.0
556/3,60.0
186.0,60.0
559/3,60.0
187.0,57.0
563/3,59.0
565/3,60.0
189.0,59.0
596/3,59.0
598/3,59.0
599/3,59.0
601/3,56.0
201.0,57.0
605/3,59.0
607/3,59.0
203.0,57.0
212.0,60.0
638/3,60.0
213.0,60.0
641/3,57.0
643/3,59.0
215.0,60.0
647/3,59.0
676/3,59.0
226.0,59.0
679/3,64.0
227.0,62.0
683/3,60.0
685/3,59.0
229.0,59.0
688/3,57.0
716/3,60.0
718/3,57.0
719/3,60.0
241.0,57.0
724/3,60.0
725/3,57.0
728/3,60.0
730/3,59.0
244.0,59.0
760/3,56.0
254.0,56.0
763/3,57.0
255.0,59.0
767/3,59.0
769/3,57.0
796/3,57.0
797/3,55.0
266.0,60.0
800/3,57.0
802/3,57.0
268.0,55.0
806/3,60.0
808/3,57.0
270.0,57.0
812/3,55.0
