beats,note_index
41.25,73.0
127/3,75.0
128/3,73.0
43.25,75.0
44.0,78.0
45.0,75.0
45.0,78.0
46.5,70.0
47.5,73.0
47.75,75.0
145/3,78.0
49.0,73.0
155/3,73.0
158/3,75.0
53.0,73.0
53.5,75.0
54.0,78.0
55.0,75.0
166/3,78.0
56.75,73.0
57.75,75.0
58.0,78.0
176/3,70.0
178/3,68.0
62.0,68.0
63.0,70.0
63.0,68.0
64.0,70.0
64.5,73.0
65.0,70.0
66.0,73.0
67.0,70.0
67.0,68.0
67.75,73.0
205/3,70.0
69.0,68.0
209/3,66.0
215/3,63.0
72.25,61.0
73.25,63.0
73.5,66.0
74.0,68.0
75.0,70.0
75.5,73.0
76.0,75.0
76.75,78.0
77.5,75.0
78.0,73.0
78.75,70.0
238/3,68.0
80.0,66.0
248/3,73.0
83.5,75.0
83.75,73.0
84.5,75.0
85.0,78.0
86.0,75.0
259/3,78.0
87.75,70.0
266/3,73.0
89.0,75.0
269/3,78.0
271/3,73.0
93.0,73.0
94.0,75.0
94.0,73.0
95.0,75.0
95.5,78.0
289/3,75.0
96.75,78.0
98.0,73.0
99.0,75.0
298/3,78.0
100.0,70.0
100.75,68.0
103.25,68.0
104.25,70.0
104.5,68.0
105.25,70.0
106.0,73.0
106.5,70.0
107.0,73.0
108.0,70.0
325/3,68.0
109.0,73.0
329/3,70.0
331/3,68.0
111.0,66.0
113.0,63.0
113.5,61.0
114.5,63.0
115.0,66.0
115.5,68.0
116.0,70.0
116.75,73.0
352/3,75.0
118.0,78.0
118.75,75.0
358/3,73.0
120.0,70.0
362/3,68.0
364/3,66.0
124.0,73.0
124.75,70.0
125.0,68.0
376/3,66.0
377/3,68.0
126.0,70.0
379/3,73.0
127.0,73.0
385/3,75.0
129.0,78.0
389/3,80.0
130.0,82.0
391/3,80.0
392/3,78.0
131.0,75.0
395/3,73.0
134.25,78.0
135.0,78.0
136.25,75.0
136.5,73.0
136.75,78.0
137.5,78.0
138.75,75.0
139.0,73.0
418/3,73.0
140.0,73.0
140.25,75.0
422/3,73.0
141.0,70.0
141.25,68.0
141.5,66.0
142.0,68.0
144.5,73.0
145.0,73.0
145.5,70.0
145.75,68.0
146.0,66.0
146.5,68.0
146.75,70.0
147.0,73.0
147.75,73.0
149.0,75.0
449/3,78.0
150.25,80.0
452/3,82.0
151.0,80.0
151.25,78.0
455/3,75.0
152.25,73.0
155.0,78.0
155.5,78.0
157.0,75.0
157.0,73.0
472/3,78.0
158.0,78.0
478/3,75.0
159.75,73.0
160.0,73.0
162.0,73.0
162.5,75.0
163.0,73.0
164.0,82.0
493/3,80.0
165.0,78.0
169.0,78.0
509/3,80.0
511/3,82.0
174.25,80.0
175.0,78.0
175.5,80.0
538/3,82.0
180.0,80.0
542/3,78.0
548/3,78.0
183.25,78.0
184.5,75.0
186.0,73.0
569/3,78.0
190.25,80.0
191.0,82.0
194.75,80.0
586/3,78.0
196.0,80.0
200.0,82.0
602/3,80.0
201.25,78.0
203.25,78.0
204.0,75.0
205.25,73.0
206.5,78.0
258.0,73.0
259.0,75.0
778/3,73.0
260.0,75.0
782/3,78.0
785/3,75.0
262.0,78.0
263.25,70.0
264.25,73.0
264.5,75.0
265.0,78.0
265.75,73.0
805/3,73.0
808/3,75.0
809/3,73.0
270.25,75.0
271.0,78.0
272.0,75.0
272.0,78.0
273.5,73.0
274.5,75.0
274.75,78.0
275.5,70.0
276.0,68.0
278.75,68.0
279.75,70.0
280.0,68.0
842/3,70.0
281.25,73.0
282.0,70.0
848/3,73.0
851/3,70.0
284.0,68.0
284.5,73.0
285.0,70.0
285.75,68.0
286.5,66.0
865/3,63.0
289.0,61.0
290.0,63.0
290.25,66.0
291.0,68.0
875/3,70.0
292.25,73.0
293.0,75.0
293.5,78.0
294.25,75.0
295.0,73.0
295.5,70.0
296.0,68.0
296.75,66.0
898/3,73.0
901/3,75.0
300.5,73.0
301.25,75.0
302.0,78.0
303.0,75.0
303.0,78.0
304.5,70.0
305.5,73.0
305.75,75.0
919/3,78.0
307.0,73.0
309.75,73.0
310.75,75.0
311.0,73.0
935/3,75.0
312.25,78.0
313.25,75.0
313.5,78.0
315.0,73.0
316.0,75.0
316.0,78.0
316.75,70.0
317.5,68.0
320.0,68.0
321.0,70.0
321.25,68.0
322.0,70.0
968/3,73.0
323.25,70.0
324.0,73.0
325.0,70.0
325.0,68.0
325.75,73.0
326.5,70.0
327.0,68.0
327.75,66.0
989/3,63.0
991/3,61.0
331.25,63.0
995/3,66.0
332.25,68.0
333.0,70.0
333.5,73.0
334.0,75.0
335.0,78.0
335.5,75.0
336.0,73.0
336.75,70.0
1012/3,68.0
338.0,66.0
1022/3,73.0
341.5,70.0
342.0,68.0
342.0,66.0
342.5,68.0
342.75,70.0
343.0,73.0
343.75,73.0
345.0,75.0
346.0,78.0
346.5,80.0
346.75,82.0
347.0,80.0
1042/3,78.0
347.75,75.0
1045/3,73.0
351.0,78.0
351.75,78.0
353.0,75.0
353.25,73.0
353.5,78.0
354.25,78.0
355.5,75.0
356.0,73.0
356.25,73.0
357.0,73.0
357.0,75.0
1072/3,73.0
357.75,70.0
358.0,68.0
1075/3,66.0
1076/3,68.0
361.25,73.0
362.0,73.0
362.25,70.0
1088/3,68.0
363.0,66.0
363.25,68.0
363.5,70.0
364.0,73.0
364.5,73.0
365.75,75.0
366.5,78.0
367.0,80.0
1102/3,82.0
367.75,80.0
368.0,78.0
1105/3,75.0
369.0,73.0
1115/3,78.0
372.25,78.0
1121/3,75.0
374.0,73.0
374.25,78.0
375.0,78.0
376.25,75.0
376.5,73.0
376.75,73.0
378.75,73.0
1138/3,75.0
380.0,73.0
1142/3,82.0
381.0,80.0
382.0,78.0
385.75,78.0
386.5,80.0
387.0,82.0
391.0,80.0
1175/3,78.0
392.25,80.0
396.0,82.0
396.75,80.0
1192/3,78.0
1198/3,78.0
400.0,78.0
401.25,75.0
1208/3,73.0
406.5,78.0
407.0,80.0
407.75,82.0
1235/3,80.0
412.25,78.0
413.0,80.0
416.75,82.0
1252/3,80.0
418.0,78.0
420.0,78.0
420.75,75.0
422.0,73.0
423.25,78.0
427.0,78.0
427.75,80.0
1285/3,82.0
432.25,80.0
433.0,78.0
1301/3,80.0
1312/3,82.0
438.0,80.0
438.75,78.0
1322/3,78.0
441.25,78.0
1328/3,75.0
444.0,73.0
447.75,78.0
1345/3,80.0
449.0,82.0
453.0,80.0
453.5,78.0
454.0,80.0
458.0,82.0
1376/3,80.0
1378/3,78.0
461.25,78.0
462.0,75.0
463.25,73.0
464.5,78.0
