beats,note_index
0.0,74.0
0.75,72.0
1.5,70.0
2.25,67.0
3.0,70.0
3.75,72.0
4.25,74.0
6.0,72.0
7.25,74.0
7.5,72.0
8.25,70.0
9.0,69.0
18.0,74.0
18.75,67.0
19.5,70.0
20.25,72.0
21.0,74.0
21.75,72.0
22.25,74.0
23.25,77.0
71/3,79.0
24.0,77.0
26.25,72.0
80/3,74.0
27.0,72.0
35.25,70.0
107/3,72.0
36.0,74.0
36.75,77.0
37.25,79.0
37.5,74.0
38.25,72.0
39.0,74.0
41.25,70.0
125/3,72.0
42.0,74.0
42.75,77.0
43.5,81.0
44.25,77.0
134/3,79.0
45.0,77.0
54.0,75.0
55.5,70.0
56.0,72.0
56.25,70.0
57.0,69.0
58.25,70.0
58.5,72.0
179/3,70.0
60.0,70.0
72.0,79.0
72.75,79.0
73.5,79.0
74.25,75.0
75.0,77.0
75.5,77.0
76.25,79.0
76.5,81.0
77.25,79.0
78.0,77.0
79.5,77.0
80.25,74.0
81.0,74.0
90.0,75.0
90.75,75.0
91.5,75.0
92.25,67.0
93.0,69.0
93.5,69.0
94.25,70.0
94.5,79.0
95.25,77.0
96.0,74.0
97.5,72.0
98.25,70.0
296/3,72.0
99.0,72.0
108.0,79.0
109.25,79.0
109.5,79.0
110.0,81.0
110.25,82.0
111.0,81.0
114.0,81.0
115.25,82.0
115.5,84.0
116.25,81.0
117.0,77.0
117.5,79.0
117.75,77.0
126.0,72.0
127.25,72.0
127.5,72.0
128.0,79.0
386/3,77.0
130.25,77.0
130.5,69.0
131.25,72.0
132.0,70.0
150.0,77.0
150.75,77.0
151.5,74.0
152.25,74.0
153.0,72.0
153.75,70.0
154.5,72.0
155.0,74.0
155.25,79.0
156.0,77.0
165.0,70.0
165.75,72.0
166.5,74.0
167.25,77.0
168.0,79.0
170.25,82.0
171.0,81.0
172.25,82.0
172.5,81.0
173.25,79.0
174.0,77.0
186.0,77.0
186.75,77.0
187.5,74.0
188.25,74.0
189.0,72.0
189.75,70.0
190.5,72.0
191.0,74.0
191.25,79.0
192.0,77.0
201.0,70.0
201.75,72.0
202.5,74.0
203.25,77.0
204.0,79.0
206.25,82.0
207.0,81.0
208.25,82.0
208.5,84.0
209.25,81.0
210.0,82.0
