beats,note_index
0.75,67.0
1.0,69.0
2.25,67.0
8/3,69.0
4.0,67.0
4.5,69.0
5.25,72.0
6.0,74.0
6.75,69.0
7.5,69.0
14.25,74.0
44/3,76.0
15.0,77.0
15.75,77.0
16.5,77.0
17.25,77.0
18.0,77.0
18.75,75.0
19.0,72.0
19.5,75.0
20.25,75.0
24.0,77.0
24.75,74.0
25.5,74.0
26.25,72.0
27.0,72.0
82/3,74.0
27.75,72.0
28.0,72.0
28.5,69.0
29.0,72.0
29.25,74.0
89/3,72.0
33.75,67.0
34.0,69.0
35.25,67.0
107/3,69.0
37.0,69.0
37.5,69.0
116/3,72.0
39.0,74.0
39.75,69.0
40.5,69.0
47.25,74.0
143/3,76.0
48.0,77.0
48.75,77.0
49.5,77.0
50.25,77.0
51.0,77.0
51.75,75.0
52.0,72.0
52.5,75.0
53.25,75.0
57.0,77.0
57.75,74.0
58.5,74.0
59.25,72.0
60.0,72.0
181/3,74.0
60.75,72.0
61.0,72.0
61.5,69.0
62.0,72.0
62.25,74.0
188/3,72.0
66.75,72.0
67.0,74.0
68.25,72.0
206/3,74.0
69.0,72.0
208/3,74.0
70.0,72.0
70.5,74.0
71.25,74.0
215/3,74.0
72.0,74.0
72.75,72.0
73.5,74.0
74.0,74.0
74.25,74.0
224/3,72.0
75.0,74.0
75.75,77.0
76.0,79.0
80.25,72.0
242/3,74.0
81.75,72.0
82.0,74.0
83.25,72.0
251/3,74.0
84.0,77.0
253/3,79.0
84.75,77.0
85.5,77.0
87.0,81.0
262/3,81.0
87.75,81.0
88.0,81.0
88.5,81.0
89.25,77.0
90.0,81.0
90.75,79.0
91.5,79.0
323/3,77.0
108.0,81.0
325/3,79.0
108.75,79.0
109.0,77.0
110.25,81.0
332/3,79.0
111.0,79.0
334/3,77.0
111.75,81.0
112.0,79.0
112.5,79.0
113.25,77.0
341/3,79.0
114.75,72.0
115.0,72.0
115.5,81.0
116.25,79.0
350/3,79.0
117.0,77.0
352/3,74.0
117.75,77.0
118.0,79.0
118.5,77.0
123.75,74.0
124.0,76.0
124.5,77.0
125.25,76.0
377/3,74.0
126.0,74.0
126.75,74.0
127.5,74.0
128.0,76.0
386/3,74.0
129.0,74.0
129.75,72.0
130.5,72.0
131.0,72.0
132.0,65.0
133.5,77.0
134.0,79.0
134.25,81.0
404/3,79.0
135.0,79.0
406/3,77.0
135.75,79.0
140.25,81.0
422/3,79.0
141.0,79.0
424/3,77.0
141.75,81.0
142.0,79.0
142.5,79.0
143.25,77.0
431/3,79.0
144.75,72.0
145.0,72.0
145.5,81.0
146.25,79.0
440/3,79.0
147.0,77.0
442/3,74.0
147.75,77.0
148.5,79.0
149.0,77.0
153.75,74.0
154.0,76.0
154.5,77.0
155.25,76.0
156.0,74.0
156.75,74.0
157.5,76.0
158.25,74.0
159.0,74.0
478/3,72.0
160.0,72.0
160.5,72.0
161.25,72.0
162.0,72.0
162.75,65.0
163.5,77.0
164.0,79.0
164.25,81.0
494/3,79.0
165.0,79.0
166.5,77.0
167.25,77.0
168.0,77.0
186.75,67.0
187.0,69.0
188.25,67.0
566/3,69.0
190.0,67.0
190.5,69.0
575/3,72.0
192.0,74.0
192.75,69.0
193.5,69.0
200.25,74.0
602/3,76.0
201.0,77.0
201.75,77.0
202.5,77.0
203.25,77.0
204.0,77.0
204.75,75.0
205.0,72.0
205.5,75.0
206.25,75.0
210.0,77.0
210.75,74.0
211.5,74.0
212.25,72.0
213.0,72.0
640/3,74.0
213.75,72.0
214.0,72.0
214.5,69.0
215.0,72.0
215.25,74.0
647/3,72.0
219.75,72.0
220.0,74.0
221.25,72.0
665/3,74.0
222.0,72.0
667/3,74.0
223.0,72.0
223.5,74.0
224.25,74.0
674/3,74.0
225.0,74.0
225.75,72.0
226.5,74.0
227.0,74.0
227.25,74.0
683/3,72.0
228.0,74.0
228.75,77.0
229.0,79.0
233.25,72.0
701/3,74.0
234.75,72.0
235.0,74.0
236.25,72.0
710/3,74.0
237.0,77.0
237.75,79.0
238.5,77.0
240.0,81.0
721/3,81.0
240.75,81.0
241.0,81.0
241.5,81.0
242.25,77.0
243.0,81.0
243.75,79.0
244.5,79.0
260.25,81.0
782/3,79.0
261.0,79.0
784/3,77.0
261.75,81.0
262.0,79.0
262.5,79.0
263.25,77.0
791/3,79.0
264.75,72.0
265.0,72.0
265.5,81.0
266.25,79.0
800/3,79.0
267.0,77.0
802/3,74.0
267.75,77.0
268.0,79.0
268.5,77.0
273.75,74.0
274.0,76.0
274.5,77.0
275.25,76.0
827/3,74.0
276.0,74.0
276.75,74.0
277.5,74.0
278.0,76.0
836/3,74.0
279.0,74.0
279.75,72.0
280.5,72.0
281.0,72.0
282.0,65.0
283.5,77.0
284.0,79.0
284.25,81.0
854/3,79.0
285.0,79.0
856/3,77.0
285.75,79.0
290.25,81.0
872/3,79.0
291.0,79.0
874/3,77.0
291.75,81.0
292.0,79.0
292.5,79.0
293.25,77.0
881/3,79.0
294.75,72.0
295.0,72.0
295.5,81.0
296.25,79.0
890/3,79.0
297.0,77.0
892/3,74.0
297.75,77.0
298.5,79.0
