beats,note_index
21.0,64.0
22.0,62.0
23.0,60.0
23.5,59.0
24.75,55.0
26.0,57.0
82/3,64.0
28.0,59.0
32.0,64.0
98/3,62.0
33.25,60.0
34.0,59.0
35.25,55.0
36.0,52.0
41.75,64.0
43.0,62.0
43.75,60.0
133/3,59.0
137/3,55.0
47.0,57.0
48.25,64.0
49.0,59.0
53.0,64.0
53.5,62.0
54.0,60.0
54.75,59.0
56.0,55.0
56.75,52.0
62.0,52.0
188/3,53.0
64.0,62.0
64.25,64.0
194/3,62.0
66.5,59.0
67.0,55.0
68.0,52.0
69.0,60.0
69.5,62.0
69.75,60.0
217/3,57.0
72.75,59.0
73.0,60.0
73.75,59.0
223/3,57.0
75.0,62.0
77.0,60.0
77.25,62.0
78.25,64.0
83.0,52.0
83.5,53.0
84.75,62.0
85.0,64.0
256/3,62.0
262/3,59.0
88.0,57.0
88.75,56.0
90.0,64.0
271/3,65.0
272/3,64.0
93.25,64.0
281/3,62.0
94.0,60.0
96.0,59.0
96.25,60.0
96.5,62.0
98.0,59.0
98.5,57.0
99.0,57.0
313/3,69.0
317/3,69.0
106.25,69.0
107.0,67.0
109.0,64.0
109.25,62.0
329/3,64.0
111.0,64.0
111.5,64.0
112.0,62.0
114.0,60.0
114.5,62.0
114.75,64.0
116.0,62.0
116.75,60.0
352/3,62.0
358/3,67.0
120.0,64.0
362/3,64.0
125.25,69.0
126.5,69.0
127.0,69.0
128.0,67.0
129.75,64.0
130.0,62.0
391/3,64.0
131.75,64.0
397/3,64.0
133.0,62.0
135.0,60.0
406/3,62.0
407/3,64.0
137.0,62.0
413/3,60.0
138.25,62.0
140.25,59.0
141.5,57.0
146.0,64.0
442/3,62.0
148.0,60.0
148.75,59.0
150.0,55.0
151.25,57.0
458/3,64.0
153.25,59.0
157.0,64.0
158.0,62.0
158.5,60.0
159.0,59.0
481/3,55.0
161.0,52.0
167.0,64.0
168.25,62.0
169.0,60.0
509/3,59.0
171.0,55.0
172.0,57.0
173.5,64.0
174.0,59.0
178.0,64.0
178.75,62.0
538/3,60.0
180.0,59.0
181.25,55.0
182.0,52.0
187.0,52.0
188.0,53.0
189.0,62.0
189.5,64.0
189.75,62.0
191.75,59.0
577/3,55.0
193.0,52.0
583/3,60.0
584/3,62.0
195.0,60.0
593/3,57.0
198.0,59.0
198.25,60.0
199.0,59.0
599/3,57.0
200.25,62.0
202.0,60.0
202.5,62.0
203.5,64.0
208.0,52.0
208.75,53.0
210.0,62.0
631/3,64.0
632/3,62.0
638/3,59.0
213.25,57.0
214.0,56.0
215.25,64.0
215.5,65.0
216.0,64.0
218.5,64.0
218.75,62.0
219.0,60.0
221.0,59.0
664/3,60.0
221.75,62.0
223.0,59.0
223.75,57.0
673/3,57.0
689/3,69.0
231.0,69.0
231.5,69.0
232.0,67.0
234.0,64.0
234.5,62.0
234.75,64.0
236.0,64.0
236.75,64.0
712/3,62.0
718/3,60.0
719/3,62.0
240.0,64.0
241.25,62.0
242.0,60.0
728/3,62.0
734/3,67.0
245.25,64.0
246.0,64.0
751/3,69.0
251.75,69.0
757/3,69.0
253.0,67.0
255.0,64.0
766/3,62.0
767/3,64.0
257.0,64.0
773/3,64.0
258.25,62.0
260.25,60.0
260.5,62.0
261.0,64.0
262.0,62.0
263.0,60.0
263.5,62.0
796/3,59.0
266.75,57.0
271.25,64.0
818/3,62.0
273.25,60.0
274.0,62.0
275.25,59.0
277.0,57.0
281.75,69.0
283.0,69.0
283.75,69.0
853/3,67.0
286.25,64.0
860/3,62.0
287.0,64.0
288.25,64.0
289.0,64.0
869/3,62.0
291.5,60.0
292.0,62.0
292.0,64.0
293.5,62.0
294.0,60.0
294.75,62.0
296.0,67.0
296.75,64.0
892/3,64.0
908/3,69.0
304.0,69.0
914/3,69.0
305.25,67.0
307.0,64.0
307.5,62.0
308.0,64.0
309.0,64.0
309.75,64.0
931/3,62.0
937/3,60.0
312.75,62.0
313.0,64.0
943/3,62.0
315.0,60.0
947/3,62.0
953/3,57.0
318.0,59.0
318.25,57.0
323.5,69.0
324.75,69.0
976/3,69.0
326.0,67.0
328.0,64.0
985/3,62.0
328.75,64.0
330.0,64.0
992/3,64.0
331.25,62.0
333.25,60.0
1001/3,62.0
334.0,64.0
335.25,62.0
336.0,60.0
336.5,62.0
338.0,67.0
338.5,64.0
339.0,64.0
1033/3,69.0
1037/3,69.0
346.25,69.0
347.0,67.0
349.0,64.0
349.25,62.0
1049/3,64.0
351.0,64.0
351.5,64.0
352.0,62.0
354.0,60.0
354.5,62.0
354.75,64.0
356.0,62.0
356.75,60.0
1072/3,62.0
1078/3,57.0
1079/3,59.0
360.0,57.0
365.25,57.0
369.75,60.0
370.0,62.0
1111/3,64.0
371.75,62.0
1117/3,60.0
373.0,62.0
1123/3,67.0
1127/3,69.0
