beats,note_index
2.75,59.0
10/3,59.0
3.75,57.0
20/3,57.0
7.25,57.0
23/3,55.0
8.0,52.0
10.5,55.0
11.0,55.0
11.5,57.0
37/3,57.0
40/3,57.0
13.75,55.0
14.25,55.0
15.25,59.0
22.0,59.0
67/3,59.0
22.75,57.0
25.75,57.0
26.25,59.0
80/3,55.0
27.25,52.0
29.5,55.0
30.0,55.0
30.5,57.0
31.5,57.0
32.0,57.0
97/3,57.0
32.75,55.0
100/3,55.0
34.25,55.0
41.0,59.0
41.5,59.0
42.0,57.0
44.75,57.0
45.25,57.0
45.75,55.0
46.25,52.0
48.5,55.0
49.0,55.0
49.5,57.0
50.5,57.0
51.5,57.0
52.0,55.0
157/3,55.0
160/3,59.0
60.0,59.0
60.5,59.0
61.0,57.0
63.75,57.0
64.25,59.0
64.75,55.0
65.25,52.0
203/3,55.0
68.0,55.0
68.5,57.0
69.5,57.0
70.5,57.0
71.0,55.0
71.5,55.0
217/3,55.0
81.0,59.0
81.5,57.0
82.0,59.0
247/3,57.0
82.75,59.0
250/3,57.0
83.75,55.0
84.25,52.0
84.75,52.0
260/3,55.0
87.25,55.0
263/3,57.0
88.5,57.0
89.0,57.0
89.5,57.0
90.0,55.0
90.5,55.0
91.5,57.0
100.0,59.0
100.5,57.0
101.0,59.0
101.5,57.0
102.0,57.0
102.75,55.0
310/3,52.0
103.75,52.0
106.25,59.0
320/3,52.0
109.5,55.0
110.0,55.0
110.5,57.0
111.5,57.0
112.0,57.0
337/3,57.0
340/3,57.0
117.25,55.0
353/3,57.0
118.0,57.0
130.5,62.0
131.0,62.0
131.5,62.0
397/3,59.0
400/3,62.0
137.25,67.0
413/3,64.0
138.0,67.0
138.5,64.0
139.0,64.0
140.0,59.0
140.5,62.0
141.0,62.0
148.5,67.0
149.0,64.0
149.5,67.0
150.0,64.0
150.5,64.0
151.5,59.0
152.0,57.0
457/3,57.0
157.25,55.0
473/3,55.0
158.0,55.0
159.0,55.0
159.5,57.0
160.0,57.0
168.5,62.0
169.0,62.0
169.5,62.0
170.5,59.0
171.5,62.0
174.75,59.0
175.25,67.0
175.75,64.0
176.25,67.0
530/3,64.0
177.25,64.0
178.0,59.0
178.5,62.0
179.0,62.0
547/3,59.0
182.75,67.0
550/3,64.0
183.75,67.0
184.25,64.0
184.75,64.0
185.75,59.0
186.25,57.0
560/3,57.0
191.0,55.0
191.5,55.0
192.0,55.0
577/3,55.0
580/3,55.0
193.75,57.0
194.25,57.0
200.0,52.0
201.0,52.0
201.5,55.0
202.0,55.0
