beats,note_index
5.0,65.0
8.5,65.0
9.25,65.0
9.75,60.0
13.5,62.0
14.0,64.0
44/3,65.0
46/3,64.0
16.0,62.0
16.5,60.0
17.25,58.0
17.75,58.0
19.0,60.0
88/3,65.0
33.0,65.0
101/3,65.0
34.25,60.0
38.0,62.0
38.5,64.0
39.25,65.0
39.75,64.0
121/3,62.0
41.0,60.0
125/3,58.0
42.25,58.0
43.5,60.0
51.5,69.0
52.0,67.0
158/3,67.0
53.25,65.0
54.0,67.0
54.75,65.0
57.0,62.0
57.5,65.0
58.25,67.0
58.75,69.0
178/3,69.0
60.0,67.0
182/3,65.0
68.0,62.0
69.25,65.0
69.75,65.0
211/3,67.0
71.0,67.0
215/3,65.0
72.75,65.0
74.0,65.0
224/3,65.0
226/3,65.0
76.0,65.0
76.5,65.0
77.25,62.0
77.75,60.0
84.0,65.0
84.5,67.0
85.0,65.0
259/3,70.0
87.0,72.0
87.5,70.0
88.75,70.0
268/3,70.0
90.0,70.0
272/3,70.0
91.25,69.0
91.75,67.0
92.5,65.0
98.0,69.0
99.25,67.0
99.75,65.0
301/3,67.0
305/3,62.0
102.25,60.0
104.0,65.0
314/3,62.0
316/3,65.0
106.0,65.0
106.5,65.0
107.25,67.0
107.75,69.0
109.0,67.0
329/3,65.0
110.25,67.0
111.5,62.0
112.0,60.0
114.0,65.0
114.5,62.0
115.0,74.0
115.75,72.0
349/3,69.0
117.0,67.0
122.5,69.0
371/3,67.0
124.25,65.0
125.0,67.0
126.0,62.0
126.75,60.0
128.5,65.0
129.25,65.0
129.75,65.0
391/3,65.0
131.0,69.0
395/3,67.0
132.75,62.0
133.5,65.0
134.0,67.0
404/3,65.0
406/3,67.0
136.0,69.0
136.5,65.0
137.75,62.0
415/3,65.0
139.0,67.0
419/3,69.0
140.25,65.0
140.75,62.0
141.5,60.0
147.5,65.0
148.25,65.0
148.75,65.0
448/3,65.0
150.0,67.0
452/3,69.0
151.25,65.0
151.75,70.0
152.5,70.0
153.0,70.0
461/3,70.0
154.25,72.0
155.0,69.0
155.5,69.0
156.0,65.0
485/3,65.0
496/3,65.0
166.0,65.0
166.5,64.0
505/3,60.0
170.25,62.0
170.75,64.0
171.5,65.0
172.0,64.0
518/3,62.0
173.25,60.0
174.0,58.0
174.5,58.0
175.75,60.0
186.0,65.0
189.25,65.0
571/3,67.0
191.0,64.0
192.75,60.0
584/3,62.0
586/3,64.0
196.0,65.0
196.5,64.0
197.25,62.0
197.75,60.0
595/3,58.0
199.0,58.0
200.25,60.0
208.25,69.0
208.75,67.0
628/3,67.0
210.0,65.0
632/3,67.0
211.5,65.0
641/3,62.0
214.25,65.0
215.0,67.0
215.5,67.0
216.0,72.0
216.75,69.0
652/3,65.0
674/3,62.0
226.0,65.0
226.5,65.0
227.25,67.0
227.75,67.0
685/3,65.0
689/3,65.0
230.75,65.0
231.5,65.0
232.0,65.0
698/3,65.0
233.25,65.0
234.0,62.0
234.5,60.0
722/3,65.0
241.25,67.0
241.75,65.0
243.0,70.0
731/3,72.0
244.25,70.0
245.0,70.0
245.5,70.0
246.0,70.0
246.75,70.0
742/3,72.0
248.0,70.0
248.5,67.0
249.25,65.0
764/3,69.0
256.0,67.0
256.5,65.0
257.25,67.0
775/3,62.0
259.0,60.0
260.75,65.0
261.5,62.0
262.0,65.0
788/3,65.0
263.25,65.0
264.0,67.0
264.5,69.0
265.75,67.0
799/3,65.0
267.0,67.0
268.25,62.0
268.75,60.0
812/3,65.0
271.25,62.0
271.75,74.0
272.5,72.0
273.0,69.0
821/3,67.0
279.25,69.0
841/3,67.0
281.0,65.0
845/3,67.0
282.75,62.0
283.5,60.0
856/3,65.0
286.0,65.0
286.5,65.0
287.25,65.0
287.75,69.0
865/3,67.0
869/3,62.0
290.25,65.0
290.75,67.0
291.5,65.0
292.0,67.0
878/3,69.0
293.25,65.0
294.5,62.0
295.0,65.0
295.75,67.0
889/3,69.0
297.0,65.0
297.5,62.0
298.25,60.0
304.25,65.0
305.0,65.0
305.5,65.0
306.0,65.0
306.75,67.0
922/3,69.0
308.0,65.0
308.5,70.0
309.25,70.0
309.75,70.0
931/3,70.0
311.0,72.0
935/3,69.0
312.25,69.0
312.75,65.0
320.75,69.0
321.5,72.0
322.0,69.0
968/3,65.0
323.25,67.0
324.5,65.0
979/3,62.0
327.0,65.0
327.5,67.0
328.25,67.0
328.75,69.0
988/3,69.0
330.0,65.0
1012/3,62.0
338.5,65.0
339.25,65.0
339.75,67.0
1021/3,67.0
341.0,65.0
342.25,65.0
343.5,65.0
344.0,65.0
1034/3,65.0
1036/3,65.0
346.0,65.0
346.5,62.0
347.25,60.0
353.25,60.0
354.0,60.0
354.5,60.0
355.75,60.0
1069/3,60.0
357.0,60.0
358.25,70.0
358.5,70.0
358.75,70.0
1078/3,70.0
360.0,72.0
1082/3,69.0
361.25,67.0
361.75,65.0
1102/3,69.0
368.5,67.0
369.25,65.0
369.75,67.0
371.0,62.0
1115/3,60.0
373.5,65.0
374.0,62.0
1124/3,65.0
1126/3,65.0
376.0,65.0
376.5,67.0
377.25,69.0
1135/3,67.0
379.0,65.0
1139/3,67.0
380.75,62.0
381.5,60.0
383.25,65.0
384.0,62.0
384.5,74.0
385.0,72.0
385.75,69.0
1159/3,67.0
391.75,69.0
393.0,67.0
1181/3,65.0
394.25,67.0
395.5,62.0
396.0,60.0
398.0,65.0
398.5,65.0
399.25,65.0
399.75,65.0
1201/3,69.0
401.0,67.0
402.25,62.0
402.75,65.0
403.5,67.0
404.0,65.0
1214/3,67.0
1216/3,69.0
406.0,65.0
407.25,62.0
407.75,65.0
1225/3,67.0
409.0,69.0
1229/3,65.0
410.25,62.0
410.75,60.0
417.0,65.0
417.5,65.0
418.25,65.0
418.75,65.0
1258/3,67.0
420.0,69.0
1262/3,65.0
421.25,70.0
421.75,70.0
422.5,70.0
423.0,70.0
1271/3,72.0
424.25,72.0
425.0,74.0
425.5,72.0
442.0,65.0
1328/3,65.0
443.25,65.0
444.0,65.0
444.5,69.0
445.0,65.0
451.75,65.0
452.5,62.0
453.0,74.0
454.0,72.0
455.0,69.0
456.0,67.0
1372/3,65.0
458.5,67.0
459.0,69.0
466.5,65.0
467.25,65.0
467.75,65.0
1405/3,65.0
469.0,69.0
1409/3,67.0
470.75,62.0
471.5,65.0
472.0,67.0
1418/3,65.0
473.25,67.0
474.0,69.0
474.5,65.0
475.75,62.0
1429/3,65.0
