beats,note_index
127/3,76.0
43.5,81.0
44.75,81.0
46.0,76.0
47.0,79.0
48.25,81.0
49.0,79.0
148/3,81.0
51.75,81.0
53.0,76.0
54.0,79.0
55.25,81.0
56.0,79.0
56.5,76.0
61.0,69.0
187/3,74.0
63.5,74.0
64.75,69.0
66.0,72.0
67.0,74.0
203/3,72.0
68.25,74.0
212/3,74.0
71.75,69.0
73.0,72.0
74.0,74.0
74.75,72.0
75.25,69.0
80.0,76.0
81.0,81.0
247/3,81.0
83.5,76.0
84.75,79.0
86.0,81.0
86.5,79.0
87.0,81.0
268/3,81.0
272/3,76.0
91.75,79.0
93.0,81.0
93.5,79.0
94.0,76.0
99.0,69.0
100.0,74.0
101.0,74.0
307/3,69.0
103.5,72.0
104.75,74.0
105.25,72.0
106.0,74.0
107.0,72.0
323/3,74.0
108.25,76.0
328/3,81.0
332/3,83.0
111.0,81.0
111.75,79.0
337/3,79.0
113.0,81.0
116.5,81.0
117.0,83.0
353/3,84.0
119.0,83.0
358/3,81.0
120.0,79.0
121.0,76.0
367/3,81.0
126.0,76.0
126.5,79.0
127.0,81.0
128.25,84.0
388/3,83.0
130.0,81.0
392/3,79.0
131.0,81.0
131.5,79.0
131.75,76.0
135.25,81.0
136.0,83.0
136.5,84.0
413/3,83.0
138.25,81.0
139.0,79.0
140.0,76.0
141.0,81.0
144.75,76.0
145.25,79.0
146.0,81.0
147.0,84.0
148.25,84.0
448/3,83.0
150.0,81.0
452/3,83.0
159.0,76.0
160.0,84.0
161.0,83.0
161.75,81.0
487/3,79.0
163.5,76.0
164.75,81.0
166.0,79.0
166.5,77.0
167.0,76.0
168.25,72.0
169.0,74.0
508/3,76.0
512/3,81.0
171.75,79.0
173.0,81.0
173.5,79.0
174.0,81.0
533/3,76.0
179.0,84.0
180.0,83.0
542/3,81.0
181.0,79.0
547/3,76.0
183.5,81.0
184.75,79.0
185.25,77.0
186.0,76.0
187.0,72.0
563/3,74.0
188.25,76.0
568/3,81.0
572/3,79.0
191.75,81.0
577/3,79.0
193.0,81.0
235.25,76.0
236.5,81.0
713/3,81.0
239.0,76.0
240.0,79.0
241.0,81.0
241.75,79.0
727/3,81.0
244.75,81.0
246.0,76.0
247.0,79.0
248.25,81.0
249.0,79.0
748/3,76.0
254.0,69.0
255.25,74.0
256.5,74.0
773/3,69.0
259.0,72.0
260.0,74.0
782/3,72.0
261.0,74.0
787/3,72.0
263.0,74.0
263.5,76.0
264.75,81.0
266.0,83.0
266.5,81.0
267.0,79.0
803/3,79.0
268.25,81.0
271.75,81.0
817/3,83.0
273.0,84.0
274.0,83.0
274.75,81.0
275.25,79.0
276.5,76.0
833/3,81.0
281.0,76.0
281.75,79.0
847/3,81.0
283.5,84.0
284.75,83.0
285.25,81.0
286.0,79.0
286.5,81.0
286.75,79.0
287.0,76.0
872/3,81.0
291.0,83.0
291.75,84.0
293.0,83.0
293.5,81.0
294.0,79.0
295.25,76.0
296.5,81.0
300.0,76.0
902/3,79.0
301.0,81.0
907/3,84.0
303.5,84.0
304.75,83.0
305.25,81.0
306.0,83.0
314.0,76.0
315.25,84.0
316.5,83.0
317.0,81.0
953/3,79.0
319.0,76.0
320.0,81.0
321.0,79.0
321.75,77.0
967/3,76.0
323.5,72.0
324.0,74.0
324.75,76.0
326.0,81.0
327.0,79.0
328.25,81.0
329.0,79.0
988/3,81.0
333.0,76.0
334.0,84.0
335.25,83.0
336.0,81.0
336.5,79.0
1013/3,76.0
339.0,81.0
340.0,79.0
1022/3,77.0
341.0,76.0
1027/3,72.0
343.0,74.0
343.5,76.0
344.75,84.0
346.0,83.0
347.0,81.0
1043/3,79.0
348.25,81.0
1112/3,81.0
371.0,83.0
371.75,84.0
373.0,83.0
373.5,81.0
374.0,79.0
375.25,76.0
376.5,81.0
380.0,76.0
1142/3,79.0
381.0,81.0
1147/3,84.0
383.5,83.0
384.0,81.0
384.75,79.0
385.25,81.0
1157/3,79.0
386.0,76.0
1168/3,81.0
390.0,83.0
1172/3,84.0
391.75,83.0
1177/3,81.0
393.0,79.0
394.0,76.0
395.25,81.0
399.0,76.0
1198/3,79.0
400.0,81.0
401.0,84.0
1207/3,84.0
403.5,83.0
404.0,81.0
404.75,83.0
419.0,85.0
420.0,84.0
1262/3,82.0
421.0,80.0
1267/3,77.0
423.5,82.0
424.75,80.0
425.25,78.0
426.0,77.0
427.0,73.0
1283/3,75.0
428.25,77.0
1288/3,82.0
1292/3,80.0
431.75,82.0
1297/3,80.0
433.0,82.0
436.5,77.0
1313/3,85.0
439.0,84.0
1318/3,82.0
440.0,80.0
441.0,77.0
1327/3,82.0
443.5,80.0
444.0,78.0
444.75,77.0
446.0,73.0
446.5,75.0
447.0,77.0
448.25,82.0
1348/3,80.0
1352/3,82.0
451.0,80.0
451.75,82.0
455.25,77.0
456.5,85.0
1373/3,84.0
458.25,82.0
459.0,80.0
460.0,77.0
461.0,82.0
1387/3,80.0
463.0,78.0
463.5,77.0
464.75,73.0
465.25,75.0
466.0,77.0
467.0,85.0
468.25,84.0
1408/3,82.0
470.0,80.0
1412/3,82.0
