beats,note_index
0.0,67.0
1.0,67.0
1.5,65.0
2.0,67.0
3.0,67.0
10/3,65.0
3.75,67.0
11.5,60.0
12.0,67.0
12.5,65.0
13.0,65.0
13.5,65.0
14.0,65.0
43/3,65.0
46/3,62.0
15.75,63.0
16.75,62.0
17.25,60.0
25.0,72.0
26.0,72.0
79/3,70.0
27.0,72.0
27.75,67.0
85/3,70.0
29.25,65.0
37.5,63.0
38.0,65.0
115/3,67.0
118/3,68.0
121/3,67.0
41.25,65.0
41.75,67.0
50.0,67.0
51.0,70.0
154/3,67.0
157/3,65.0
60.5,67.0
61.5,70.0
62.0,67.0
63.0,65.0
71.0,63.0
71.5,62.0
72.5,60.0
242/3,67.0
245/3,67.0
82.0,65.0
82.5,67.0
83.5,67.0
84.0,65.0
84.5,67.0
92.25,60.0
278/3,67.0
93.0,65.0
94.0,65.0
94.5,65.0
95.0,65.0
96.0,62.0
96.5,63.0
97.5,60.0
105.0,60.0
317/3,72.0
106.5,72.0
107.0,70.0
107.5,72.0
108.5,67.0
109.0,70.0
110.0,65.0
118.0,63.0
118.5,65.0
119.0,67.0
120.0,68.0
121.0,67.0
122.0,65.0
367/3,67.0
130.0,55.0
130.5,67.0
131.5,70.0
132.0,67.0
133.0,65.0
422/3,55.0
141.0,67.0
142.0,70.0
142.5,67.0
143.5,65.0
455/3,63.0
152.25,62.0
153.0,60.0
167.0,67.0
168.0,70.0
169.0,72.0
170.0,70.0
511/3,68.0
171.75,67.0
517/3,67.0
173.25,65.0
181.5,67.0
182.0,68.0
547/3,70.0
550/3,67.0
183.75,65.0
184.75,67.0
185.75,65.0
186.75,64.0
195.0,63.0
586/3,65.0
195.75,67.0
589/3,68.0
197.25,67.0
197.75,63.0
198.75,60.0
619/3,68.0
622/3,67.0
207.75,63.0
208.75,65.0
210.25,65.0
211.25,67.0
635/3,67.0
219.75,67.0
220.75,70.0
221.75,72.0
222.75,70.0
223.25,68.0
674/3,67.0
225.0,67.0
226.0,65.0
233.75,67.0
234.25,67.0
234.75,68.0
235.25,70.0
236.25,67.0
710/3,65.0
713/3,67.0
238.5,65.0
239.5,64.0
743/3,65.0
248.25,65.0
746/3,67.0
249.0,68.0
250.0,67.0
250.5,63.0
251.5,60.0
259.25,68.0
260.25,67.0
782/3,63.0
785/3,65.0
263.0,65.0
264.0,67.0
264.5,67.0
818/3,67.0
821/3,70.0
274.5,72.0
275.5,70.0
276.0,68.0
277.5,67.0
278.0,67.0
279.0,65.0
286.5,67.0
287.0,67.0
287.5,68.0
288.0,71.0
289.0,67.0
289.5,65.0
871/3,67.0
874/3,65.0
877/3,63.0
300.5,65.0
301.0,65.0
301.5,67.0
302.0,68.0
303.0,67.0
910/3,63.0
913/3,60.0
312.0,68.0
313.0,67.0
313.5,63.0
943/3,65.0
315.75,65.0
316.75,63.0
317.25,63.0
