beats,note_index
0.0,80.0
0.5,82.0
1.0,84.0
2.0,75.0
2.5,84.0
3.0,82.0
4.0,75.0
4.5,82.0
5.0,80.0
6.0,72.0
6.5,80.0
7.0,79.0
8.0,75.0
9.0,77.0
10.5,84.0
11.0,82.0
11.5,80.0
12.0,79.0
12.5,82.0
13.0,80.0
16.0,68.0
16.5,70.0
17.0,72.0
18.0,72.0
19.0,70.0
20.0,72.0
21.0,70.0
21.5,68.0
22.0,67.0
22.5,65.0
24.0,60.0
24.5,65.0
25.0,63.0
26.5,65.0
27.0,67.0
28.0,65.0
28.5,63.0
29.0,65.0
31.0,68.0
31.5,67.0
32.0,65.0
32.5,67.0
33.0,65.0
38.5,58.0
39.0,68.0
39.5,67.0
40.0,65.0
40.5,67.0
41.0,65.0
48.0,68.0
48.5,70.0
49.0,72.0
50.0,72.0
51.0,70.0
52.0,72.0
53.0,70.0
53.5,72.0
54.0,75.0
54.5,68.0
56.5,72.0
57.0,70.0
58.0,70.0
59.0,70.0
179/3,68.0
181/3,67.0
61.0,68.0
62.5,68.0
63.0,68.0
63.5,67.0
64.0,65.0
64.5,67.0
65.0,68.0
65.5,65.0
70.5,58.0
71.0,68.0
71.5,67.0
72.0,65.0
72.5,67.0
73.0,65.0
82.5,63.0
83.0,72.0
84.0,70.0
84.5,68.0
85.0,70.0
86.0,72.0
86.5,70.0
87.5,63.0
89.5,68.0
90.0,65.0
90.5,67.0
91.0,68.0
91.5,77.0
92.0,75.0
92.5,68.0
93.0,72.0
95.5,72.0
96.0,70.0
96.5,72.0
97.0,73.0
101.0,70.0
102.5,72.0
104.0,73.0
105.0,72.0
109.0,64.0
110.5,68.0
111.0,70.0
111.5,75.0
112.5,72.0
114.5,72.0
115.5,73.0
116.0,75.0
116.5,77.0
117.0,70.0
118.5,70.0
119.5,73.0
120.0,72.0
120.5,70.0
121.0,68.0
122.5,60.0
123.5,70.0
124.0,68.0
124.5,67.0
125.0,67.0
126.0,65.0
127.5,67.0
128.0,67.0
128.5,65.0
129.0,67.0
130.0,73.0
130.5,72.0
131.0,70.0
131.5,68.0
132.0,67.0
133.0,68.0
135.5,68.0
136.0,70.0
136.5,72.0
137.0,77.0
138.5,72.0
139.0,73.0
140.0,75.0
140.5,72.0
141.5,70.0
142.5,68.0
143.0,70.0
143.5,75.0
145.0,72.0
146.5,72.0
147.5,73.0
148.0,75.0
148.5,77.0
149.0,70.0
150.5,70.0
151.5,73.0
152.0,72.0
152.5,70.0
153.0,68.0
154.5,60.0
155.5,70.0
156.0,68.0
156.5,67.0
157.0,67.0
158.0,65.0
159.5,67.0
160.0,67.0
160.5,65.0
161.0,67.0
162.0,73.0
162.5,72.0
163.0,70.0
164.0,72.0
164.5,70.0
165.5,68.0
167.5,68.0
168.0,70.0
168.5,72.0
169.0,77.0
170.5,75.0
