beats,note_index
0.0,67.0
8/3,67.0
10/3,64.0
11/3,60.0
4.0,67.0
20/3,67.0
22/3,64.0
23/3,60.0
8.0,65.0
26/3,64.0
28/3,62.0
10.0,60.0
32/3,62.0
34/3,64.0
12.0,55.0
52/3,67.0
20.0,67.0
62/3,64.0
21.0,60.0
64/3,67.0
24.0,67.0
74/3,64.0
25.0,60.0
76/3,65.0
26.0,64.0
80/3,62.0
82/3,60.0
28.0,62.0
86/3,64.0
88/3,62.0
104/3,69.0
112/3,69.0
38.0,65.0
115/3,60.0
116/3,69.0
124/3,69.0
42.0,65.0
127/3,60.0
128/3,69.0
136/3,69.0
46.0,65.0
139/3,69.0
140/3,67.0
52.0,62.0
158/3,62.0
54.0,62.0
164/3,62.0
56.0,67.0
170/3,67.0
58.0,67.0
176/3,67.0
188/3,62.0
190/3,62.0
64.0,62.0
194/3,62.0
196/3,62.0
66.0,62.0
200/3,66.0
202/3,66.0
68.0,66.0
206/3,66.0
208/3,66.0
70.0,66.0
220/3,67.0
74.0,67.0
224/3,67.0
226/3,67.0
76.0,67.0
230/3,67.0
232/3,62.0
78.0,72.0
250/3,72.0
254/3,69.0
85.0,67.0
256/3,67.0
272/3,60.0
274/3,62.0
92.0,60.0
278/3,67.0
280/3,64.0
94.0,60.0
284/3,55.0
286/3,65.0
287/3,65.0
96.0,64.0
289/3,62.0
290/3,62.0
304/3,60.0
102.0,62.0
308/3,60.0
310/3,67.0
104.0,64.0
314/3,60.0
316/3,55.0
106.0,65.0
319/3,65.0
320/3,64.0
107.0,62.0
322/3,60.0
112.0,65.0
338/3,69.0
340/3,65.0
114.0,72.0
344/3,69.0
346/3,65.0
116.0,65.0
350/3,72.0
352/3,69.0
353/3,65.0
118.0,67.0
368/3,65.0
370/3,69.0
124.0,65.0
374/3,72.0
376/3,69.0
126.0,65.0
380/3,65.0
382/3,72.0
128.0,69.0
385/3,65.0
386/3,67.0
400/3,72.0
136.0,72.0
410/3,74.0
137.0,72.0
412/3,67.0
144.0,70.0
434/3,69.0
436/3,67.0
146.0,70.0
440/3,69.0
442/3,67.0
148.0,70.0
446/3,69.0
448/3,67.0
150.0,70.0
452/3,69.0
152.0,67.0
476/3,72.0
484/3,72.0
162.0,74.0
487/3,72.0
488/3,67.0
508/3,70.0
170.0,69.0
512/3,67.0
514/3,70.0
172.0,69.0
518/3,67.0
520/3,70.0
174.0,69.0
524/3,67.0
526/3,70.0
176.0,69.0
177.0,67.0
532/3,70.0
178.0,70.0
542/3,74.0
181.0,72.0
544/3,72.0
584/3,67.0
592/3,67.0
198.0,64.0
595/3,60.0
596/3,67.0
604/3,67.0
202.0,64.0
607/3,60.0
608/3,65.0
610/3,64.0
204.0,62.0
614/3,60.0
616/3,62.0
206.0,64.0
620/3,55.0
212.0,67.0
644/3,67.0
646/3,64.0
647/3,60.0
216.0,67.0
656/3,67.0
658/3,64.0
659/3,60.0
220.0,65.0
662/3,64.0
664/3,62.0
222.0,60.0
668/3,62.0
670/3,64.0
224.0,62.0
688/3,69.0
232.0,69.0
698/3,65.0
233.0,60.0
700/3,69.0
236.0,69.0
710/3,65.0
237.0,60.0
712/3,69.0
240.0,69.0
722/3,65.0
241.0,69.0
724/3,67.0
740/3,62.0
742/3,62.0
746/3,62.0
748/3,62.0
752/3,67.0
754/3,67.0
758/3,67.0
760/3,67.0
772/3,62.0
258.0,62.0
776/3,62.0
778/3,62.0
260.0,62.0
782/3,62.0
784/3,66.0
262.0,66.0
788/3,66.0
790/3,66.0
264.0,66.0
794/3,66.0
268.0,67.0
806/3,67.0
808/3,67.0
270.0,67.0
812/3,67.0
814/3,67.0
272.0,62.0
818/3,72.0
278.0,72.0
838/3,69.0
839/3,67.0
280.0,67.0
856/3,60.0
286.0,62.0
860/3,60.0
862/3,67.0
288.0,64.0
866/3,60.0
868/3,55.0
290.0,65.0
871/3,65.0
872/3,64.0
291.0,62.0
874/3,62.0
296.0,60.0
890/3,62.0
892/3,60.0
298.0,67.0
896/3,64.0
898/3,60.0
300.0,55.0
902/3,65.0
301.0,65.0
904/3,64.0
905/3,62.0
302.0,60.0
920/3,65.0
922/3,69.0
308.0,65.0
926/3,72.0
928/3,69.0
310.0,65.0
932/3,65.0
934/3,72.0
312.0,69.0
937/3,65.0
938/3,67.0
952/3,65.0
318.0,69.0
956/3,65.0
958/3,72.0
320.0,69.0
962/3,65.0
964/3,65.0
322.0,72.0
968/3,69.0
323.0,65.0
970/3,67.0
328.0,72.0
992/3,72.0
994/3,74.0
995/3,72.0
332.0,67.0
1016/3,70.0
1018/3,69.0
340.0,67.0
1022/3,70.0
1024/3,69.0
342.0,67.0
1028/3,70.0
1030/3,69.0
344.0,67.0
1034/3,70.0
1036/3,69.0
1040/3,67.0
1060/3,72.0
356.0,72.0
1070/3,74.0
357.0,72.0
1072/3,67.0
364.0,70.0
1094/3,69.0
1096/3,67.0
366.0,70.0
1100/3,69.0
1102/3,67.0
368.0,70.0
1106/3,69.0
1108/3,67.0
370.0,70.0
1112/3,69.0
1115/3,67.0
372.0,70.0
1118/3,70.0
1126/3,74.0
1127/3,72.0
376.0,72.0
1168/3,72.0
392.0,72.0
1178/3,74.0
393.0,72.0
1180/3,67.0
400.0,70.0
1202/3,69.0
1204/3,67.0
402.0,70.0
1208/3,69.0
1210/3,67.0
404.0,70.0
1214/3,69.0
1216/3,67.0
406.0,70.0
1220/3,69.0
408.0,67.0
1244/3,72.0
1252/3,72.0
418.0,74.0
1255/3,72.0
1256/3,67.0
1276/3,70.0
426.0,69.0
1280/3,67.0
1282/3,70.0
428.0,69.0
1286/3,67.0
1288/3,70.0
430.0,69.0
1292/3,67.0
1294/3,70.0
432.0,69.0
433.0,67.0
1300/3,70.0
434.0,70.0
1312/3,67.0
1316/3,72.0
1318/3,74.0
1342/3,72.0
