beats,note_index
73.0,68.0
75.0,70.0
227/3,72.0
76.25,75.0
233/3,72.0
78.25,70.0
236/3,68.0
79.0,68.0
83.5,72.0
256/3,75.0
86.0,77.0
86.75,80.0
88.0,77.0
88.75,77.0
89.0,75.0
268/3,75.0
94.0,77.0
96.0,80.0
96.5,80.0
97.0,82.0
98.5,80.0
98.75,82.0
99.0,80.0
99.5,77.0
99.75,77.0
103.0,75.0
103.75,77.0
313/3,75.0
105.0,75.0
106.25,72.0
107.0,72.0
108.0,68.0
108.25,70.0
109.0,72.0
109.25,70.0
110.25,70.0
114.75,68.0
346/3,68.0
116.75,70.0
352/3,72.0
118.0,75.0
358/3,72.0
120.0,70.0
362/3,68.0
125.25,72.0
126.0,72.0
127.0,75.0
128.0,77.0
128.5,80.0
129.75,77.0
391/3,77.0
130.75,75.0
131.0,75.0
407/3,77.0
136.25,77.0
413/3,80.0
138.25,80.0
139.0,82.0
140.25,80.0
140.5,82.0
141.0,80.0
141.25,77.0
141.5,77.0
144.75,75.0
436/3,77.0
146.0,75.0
146.75,75.0
148.0,72.0
148.75,72.0
449/3,68.0
150.0,70.0
451/3,72.0
452/3,70.0
151.0,68.0
151.25,68.0
158.0,80.0
158.5,82.0
159.0,84.0
479/3,82.0
159.75,84.0
497/3,80.0
166.25,82.0
167.0,84.0
503/3,84.0
169.0,79.0
509/3,77.0
170.0,77.0
170.5,79.0
171.0,77.0
171.5,75.0
172.0,77.0
173.5,77.0
174.0,80.0
174.75,82.0
526/3,82.0
176.75,79.0
532/3,77.0
177.75,77.0
535/3,79.0
178.75,77.0
538/3,72.0
180.0,75.0
180.25,77.0
542/3,75.0
184.0,80.0
554/3,82.0
185.25,84.0
186.0,82.0
186.0,84.0
191.75,80.0
577/3,82.0
193.0,84.0
193.75,84.0
195.0,79.0
587/3,77.0
196.0,77.0
590/3,79.0
197.0,77.0
593/3,75.0
198.25,77.0
599/3,77.0
200.25,80.0
201.0,82.0
201.5,82.0
203.0,79.0
203.5,77.0
204.0,77.0
204.5,72.0
204.75,75.0
616/3,77.0
206.0,80.0
206.25,82.0
620/3,80.0
274.0,68.0
276.0,70.0
276.5,72.0
277.0,75.0
278.5,72.0
279.0,70.0
279.5,68.0
279.75,68.0
853/3,72.0
286.25,75.0
287.0,77.0
863/3,80.0
289.0,77.0
869/3,77.0
290.0,75.0
290.25,75.0
294.75,77.0
296.75,80.0
892/3,80.0
298.0,82.0
898/3,80.0
899/3,82.0
300.0,80.0
901/3,77.0
902/3,77.0
304.0,75.0
914/3,77.0
305.25,75.0
306.0,75.0
307.0,72.0
308.0,72.0
308.75,68.0
309.0,70.0
309.75,72.0
310.0,70.0
311.0,70.0
947/3,68.0
316.25,68.0
953/3,70.0
318.25,72.0
319.0,75.0
320.25,72.0
321.0,70.0
321.5,68.0
326.0,72.0
326.75,72.0
328.0,75.0
328.75,77.0
988/3,80.0
992/3,77.0
331.25,77.0
995/3,75.0
332.0,75.0
336.5,77.0
337.0,77.0
338.5,80.0
339.0,80.0
339.75,82.0
341.0,80.0
1024/3,82.0
341.75,80.0
342.0,77.0
1027/3,77.0
1037/3,75.0
346.25,77.0
347.0,75.0
1043/3,75.0
349.0,72.0
1049/3,72.0
350.5,68.0
351.0,70.0
351.25,72.0
351.5,70.0
352.0,68.0
352.0,68.0
358.75,80.0
1078/3,82.0
360.0,84.0
360.5,82.0
1082/3,84.0
366.5,80.0
367.0,82.0
368.0,84.0
368.5,84.0
369.75,79.0
1111/3,77.0
370.75,77.0
1114/3,79.0
371.75,77.0
1117/3,75.0
373.0,77.0
1123/3,77.0
375.0,80.0
1127/3,82.0
376.25,82.0
1133/3,79.0
378.25,77.0
1136/3,77.0
379.25,79.0
1139/3,77.0
380.25,72.0
381.0,75.0
381.0,77.0
381.5,75.0
384.75,80.0
1156/3,82.0
386.0,84.0
386.75,82.0
387.0,84.0
1178/3,80.0
393.25,82.0
394.0,84.0
1184/3,84.0
396.0,79.0
396.5,77.0
397.0,77.0
397.5,79.0
398.0,77.0
398.5,75.0
399.0,77.0
1201/3,77.0
401.0,80.0
401.75,82.0
1207/3,82.0
403.75,79.0
1213/3,77.0
405.0,77.0
1216/3,72.0
1217/3,75.0
406.25,77.0
407.0,80.0
407.0,82.0
407.5,80.0
1240/3,80.0
414.0,82.0
414.75,84.0
421.25,77.0
422.0,80.0
1268/3,82.0
429.0,80.0
429.75,82.0
1291/3,84.0
437.0,75.0
1313/3,77.0
438.25,80.0
