beats,note_index
0.0,62.0
0.5,62.0
1.0,64.0
1.5,67.0
2.5,62.0
3.0,64.0
3.5,67.0
6.5,62.0
7.0,64.0
7.5,67.0
8.0,69.0
8.5,71.0
9.0,69.0
9.5,64.0
10.0,67.0
11.0,69.0
11.5,69.0
15.0,67.0
15.5,69.0
16.0,71.0
16.5,71.0
17.0,69.0
17.5,71.0
18.0,67.0
19.5,67.0
20.0,76.0
20.5,76.0
21.0,74.0
21.5,76.0
22.0,71.0
23.0,69.0
23.5,67.0
24.0,69.0
25.5,69.0
26.0,69.0
26.5,67.0
27.0,69.0
27.5,71.0
28.0,69.0
32.0,62.0
32.5,62.0
33.0,64.0
33.5,67.0
34.5,62.0
35.0,64.0
35.5,67.0
38.5,62.0
39.0,64.0
39.5,67.0
40.0,69.0
40.5,71.0
41.0,69.0
41.5,64.0
42.0,67.0
43.0,69.0
43.5,69.0
47.0,67.0
47.5,69.0
48.0,71.0
48.5,71.0
49.0,69.0
49.5,71.0
50.0,67.0
51.5,67.0
52.0,76.0
52.5,76.0
53.0,74.0
53.5,76.0
54.0,71.0
55.0,69.0
55.5,67.0
56.0,69.0
57.5,69.0
58.0,69.0
58.5,67.0
59.0,69.0
59.5,71.0
60.0,69.0
62.0,69.0
62.5,71.0
63.0,64.0
63.5,62.0
64.0,67.0
68.5,59.0
69.0,59.0
69.5,60.0
70.0,62.0
71.0,60.0
71.5,59.0
72.5,57.0
73.0,57.0
73.5,57.0
74.0,57.0
74.5,59.0
75.0,57.0
75.5,55.0
77.0,55.0
77.5,55.0
78.0,55.0
78.5,67.0
79.5,66.0
80.5,62.0
81.5,64.0
83.0,62.0
85.0,64.0
85.5,64.0
86.0,64.0
86.5,66.0
87.0,64.0
88.5,62.0
89.0,62.0
89.5,64.0
90.0,59.0
91.0,57.0
91.5,55.0
93.0,57.0
93.5,57.0
94.0,57.0
94.5,55.0
95.5,50.0
96.0,59.0
97.0,60.0
97.5,59.0
98.5,60.0
98.75,59.0
99.0,57.0
100.5,59.0
101.0,59.0
101.5,60.0
102.0,62.0
103.0,60.0
103.5,59.0
104.5,57.0
105.0,57.0
105.5,57.0
106.0,57.0
106.5,59.0
107.0,57.0
107.5,55.0
108.5,55.0
109.0,55.0
109.5,55.0
110.0,67.0
111.5,66.0
112.5,62.0
113.5,64.0
115.0,62.0
117.0,64.0
117.5,64.0
118.0,64.0
118.5,66.0
119.0,64.0
120.5,62.0
121.0,62.0
121.5,64.0
122.0,59.0
123.0,57.0
123.5,55.0
124.5,57.0
125.0,57.0
125.5,57.0
126.5,57.0
127.0,59.0
127.5,60.0
129.5,50.0
130.0,59.0
131.0,57.0
131.5,55.0
132.0,57.0
138.0,62.0
138.5,64.0
139.0,67.0
139.5,69.0
140.0,71.0
142.0,62.0
142.5,64.0
143.0,67.0
143.5,69.0
144.0,64.0
144.5,62.0
146.0,59.0
146.5,62.0
147.0,62.0
147.5,64.0
148.0,67.0
149.0,64.0
149.5,62.0
150.0,62.0
150.5,62.0
151.0,64.0
151.5,59.0
152.0,59.0
154.0,59.0
154.5,57.0
155.0,57.0
155.5,55.0
156.0,55.0
157.5,67.0
158.5,64.0
159.0,64.0
159.5,62.0
160.0,59.0
162.0,50.0
162.5,52.0
163.0,55.0
163.5,57.0
164.0,59.0
165.0,57.0
165.5,55.0
166.0,52.0
166.5,55.0
167.0,59.0
167.5,57.0
168.0,57.0
170.0,62.0
170.5,64.0
171.0,67.0
171.5,69.0
172.0,71.0
174.0,62.0
174.5,64.0
175.0,67.0
175.5,69.0
176.0,64.0
176.5,62.0
178.0,59.0
178.5,62.0
179.0,62.0
179.5,64.0
180.0,67.0
181.0,64.0
181.5,62.0
182.0,62.0
182.5,62.0
183.0,64.0
183.5,59.0
184.0,59.0
186.0,59.0
186.5,57.0
187.0,57.0
187.5,55.0
188.0,55.0
189.5,67.0
190.5,64.0
191.0,64.0
191.5,62.0
192.0,59.0
194.0,50.0
194.5,52.0
195.0,55.0
195.5,57.0
196.0,59.0
197.0,57.0
197.5,55.0
198.0,52.0
198.5,55.0
199.0,57.0
