beats,note_index
51.0,69.0
163/3,69.0
55.0,71.0
55.75,76.0
56.5,73.0
57.0,71.0
57.0,73.0
62.0,71.0
63.0,71.0
63.0,73.0
63.5,71.0
64.25,73.0
197/3,71.0
199/3,69.0
67.0,66.0
67.75,64.0
68.5,71.0
220/3,76.0
75.5,69.0
79.0,76.0
80.5,81.0
81.0,69.0
83.25,66.0
84.0,69.0
84.75,71.0
85.75,73.0
86.0,71.0
87.0,73.0
88.25,71.0
89.0,69.0
269/3,66.0
271/3,64.0
91.0,73.0
96.0,69.0
99.5,69.0
100.25,71.0
101.0,76.0
305/3,73.0
102.0,71.0
307/3,73.0
107.25,71.0
108.0,71.0
325/3,73.0
108.75,71.0
328/3,73.0
111.0,71.0
111.5,69.0
112.25,66.0
113.0,64.0
341/3,71.0
118.0,73.0
356/3,76.0
120.75,69.0
124.25,76.0
377/3,81.0
379/3,69.0
128.5,66.0
129.0,69.0
130.0,71.0
392/3,71.0
131.0,73.0
131.25,71.0
132.0,73.0
400/3,71.0
134.0,69.0
135.0,66.0
135.5,64.0
136.25,69.0
147.0,73.0
147.5,73.0
148.25,73.0
149.0,71.0
451/3,73.0
151.0,73.0
151.75,71.0
152.5,69.0
154.0,69.0
464/3,66.0
156.0,64.0
156.75,69.0
472/3,71.0
158.0,73.0
159.5,73.0
160.25,71.0
485/3,69.0
487/3,69.0
163.0,66.0
163.75,64.0
164.5,73.0
170.0,78.0
171.0,78.0
171.5,76.0
173.0,78.0
521/3,78.0
523/3,76.0
175.0,78.0
175.75,81.0
176.5,81.0
177.0,69.0
179.25,66.0
180.0,69.0
180.75,71.0
544/3,73.0
182.0,73.0
183.0,71.0
184.25,71.0
185.0,73.0
557/3,73.0
559/3,76.0
195.0,76.0
196.25,78.0
198.0,81.0
595/3,81.0
199.0,81.0
199.75,81.0
201.0,78.0
202.0,76.0
608/3,81.0
204.0,69.0
204.75,71.0
616/3,73.0
209.0,76.0
629/3,78.0
631/3,76.0
211.0,78.0
212.5,76.0
213.0,78.0
214.0,81.0
215.25,68.0
216.0,69.0
216.75,71.0
220.25,80.0
667/3,69.0
226.0,76.0
227.25,81.0
228.0,69.0
230.0,66.0
231.0,69.0
231.5,71.0
232.25,71.0
698/3,73.0
233.0,71.0
701/3,73.0
235.0,71.0
235.75,71.0
236.5,73.0
237.0,76.0
240.0,76.0
724/3,78.0
243.0,81.0
243.5,81.0
244.25,81.0
245.0,81.0
739/3,78.0
247.0,76.0
247.75,81.0
249.0,69.0
250.0,71.0
752/3,73.0
254.0,76.0
255.0,78.0
255.5,76.0
256.25,78.0
773/3,76.0
775/3,78.0
259.0,81.0
260.5,66.0
261.0,69.0
262.0,71.0
796/3,76.0
267.5,69.0
271.0,76.0
272.5,81.0
273.0,69.0
275.25,66.0
276.0,69.0
276.75,71.0
832/3,73.0
278.0,71.0
279.0,73.0
280.25,71.0
281.0,69.0
845/3,66.0
847/3,64.0
283.0,69.0
344.5,69.0
348.0,69.0
348.75,71.0
1048/3,76.0
350.0,73.0
350.5,71.0
351.0,73.0
355.75,71.0
356.5,71.0
357.0,73.0
357.0,71.0
358.0,73.0
359.25,71.0
360.0,69.0
360.75,66.0
1084/3,64.0
362.0,71.0
367.0,76.0
369.0,69.0
372.75,76.0
374.0,81.0
375.0,69.0
377.0,66.0
1133/3,69.0
1135/3,71.0
379.0,71.0
1138/3,73.0
379.75,71.0
380.5,73.0
382.0,71.0
1148/3,69.0
383.25,66.0
384.0,64.0
384.75,69.0
395.25,73.0
396.0,73.0
396.75,73.0
1192/3,71.0
399.0,73.0
399.5,73.0
400.25,71.0
401.0,69.0
1207/3,69.0
403.0,66.0
404.5,64.0
405.0,69.0
406.0,71.0
1220/3,73.0
407.25,73.0
408.0,73.0
408.75,71.0
410.0,69.0
411.0,69.0
411.5,66.0
412.25,64.0
413.0,73.0
1256/3,78.0
419.25,78.0
420.0,76.0
1264/3,78.0
422.0,78.0
423.0,76.0
423.5,78.0
424.25,81.0
1277/3,69.0
427.75,66.0
428.5,69.0
429.0,71.0
430.0,71.0
430.25,73.0
1292/3,71.0
431.25,73.0
1295/3,73.0
