beats,note_index
0.0,58.0
0.5,58.0
0.75,58.0
1.5,58.0
2.0,60.0
2.75,60.0
11/3,53.0
4.25,60.0
14/3,60.0
5.0,60.0
5.75,61.0
6.25,61.0
12.5,58.0
13.0,58.0
40/3,58.0
14.0,58.0
44/3,60.0
46/3,60.0
16.25,53.0
50/3,60.0
17.25,60.0
17.5,60.0
18.25,61.0
18.75,61.0
24.5,56.0
25.0,65.0
25.5,65.0
25.75,65.0
80/3,61.0
27.25,61.0
28.0,58.0
86/3,56.0
29.25,65.0
29.75,65.0
30.25,65.0
30.75,61.0
94/3,63.0
37.0,56.0
37.5,65.0
38.0,65.0
115/3,65.0
39.25,61.0
119/3,61.0
40.25,61.0
40.5,63.0
41.25,56.0
41.75,65.0
42.25,65.0
42.75,65.0
130/3,61.0
43.75,63.0
50.0,58.0
152/3,58.0
50.75,58.0
155/3,58.0
52.0,58.0
52.25,60.0
53.0,60.0
53.75,53.0
54.25,60.0
54.75,60.0
55.0,60.0
55.75,61.0
169/3,61.0
188/3,58.0
63.25,58.0
190/3,58.0
64.25,58.0
194/3,60.0
65.5,60.0
66.25,53.0
66.75,60.0
202/3,60.0
67.5,60.0
205/3,61.0
68.75,61.0
224/3,53.0
75.25,65.0
76.0,65.0
230/3,61.0
77.25,61.0
78.0,56.0
78.75,56.0
238/3,65.0
80.0,65.0
80.75,61.0
244/3,63.0
87.25,56.0
263/3,65.0
88.5,65.0
89.25,61.0
89.75,61.0
90.25,56.0
90.5,56.0
274/3,56.0
91.75,65.0
277/3,65.0
92.75,65.0
280/3,61.0
94.0,63.0
100.25,65.0
101.75,61.0
310/3,63.0
104.75,65.0
316/3,63.0
112.25,56.0
338/3,65.0
113.25,65.0
113.75,65.0
114.25,66.0
114.75,65.0
346/3,65.0
115.75,61.0
349/3,65.0
116.75,63.0
118.5,65.0
371/3,58.0
124.25,61.0
374/3,63.0
125.25,65.0
125.75,58.0
126.25,61.0
126.75,63.0
382/3,65.0
127.75,58.0
385/3,61.0
128.75,63.0
388/3,65.0
130.0,58.0
130.5,61.0
131.0,63.0
131.5,65.0
132.0,58.0
132.5,61.0
133.0,63.0
133.5,63.0
134.0,63.0
404/3,63.0
135.25,61.0
406/3,63.0
407/3,63.0
410/3,63.0
137.25,61.0
137.75,65.0
138.25,65.0
138.75,65.0
418/3,65.0
144.5,58.0
