beats,note_index
0.0,62.0
0.75,64.0
5/3,67.0
7/3,69.0
3.25,71.0
4.0,74.0
4.75,71.0
5.25,69.0
17/3,67.0
19/3,69.0
8.75,67.0
29/3,64.0
19.25,62.0
20.0,64.0
20.75,67.0
65/3,69.0
67/3,71.0
23.25,74.0
24.0,71.0
73/3,69.0
24.75,67.0
77/3,69.0
35.25,64.0
36.0,67.0
36.75,69.0
113/3,71.0
115/3,69.0
39.25,67.0
40.0,64.0
121/3,62.0
40.75,59.0
125/3,62.0
51.25,64.0
52.0,67.0
157/3,69.0
161/3,71.0
163/3,69.0
55.25,67.0
56.0,64.0
56.75,67.0
57.25,67.0
66.75,74.0
203/3,71.0
205/3,74.0
69.25,74.0
209/3,74.0
70.0,74.0
70.75,76.0
215/3,74.0
229/3,71.0
76.75,69.0
77.25,67.0
78.0,69.0
78.75,69.0
79.25,69.0
239/3,69.0
241/3,71.0
81.25,69.0
86.0,64.0
86.75,67.0
263/3,69.0
265/3,69.0
88.75,67.0
89.25,69.0
90.0,71.0
90.75,69.0
287/3,67.0
289/3,64.0
97.25,67.0
98.0,67.0
295/3,67.0
98.75,67.0
299/3,69.0
301/3,67.0
105.25,74.0
106.0,71.0
106.75,74.0
323/3,74.0
108.0,74.0
325/3,74.0
109.25,76.0
110.0,74.0
114.75,71.0
115.25,69.0
347/3,67.0
349/3,69.0
117.25,69.0
353/3,69.0
118.0,69.0
118.75,71.0
359/3,69.0
373/3,64.0
125.25,67.0
126.0,69.0
126.75,69.0
127.25,69.0
383/3,69.0
385/3,71.0
129.25,69.0
134.0,67.0
134.75,64.0
407/3,67.0
409/3,67.0
136.75,67.0
137.25,67.0
138.0,69.0
138.75,67.0
146.75,76.0
147.25,76.0
443/3,76.0
148.0,76.0
445/3,76.0
150.0,76.0
451/3,78.0
150.75,76.0
151.25,74.0
455/3,74.0
153.25,71.0
154.0,74.0
463/3,74.0
160.75,76.0
161.25,76.0
485/3,76.0
162.0,76.0
487/3,76.0
164.0,76.0
493/3,78.0
164.75,76.0
165.25,74.0
497/3,74.0
168.0,74.0
168.75,76.0
511/3,79.0
172.0,81.0
