beats,note_index
1.0,79.0
5/3,84.0
2.25,79.0
10/3,84.0
4.0,86.0
14/3,79.0
5.75,84.0
6.0,86.0
19/3,84.0
20/3,82.0
7.0,84.0
23/3,84.0
8.0,84.0
8.25,79.0
8.5,82.0
8.75,79.0
28/3,72.0
32/3,79.0
11.5,79.0
11.75,84.0
37/3,84.0
13.0,79.0
40/3,82.0
41/3,82.0
14.0,79.0
14.25,77.0
46/3,79.0
49/3,79.0
50/3,84.0
17.25,84.0
17.75,79.0
18.0,82.0
55/3,82.0
56/3,79.0
19.0,77.0
20.25,79.0
20.75,72.0
64/3,79.0
22.0,72.0
68/3,79.0
23.0,77.0
23.25,75.0
23.5,74.0
23.75,72.0
25.0,79.0
76/3,77.0
77/3,75.0
26.0,74.0
26.25,72.0
26.75,74.0
82/3,75.0
28.0,77.0
86/3,79.0
29.75,84.0
95/3,86.0
32.25,84.0
100/3,82.0
104/3,79.0
35.5,72.0
109/3,79.0
37.25,72.0
38.25,79.0
116/3,77.0
39.0,75.0
39.5,74.0
40.0,72.0
41.75,84.0
42.0,82.0
42.25,79.0
42.5,77.0
42.75,75.0
43.25,77.0
131/3,79.0
134/3,74.0
137/3,72.0
