beats,note_index
1.0,53.0
1.5,61.0
2.0,61.0
2.5,53.0
10/3,61.0
4.0,60.0
13/3,60.0
7.75,58.0
8.25,58.0
26/3,58.0
9.25,58.0
29/3,58.0
31/3,56.0
11.0,58.0
35/3,56.0
12.0,53.0
24.25,53.0
74/3,61.0
25.25,61.0
77/3,53.0
80/3,61.0
27.0,60.0
30.0,60.0
30.5,60.0
31.0,60.0
95/3,61.0
32.5,60.0
100/3,58.0
47.5,53.0
48.0,61.0
145/3,61.0
49.0,53.0
49.75,61.0
151/3,60.0
54.25,58.0
164/3,58.0
55.25,58.0
167/3,58.0
56.0,58.0
56.75,56.0
57.5,58.0
58.0,56.0
58.5,53.0
212/3,53.0
71.0,61.0
215/3,61.0
72.0,53.0
73.0,61.0
73.5,60.0
75.5,60.0
76.5,61.0
77.0,60.0
78.0,58.0
94.0,63.0
94.75,63.0
95.75,61.0
289/3,63.0
96.75,61.0
97.25,58.0
299/3,58.0
100.25,60.0
302/3,61.0
305/3,60.0
102.5,58.0
103.0,56.0
103.5,56.0
104.0,61.0
104.5,58.0
116.0,61.0
350/3,61.0
117.0,61.0
117.5,61.0
118.5,58.0
119.5,58.0
120.0,63.0
120.5,61.0
121.0,58.0
121.5,61.0
124.0,63.0
373/3,63.0
124.75,63.0
376/3,63.0
125.75,65.0
379/3,63.0
126.75,61.0
127.25,61.0
127.75,63.0
138.0,65.0
415/3,65.0
139.0,65.0
418/3,70.0
139.75,65.0
421/3,65.0
424/3,63.0
141.75,61.0
142.25,61.0
143.25,63.0
144.25,65.0
434/3,63.0
146.0,60.0
440/3,61.0
147.0,63.0
148.5,63.0
149.0,65.0
149.75,63.0
150.5,61.0
151.5,58.0
161.0,65.0
485/3,65.0
162.0,65.0
162.5,70.0
163.0,65.0
163.5,65.0
164.5,63.0
165.0,61.0
165.5,61.0
166.5,63.0
167.5,65.0
168.0,63.0
508/3,60.0
169.75,61.0
511/3,63.0
171.75,63.0
172.25,63.0
173.0,65.0
521/3,63.0
174.25,61.0
524/3,58.0
185.75,70.0
559/3,65.0
186.75,65.0
187.75,63.0
188.25,61.0
566/3,61.0
569/3,63.0
572/3,65.0
191.0,63.0
192.5,60.0
193.0,61.0
193.5,63.0
195.0,63.0
195.5,65.0
196.25,63.0
197.0,61.0
198.0,58.0
207.5,65.0
208.0,65.0
208.5,65.0
209.0,70.0
209.5,65.0
210.0,65.0
211.0,63.0
211.5,61.0
212.0,61.0
213.0,63.0
214.0,65.0
643/3,63.0
215.75,60.0
649/3,61.0
216.75,63.0
218.25,63.0
656/3,63.0
219.5,65.0
220.25,63.0
662/3,61.0
221.0,58.0
233.25,53.0
701/3,61.0
234.25,61.0
235.0,53.0
707/3,61.0
236.0,60.0
710/3,60.0
240.0,58.0
240.5,58.0
241.0,58.0
241.5,58.0
242.0,58.0
728/3,56.0
730/3,58.0
244.0,56.0
733/3,53.0
256.5,53.0
257.0,61.0
257.5,61.0
258.0,53.0
259.0,61.0
778/3,60.0
262.25,60.0
262.75,60.0
263.25,60.0
264.0,61.0
794/3,60.0
797/3,58.0
839/3,53.0
280.25,61.0
842/3,61.0
281.0,53.0
282.0,61.0
282.5,60.0
286.5,58.0
287.0,58.0
287.5,58.0
288.0,58.0
865/3,58.0
289.0,56.0
289.75,58.0
871/3,56.0
290.75,53.0
303.0,53.0
910/3,61.0
304.0,61.0
913/3,53.0
916/3,61.0
305.75,60.0
307.75,60.0
926/3,61.0
309.25,60.0
310.25,58.0
326.0,63.0
327.0,63.0
328.0,61.0
328.5,63.0
329.0,61.0
329.5,58.0
332.0,58.0
332.5,60.0
333.0,61.0
334.0,60.0
334.75,58.0
1006/3,56.0
335.75,56.0
1009/3,61.0
336.75,58.0
1045/3,61.0
349.0,61.0
1048/3,61.0
349.75,61.0
