beats,note_index
3.25,69.0
11/3,72.0
12.0,72.0
12.75,72.0
40/3,72.0
41/3,72.0
14.0,72.0
43/3,69.0
14.75,67.0
15.25,69.0
47/3,72.0
24.0,72.0
24.75,72.0
76/3,72.0
77/3,72.0
26.0,72.0
79/3,69.0
26.75,67.0
27.25,69.0
83/3,67.0
36.0,65.0
36.75,65.0
112/3,65.0
113/3,65.0
38.0,65.0
115/3,62.0
38.75,60.0
39.25,69.0
119/3,67.0
48.0,67.0
145/3,67.0
48.75,67.0
49.25,69.0
149/3,67.0
50.0,65.0
151/3,62.0
50.75,60.0
51.25,67.0
163/3,70.0
173/3,69.0
67.25,72.0
211/3,77.0
221/3,74.0
74.0,77.0
223/3,72.0
76.75,69.0
77.25,72.0
259/3,65.0
88.0,62.0
88.75,65.0
269/3,72.0
91.25,74.0
92.0,72.0
92.75,67.0
283/3,72.0
96.0,67.0
317/3,65.0
