beats,note_index
173/3,64.0
175/3,67.0
59.25,69.0
60.0,74.0
181/3,76.0
60.75,74.0
61.25,71.0
187/3,69.0
62.75,64.0
63.25,64.0
64.75,64.0
65.25,67.0
71.25,72.0
72.0,72.0
72.75,72.0
73.25,74.0
221/3,71.0
223/3,69.0
75.25,67.0
227/3,64.0
76.0,60.0
76.75,64.0
79.25,62.0
80.0,62.0
84.0,64.0
84.75,67.0
257/3,69.0
259/3,71.0
263/3,76.0
88.0,74.0
265/3,71.0
88.75,71.0
269/3,69.0
90.0,64.0
271/3,64.0
91.25,67.0
92.0,69.0
277/3,71.0
92.75,69.0
96.75,69.0
293/3,65.0
295/3,64.0
99.25,62.0
301/3,64.0
100.75,67.0
305/3,67.0
103.25,69.0
104.75,64.0
317/3,62.0
107.25,62.0
108.0,64.0
108.75,62.0
331/3,60.0
115.25,64.0
116.0,67.0
116.75,69.0
353/3,74.0
118.0,76.0
355/3,74.0
118.75,71.0
119.25,71.0
120.0,69.0
361/3,64.0
120.75,64.0
122.75,67.0
128.75,72.0
389/3,72.0
391/3,72.0
130.75,74.0
131.25,71.0
132.0,69.0
132.75,67.0
133.25,64.0
401/3,60.0
403/3,64.0
136.75,62.0
413/3,62.0
425/3,64.0
427/3,67.0
143.25,69.0
144.0,71.0
145.25,76.0
437/3,74.0
146.0,71.0
439/3,71.0
147.25,69.0
443/3,64.0
148.0,64.0
148.75,67.0
449/3,69.0
150.0,71.0
451/3,69.0
463/3,69.0
155.25,65.0
156.0,64.0
156.75,62.0
158.0,64.0
475/3,67.0
159.25,67.0
160.75,69.0
487/3,64.0
163.25,62.0
164.75,62.0
497/3,64.0
499/3,62.0
168.0,60.0
521/3,72.0
523/3,72.0
175.25,74.0
176.0,76.0
177.25,79.0
533/3,76.0
183.25,72.0
184.0,74.0
184.75,76.0
557/3,74.0
192.75,72.0
581/3,72.0
583/3,74.0
195.25,76.0
196.75,71.0
595/3,69.0
199.25,64.0
200.0,67.0
601/3,69.0
605/3,69.0
617/3,72.0
619/3,72.0
207.25,74.0
208.0,76.0
209.25,79.0
629/3,76.0
215.25,72.0
216.0,74.0
216.75,76.0
653/3,74.0
224.75,72.0
677/3,72.0
679/3,74.0
227.25,76.0
228.75,71.0
691/3,69.0
231.25,64.0
232.0,67.0
697/3,69.0
232.75,67.0
701/3,67.0
713/3,72.0
715/3,71.0
239.25,69.0
240.0,69.0
240.75,67.0
241.25,69.0
725/3,60.0
243.25,64.0
244.0,69.0
244.75,69.0
737/3,64.0
739/3,62.0
751/3,64.0
251.25,67.0
252.0,69.0
252.75,71.0
254.0,76.0
763/3,74.0
255.25,71.0
256.75,69.0
773/3,64.0
775/3,67.0
259.25,69.0
785/3,74.0
262.0,72.0
787/3,72.0
320.0,64.0
320.75,67.0
965/3,69.0
967/3,74.0
322.75,76.0
323.25,74.0
971/3,71.0
324.0,71.0
324.75,69.0
325.25,64.0
977/3,64.0
327.25,64.0
983/3,67.0
1001/3,72.0
1003/3,72.0
335.25,72.0
1007/3,74.0
336.0,71.0
336.75,69.0
1013/3,67.0
338.0,64.0
1015/3,60.0
339.25,64.0
1025/3,62.0
1027/3,62.0
1039/3,64.0
347.25,67.0
348.0,69.0
348.75,71.0
350.0,76.0
1051/3,74.0
350.75,71.0
351.25,71.0
352.0,69.0
1057/3,64.0
352.75,64.0
1061/3,67.0
1063/3,69.0
354.75,71.0
355.25,69.0
359.25,69.0
360.0,65.0
360.75,64.0
1085/3,62.0
362.75,64.0
363.25,67.0
364.0,67.0
1097/3,69.0
367.25,64.0
368.0,62.0
1109/3,62.0
1111/3,64.0
371.25,62.0
372.75,60.0
1133/3,64.0
1135/3,67.0
379.25,69.0
380.0,74.0
1141/3,76.0
380.75,74.0
381.25,71.0
1145/3,71.0
1147/3,69.0
382.75,64.0
383.25,64.0
385.25,67.0
391.25,72.0
392.0,72.0
392.75,72.0
393.25,74.0
1181/3,71.0
1183/3,69.0
395.25,67.0
1187/3,64.0
396.0,60.0
396.75,64.0
399.25,62.0
400.0,62.0
404.0,64.0
404.75,67.0
1217/3,69.0
1219/3,71.0
1223/3,76.0
408.0,74.0
1225/3,71.0
408.75,71.0
1229/3,69.0
410.0,64.0
1231/3,64.0
411.25,67.0
412.0,69.0
1237/3,71.0
412.75,69.0
416.75,69.0
1253/3,65.0
1255/3,64.0
419.25,62.0
1261/3,64.0
420.75,67.0
1265/3,67.0
423.25,69.0
424.75,64.0
1277/3,62.0
427.25,62.0
428.0,64.0
428.75,62.0
1291/3,60.0
436.0,72.0
436.75,72.0
1313/3,74.0
1315/3,76.0
1319/3,79.0
440.0,76.0
1337/3,72.0
1339/3,74.0
447.25,76.0
448.0,74.0
455.25,72.0
456.0,72.0
456.75,74.0
1373/3,76.0
459.25,71.0
460.75,69.0
1385/3,64.0
1387/3,67.0
462.75,69.0
464.0,69.0
468.0,72.0
468.75,72.0
1409/3,74.0
1411/3,76.0
1415/3,79.0
472.0,76.0
1433/3,72.0
1435/3,74.0
479.25,76.0
480.0,74.0
487.25,72.0
488.0,72.0
488.75,74.0
1469/3,76.0
491.25,71.0
492.75,69.0
1481/3,64.0
1483/3,67.0
494.75,69.0
495.25,67.0
496.0,67.0
500.0,72.0
500.75,71.0
1505/3,69.0
1507/3,69.0
503.25,67.0
1511/3,69.0
504.0,60.0
1517/3,64.0
1519/3,69.0
507.25,69.0
508.0,64.0
508.75,62.0
512.75,64.0
1541/3,67.0
1543/3,69.0
515.25,71.0
1549/3,76.0
516.75,74.0
1553/3,71.0
519.25,69.0
520.0,64.0
520.75,67.0
1565/3,69.0
522.75,72.0
523.25,74.0
524.0,76.0
524.75,79.0
532.0,76.0
533.0,74.0
1601/3,76.0
534.5,67.0
535.25,64.0
536.0,67.0
537.25,69.0
1613/3,72.0
539.25,74.0
539.75,76.0
1621/3,74.0
540.75,72.0
